,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
1998,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-09,2983.844,2983.728,2952.682,2987.408,2956.139,813625600.0,5282001920.0,-27.705,-0.009285
1999,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-12,2956.139,2954.062,2914.401,2956.521,2930.65,1107969024.0,5749129216.0,-25.489,-0.008622
2000,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-13,2930.65,2927.615,2897.215,2948.511,2903.56,784194304.0,4393596928.0,-27.09,-0.009244
2001,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-14,2903.56,2902.869,2887.504,2917.418,2906.148,610133696.0,3741325056.0,2.588,0.000891
2002,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-15,2906.148,2905.692,2863.259,2907.767,2864.241,1108341632.0,4887682048.0,-41.907,-0.01442
2003,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-16,2864.241,2860.616,2837.393,2885.64,2854.11,877515328.0,4235218944.0,-10.131,-0.003537
2004,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-19,2854.11,2849.242,2832.838,2868.688,2846.815,794217408.0,3972195072.0,-7.295,-0.002556
2005,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-20,2846.815,2847.202,2846.262,2877.632,2876.815,739785984.0,3644954112.0,30.0,0.010538
2006,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-21,2876.815,2878.258,2829.277,2886.326,2829.355,1120848768.0,4561885184.0,-47.46,-0.016497
2007,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-22,2829.355,2816.886,2739.624,2824.523,2819.762,980120000.0,4959725056.0,-9.593,-0.003391
2008,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-23,2819.762,2821.794,2821.794,2903.153,2889.273,910957888.0,4990970880.0,69.511,0.024651
2009,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-26,2889.273,2899.218,2854.468,2911.046,2855.18,912649472.0,4934283776.0,-34.093,-0.0118
2010,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-27,2855.18,2842.651,2771.677,2845.672,2775.674,734952512.0,4007740928.0,-79.506,-0.027846
2011,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-28,2775.674,2773.869,2741.44,2812.358,2746.061,580222528.0,3510936064.0,-29.613,-0.010669
2012,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-29,2746.061,2747.288,2741.98,2786.723,2786.338,513604416.0,3036308992.0,40.277,0.014667
2013,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-04-30,2786.338,2784.983,2774.129,2804.785,2793.459,528725184.0,2879154944.0,7.121,0.002556
2014,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-04,2793.459,2793.208,2777.14,2805.381,2786.229,474581888.0,2510209024.0,-7.23,-0.002588
2015,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-05,2786.229,2785.282,2758.451,2796.007,2785.259,485358592.0,2431158016.0,-0.97,-0.000348
2016,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-06,2785.259,2786.329,2782.034,2812.789,2811.369,725180224.0,3098584064.0,26.11,0.009374
2017,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-07,2811.369,2815.846,2761.05,2818.597,2766.208,558196224.0,3107717888.0,-45.161,-0.016064
2018,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-10,2766.208,2729.817,2621.739,2729.817,2640.979,700884480.0,3519497984.0,-125.229,-0.045271
2019,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-11,2640.979,2637.994,2637.994,2690.828,2682.283,440644192.0,2435755008.0,41.304,0.01564
2020,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-12,2682.283,2679.576,2659.013,2701.181,2679.841,395164704.0,2262290944.0,-2.442,-0.00091
2021,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-13,2679.841,2681.427,2641.414,2681.502,2648.61,348842400.0,1932514944.0,-31.231,-0.011654
2022,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-14,2648.61,2644.116,2568.261,2644.523,2571.102,462318016.0,2470972928.0,-77.508,-0.029264
2023,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-17,2571.102,2554.45,2521.082,2589.719,2547.29,385237408.0,2031856000.0,-23.812,-0.009261
2024,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-18,2547.29,2546.795,2530.51,2586.019,2534.718,415092288.0,1943943040.0,-12.572,-0.004935
2025,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-19,2534.718,2533.27,2527.2,2662.697,2662.284,589725696.0,3552709120.0,127.566,0.050327
2026,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-20,2662.284,2672.191,2660.961,2759.308,2751.983,935344320.0,6025604096.0,89.699,0.033692
2027,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-21,2751.983,2761.106,2740.932,2787.833,2774.556,1108963456.0,7406180864.0,22.573,0.008202
2028,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-24,2774.556,2781.683,2754.009,2886.093,2885.445,1660853760.0,11522540544.0,110.889,0.039966
2029,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-25,2885.445,2900.341,2815.189,2929.911,2839.997,2427063040.0,13358368768.0,-45.448,-0.015751
2030,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-26,2839.997,2826.894,2810.46,2995.771,2993.641,1516234624.0,10399719424.0,153.644,0.0541
2031,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-27,2993.641,3019.682,3015.722,3180.719,3180.115,2074856448.0,13844502528.0,186.474,0.06229
2032,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-28,3180.115,3214.494,3131.339,3221.564,3184.758,2718761216.0,12616520704.0,4.643,0.00146
2033,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-05-31,3184.758,3201.591,3180.271,3352.558,3270.348,2402631424.0,15639225344.0,85.59,0.026875
2034,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-01,3270.348,3277.56,3239.43,3379.213,3378.01,1752393856.0,12865096704.0,107.662,0.032921
2035,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-02,3378.01,3403.694,3327.029,3515.054,3338.687,1990416256.0,14803414016.0,-39.323,-0.011641
2036,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-03,3338.687,3317.024,3262.201,3361.853,3290.874,1365500928.0,10144965632.0,-47.813,-0.014321
2037,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-04,3290.874,3298.294,3298.294,3381.439,3352.637,1262603904.0,10471742464.0,61.763,0.018768
2038,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-07,3352.637,3368.734,3336.425,3474.363,3471.521,1437238016.0,12067662848.0,118.884,0.03546
2039,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-08,3471.521,3498.622,3434.467,3507.121,3445.525,1533504256.0,12542657536.0,-25.996,-0.007488
2040,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-09,3445.525,3441.834,3399.927,3496.395,3481.914,1395536000.0,10976015360.0,36.389,0.010561
2041,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-10,3481.914,3637.492,3518.491,3641.855,3533.107,2113883648.0,15757474816.0,51.193,0.014703
2042,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-11,3533.107,3521.116,3518.428,3593.065,3578.627,1910198016.0,13625823232.0,45.52,0.012884
2043,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-14,3578.627,3606.176,3605.809,3706.723,3702.226,2227761152.0,16267187200.0,123.599,0.034538
2044,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-15,3702.226,3833.946,3538.861,3904.626,3592.422,3436602368.0,23632668672.0,-109.804,-0.029659
2045,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-16,3592.422,3629.027,3620.968,3772.12,3771.288,1988484864.0,15932050432.0,178.866,0.04979
2046,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-17,3771.288,3829.918,3723.503,3895.525,3882.874,2806037760.0,22731038720.0,111.586,0.029588
2047,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-18,3882.874,3912.71,3829.913,3931.321,3885.088,3357495296.0,23961948160.0,2.214,0.00057
2048,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-21,3885.088,3910.394,3910.394,4012.096,4008.269,2778469376.0,21418627072.0,123.181,0.031706
2049,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-22,4008.269,4029.844,3916.361,4037.095,4032.354,2503968000.0,20204843008.0,24.085,0.006009
2050,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-23,4032.354,4057.576,4051.215,4194.717,4176.068,2694419968.0,23739498496.0,143.714,0.03564
2051,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-24,4176.068,4200.396,4200.396,4407.137,4404.617,3959705088.0,29510502400.0,228.549,0.054728
2052,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-25,4404.617,4498.688,4347.393,4697.815,4364.224,5410618880.0,39018725376.0,-40.393,-0.009171
2053,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-28,4364.224,4438.531,4438.531,4706.841,4705.579,3742179840.0,29714186240.0,341.355,0.078217
2054,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-29,4705.579,4834.359,4715.725,4885.557,4849.658,3872748544.0,31155259392.0,144.079,0.030619
2055,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-06-30,4849.658,4896.043,4627.835,4896.043,4702.774,4331311616.0,30813925376.0,-146.884,-0.030287
2056,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-01,4702.774,4669.77,4282.575,4669.77,4409.479,2617131264.0,22105348096.0,-293.295,-0.062366
2057,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-02,4409.479,4426.878,4280.5,4545.261,4486.865,2926778368.0,20281573376.0,77.386,0.01755
2058,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-05,4486.865,4510.053,4310.122,4523.245,4318.514,2064642560.0,16102443008.0,-168.351,-0.037521
2059,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-06,4318.514,4265.871,4011.484,4290.26,4027.071,1633336448.0,11899550720.0,-291.443,-0.067487
2060,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-07,4027.071,4020.204,3997.609,4193.262,4189.891,1416604928.0,10841676800.0,162.82,0.040431
2061,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-08,4189.891,4166.863,4148.812,4236.742,4196.725,1289020160.0,10870927360.0,6.834,0.001631
2062,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-09,4196.725,4178.869,4132.913,4233.34,4187.256,1236564224.0,10568223744.0,-9.469,-0.002256
2063,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-12,4187.256,4191.918,4000.508,4191.918,4034.602,1395677440.0,14102978560.0,-152.654,-0.036457
2064,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-13,4034.602,3994.178,3820.789,3994.178,3848.207,1147732864.0,10262653952.0,-186.395,-0.046199
2065,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-14,3848.207,3852.722,3852.722,3973.076,3972.553,964068224.0,8994688000.0,124.346,0.032313
2066,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-15,3972.553,3980.666,3916.679,3989.521,3931.963,1429071360.0,10025792512.0,-40.59,-0.010218
2067,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-16,3931.963,3925.521,3830.64,3927.265,3844.825,1254685568.0,9599554560.0,-87.138,-0.022161
2068,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-19,3844.825,3756.362,3640.671,3792.556,3657.171,1026970624.0,8567035904.0,-187.654,-0.048807
2069,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-20,3657.171,3634.993,3628.554,3963.843,3962.805,1545107968.0,12120212480.0,305.634,0.083571
2070,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-21,3962.805,4065.878,4020.063,4170.492,4123.256,2235175424.0,18486142976.0,160.451,0.040489
2071,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-22,4123.256,4120.308,3916.66,4120.308,3916.66,1396314240.0,11806953472.0,-206.596,-0.050105
2072,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-23,3916.66,3908.657,3908.657,4046.139,3990.216,1029142528.0,9449797632.0,73.556,0.01878
2073,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-26,3990.216,3998.617,3964.338,4040.288,4026.11,1030653568.0,9108421632.0,35.894,0.008996
2074,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-27,4026.11,4024.314,3972.719,4037.755,3996.665,909000320.0,8160613888.0,-29.445,-0.007314
2075,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-28,3996.665,3993.487,3991.065,4060.499,4021.676,907416512.0,8500514816.0,25.011,0.006258
2076,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-29,4021.676,4053.009,4005.529,4079.125,4029.826,794115008.0,7522948096.0,8.15,0.002027
2077,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-07-30,4029.826,4038.919,4006.997,4059.223,4045.354,1484050560.0,7919908864.0,15.528,0.003853
2078,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-02,4045.354,4075.142,4058.92,4161.77,4134.148,1088253440.0,8683374592.0,88.794,0.02195
2079,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-03,4134.148,4151.288,4086.02,4156.839,4120.019,992211328.0,8219530752.0,-14.129,-0.003418
2080,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-04,4120.019,4122.704,4122.704,4172.003,4164.993,1226684160.0,9428057088.0,44.974,0.010916
2081,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-05,4164.993,4182.903,4125.7,4195.152,4144.461,1129995904.0,9686412288.0,-20.532,-0.00493
2082,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-06,4144.461,4141.742,3984.129,4160.77,4107.941,1405671040.0,11000888320.0,-36.52,-0.008812
2083,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-09,4107.941,4089.465,4032.639,4092.533,4046.197,993047296.0,8543246848.0,-61.744,-0.01503
2084,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-10,4046.197,4034.718,3959.625,4034.718,3968.985,901901824.0,7788146176.0,-77.212,-0.019083
2085,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-11,3968.985,3944.524,3906.7,4001.865,3924.943,858429312.0,6632584192.0,-44.042,-0.011097
2086,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-12,3924.943,3929.008,3905.501,3985.953,3933.061,669706816.0,5332530176.0,8.118,0.002068
2087,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-13,3933.061,3941.613,3908.7,3977.187,3919.653,595964416.0,4657465856.0,-13.408,-0.003409
2088,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-16,3919.653,3925.528,3861.148,3925.528,3882.808,658377216.0,4781256192.0,-36.845,-0.0094
2089,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-17,3882.808,3887.516,3887.516,4048.919,3952.205,708028608.0,5784848896.0,69.397,0.017873
2090,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-18,3952.205,3959.608,3893.518,3971.33,3951.11,539462400.0,4279532032.0,-1.095,-0.000277
2091,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-19,3951.11,3974.816,3965.351,4200.446,4162.476,1211939968.0,10786446336.0,211.366,0.053495
2092,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-20,4162.476,4181.499,4133.94,4215.824,4146.872,923246272.0,8115538944.0,-15.604,-0.003749
2093,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-23,4146.872,4140.586,4128.486,4206.142,4177.572,833125632.0,7374499840.0,30.7,0.007403
2094,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-24,4177.572,4188.405,4174.122,4225.331,4189.707,967478208.0,8245136896.0,12.135,0.002905
2095,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-25,4189.707,4196.673,4092.288,4203.08,4116.24,784078912.0,6661450240.0,-73.467,-0.017535
2096,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-26,4116.24,4097.199,4084.354,4150.861,4146.162,567289408.0,4930613760.0,29.922,0.007269
2097,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-27,4146.162,4153.163,4129.633,4185.142,4149.183,670277376.0,5722250240.0,3.021,0.000729
2098,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-30,4149.183,4155.797,4134.441,4185.149,4140.251,729378688.0,6445647872.0,-8.932,-0.002153
2099,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-08-31,4140.251,4150.789,4102.217,4168.814,4154.199,594224128.0,5229792256.0,13.948,0.003369
2100,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-01,4154.199,4158.246,4051.912,4159.817,4062.33,570094016.0,4894233088.0,-91.869,-0.022115
2101,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-02,4062.33,4046.705,3975.631,4103.574,4094.559,686606208.0,5042333184.0,32.229,0.007934
2102,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-03,4094.559,4101.967,4016.385,4104.475,4026.091,523000288.0,4327939072.0,-68.468,-0.016722
2103,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-06,4026.091,3991.836,3951.887,3999.079,3962.803,437543200.0,3471975936.0,-63.288,-0.015719
2104,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-07,3962.803,3960.927,3960.927,4017.024,3975.369,426829088.0,3562103040.0,12.566,0.003171
2105,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-08,3975.369,3979.092,3978.691,4035.429,4007.464,422273408.0,3482530048.0,32.095,0.008073
2106,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-09,4007.464,4061.185,4061.185,4264.314,4262.586,1692409856.0,12854972416.0,255.122,0.063662
2107,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-10,4262.586,4308.799,4194.289,4318.386,4210.714,1526852352.0,13280362496.0,-51.872,-0.012169
2108,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-13,4210.714,4224.263,4181.422,4235.932,4216.961,929922816.0,8601480192.0,6.247,0.001484
2109,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-14,4216.961,4229.006,4206.991,4249.06,4208.794,869365184.0,8027167744.0,-8.167,-0.001937
2110,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-15,4208.794,4217.653,4157.642,4227.171,4172.291,905765696.0,6651516928.0,-36.503,-0.008673
2111,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-16,4172.291,4169.582,4138.907,4182.983,4146.778,664431488.0,5543695872.0,-25.513,-0.006115
2112,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-17,4146.778,4148.47,4117.462,4187.794,4146.307,586286016.0,5311589888.0,-0.471,-0.000114
2113,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-20,4146.307,4153.657,4093.281,4159.857,4101.13,890389824.0,4873156096.0,-45.177,-0.010896
2114,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-21,4101.13,4091.509,4051.77,4093.492,4073.503,575639616.0,3953227008.0,-27.627,-0.006736
2115,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-22,4073.503,4075.352,4056.6,4106.76,4065.827,496284416.0,3955435008.0,-7.676,-0.001884
2116,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-23,4065.827,4075.261,4039.466,4099.352,4051.592,644576320.0,4608617984.0,-14.235,-0.003501
2117,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-24,4051.592,4068.205,4062.321,4122.114,4075.716,479380416.0,3443578112.0,24.124,0.005954
2118,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-27,4075.716,4099.91,4022.856,4120.56,4032.137,545607808.0,4283591936.0,-43.579,-0.010692
2119,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-28,4032.137,4032.491,3991.972,4040.768,4004.545,428816288.0,3483548928.0,-27.592,-0.006843
2120,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-29,4004.545,4016.356,3987.17,4066.423,3994.762,441591808.0,3720368896.0,-9.783,-0.002443
2121,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-09-30,3994.762,3999.226,3960.954,4026.608,3967.838,413975808.0,3276815872.0,-26.924,-0.00674
2122,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-08,3967.838,3963.075,3868.126,3967.267,3871.793,353726400.0,2562842112.0,-96.045,-0.024206
2123,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-11,3871.793,3866.245,3821.914,3888.797,3827.822,350484192.0,2584827904.0,-43.971,-0.011357
2124,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-12,3827.822,3832.714,3828.294,3868.671,3855.815,259370096.0,2152137984.0,27.993,0.007313
2125,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-13,3855.815,3869.449,3764.874,3884.755,3767.046,351253600.0,2443800064.0,-88.769,-0.023022
2126,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-14,3767.046,3752.642,3719.229,3835.993,3753.438,370894304.0,3084407040.0,-13.608,-0.003612
2127,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-15,3753.438,3769.874,3769.874,3861.117,3851.487,553082880.0,3936709888.0,98.049,0.026122
2128,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-18,3851.487,3881.159,3753.793,3883.123,3759.409,555687296.0,3504584960.0,-92.078,-0.023907
2129,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-19,3759.409,3728.898,3652.434,3728.898,3654.943,446573504.0,3055474944.0,-104.466,-0.027788
2130,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-20,3654.943,3648.468,3627.872,3708.04,3698.383,413586816.0,2518755072.0,43.44,0.011885
2131,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-21,3698.383,3695.384,3598.744,3695.384,3614.081,446291808.0,3131770112.0,-84.302,-0.022794
2132,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-22,3614.081,3604.863,3601.607,3776.811,3727.531,835145792.0,5167139840.0,113.45,0.031391
2133,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-25,3727.531,3731.43,3645.505,3736.172,3651.354,472550304.0,3228777984.0,-76.177,-0.020436
2134,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-26,3651.354,3655.703,3653.967,3729.263,3701.756,880999872.0,3884887040.0,50.402,0.013804
2135,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-27,3701.756,3773.575,3755.833,3857.511,3836.179,1810968064.0,7561865216.0,134.423,0.036313
2136,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-28,3836.179,3845.926,3756.761,3851.496,3764.755,1205244416.0,5183989248.0,-71.424,-0.018619
2137,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-10-29,3764.755,3764.089,3715.664,3790.183,3742.006,855884800.0,4359038976.0,-22.749,-0.006043
2138,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-01,3742.006,3742.617,3698.83,3758.845,3703.437,676273088.0,3284795904.0,-38.569,-0.010307
2139,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-02,3703.437,3711.54,3707.722,3776.127,3718.815,434421312.0,2582772992.0,15.378,0.004152
2140,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-03,3718.815,3722.195,3679.506,3741.111,3704.349,416325184.0,2541338880.0,-14.466,-0.00389
2141,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-04,3704.349,3693.918,3654.765,3694.718,3667.221,565318912.0,4527121920.0,-37.128,-0.010023
2142,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-05,3667.221,3659.912,3659.912,3747.33,3697.16,548230272.0,3369756928.0,29.939,0.008164
2143,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-08,3697.16,3711.56,3700.907,3797.898,3785.477,565530304.0,3563463936.0,88.317,0.023888
2144,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-09,3785.477,3795.057,3754.686,3811.318,3758.108,495557408.0,3266150912.0,-27.369,-0.00723
2145,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-10,3758.108,3751.754,3671.096,3751.754,3711.799,644696128.0,4510616064.0,-46.309,-0.012322
2146,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-11,3711.799,3709.64,3678.302,3737.703,3702.339,468640800.0,3064758016.0,-9.46,-0.002549
2147,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-12,3702.339,3696.734,3692.378,3728.959,3705.165,362478208.0,2617754880.0,2.826,0.000763
2148,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-15,3705.165,3702.879,3643.187,3707.443,3678.998,598278528.0,2934881024.0,-26.167,-0.007062
2149,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-16,3678.998,3699.951,3610.954,3728.69,3622.833,876544000.0,4248343040.0,-56.165,-0.015266
2150,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-17,3622.833,3618.321,3607.137,3690.642,3689.425,592671616.0,3698093056.0,66.592,0.018381
2151,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-18,3689.425,3697.423,3660.223,3788.746,3746.066,1035507200.0,6843512832.0,56.641,0.015352
2152,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-19,3746.066,3775.542,3691.493,3775.542,3695.93,595589376.0,4227469056.0,-50.136,-0.013384
2153,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-22,3695.93,3692.842,3640.039,3692.842,3660.244,644525376.0,3481072128.0,-35.686,-0.009655
2154,399001.ZICN,399001,深圳证券交易所,深证成指,XSHE,1999-11-23,3660.244,3658.284,3646.624,3687.16,3676.594,393221696.0,2676750080.0,16.35,0.004467
