,indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
37,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-02-11,130.38,130.92,130.39,130.97,130.97,931700,4834876.0,0.59,0.004525
38,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-02-12,130.97,131.54,130.97,131.56,131.35,377400,1986983.0,0.38,0.002901
39,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-02-13,131.35,131.93,131.35,131.93,131.92,115200,673738.0,0.57,0.00434
40,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-02-14,131.92,132.53,132.3,132.53,132.53,362400,1883072.0,0.61,0.004624
41,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-02-19,132.53,133.12,133.08,133.14,133.13,174800,1216176.0,0.6,0.004527
42,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-02-20,133.13,133.63,133.13,133.67,133.67,87600,520724.0,0.54,0.004056
43,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-02-21,133.67,134.24,133.67,134.28,134.28,322000,1771726.0,0.61,0.004563
44,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-02-22,134.28,134.85,134.28,134.87,134.87,342700,2003776.0,0.59,0.004394
45,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-02-25,134.87,134.37,134.33,134.87,134.4,81000,621015.0,-0.47,-0.003485
46,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-02-26,134.4,133.9,133.9,134.44,133.93,109400,2545711.0,-0.47,-0.003497
47,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-02-27,133.93,133.44,133.44,133.98,133.47,21400,141958.0,-0.46,-0.003435
48,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-02-28,133.47,132.99,132.98,133.52,133.01,225800,1187974.0,-0.46,-0.003446
49,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-01,133.01,132.53,132.47,132.53,132.53,712400,3777320.0,-0.48,-0.003609
50,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-04,132.53,132.09,131.98,132.09,131.99,251800,1418017.0,-0.54,-0.004075
51,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-05,131.99,131.42,131.41,131.99,131.46,98200,934706.0,-0.53,-0.004015
52,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-06,131.46,130.89,130.89,130.95,130.94,71900,1345390.0,-0.52,-0.003956
53,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-07,130.94,130.41,130.41,130.94,130.41,56800,427475.0,-0.53,-0.004048
54,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-08,130.41,129.84,129.84,130.41,129.89,93300,541770.0,-0.52,-0.003987
55,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-11,129.89,129.3,129.3,129.89,129.31,51400,299524.0,-0.58,-0.004465
56,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-12,129.31,128.73,128.73,129.31,128.77,95700,783099.0,-0.54,-0.004176
57,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-13,128.77,126.13,126.13,128.77,126.15,49800,418280.0,-2.62,-0.020346
58,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-14,126.15,125.61,125.61,126.15,125.63,32600,242557.0,-0.52,-0.004122
59,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-15,125.63,125.08,125.08,125.62,125.17,79000,403520.0,-0.46,-0.003662
60,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-18,125.17,124.7,124.69,125.17,124.71,125000,1210411.0,-0.46,-0.003675
61,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-19,124.71,124.23,124.22,124.71,124.22,89200,682933.0,-0.49,-0.003929
62,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-20,124.22,123.66,123.63,124.21,123.66,67800,433147.0,-0.56,-0.004508
63,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-21,123.66,123.14,123.12,123.66,123.12,15100,131064.0,-0.54,-0.004367
64,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-22,123.12,122.62,122.62,123.12,122.62,20700,120129.0,-0.5,-0.004061
65,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-25,122.62,122.12,122.1,122.62,122.12,44300,324176.0,-0.5,-0.004078
66,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-26,122.12,121.62,121.62,122.14,121.62,116400,709040.0,-0.5,-0.004094
67,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-27,121.62,121.12,121.12,121.64,121.12,66800,366005.0,-0.5,-0.004111
68,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-28,121.12,120.65,120.61,121.15,120.61,96100,505657.0,-0.51,-0.004211
69,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-03-29,120.61,120.16,120.11,120.61,120.19,218500,2186180.0,-0.42,-0.003482
70,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-01,120.19,120.69,119.68,120.73,120.73,1199900,5666672.0,0.54,0.004493
71,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-02,120.73,121.21,120.73,121.29,121.21,81600,387611.0,0.48,0.003976
72,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-03,121.21,121.71,121.21,121.71,121.71,206300,977171.0,0.5,0.004125
73,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-04,121.71,122.2,121.24,122.2,121.72,1051700,5045893.0,0.01,8.2e-05
74,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-05,121.72,121.07,121.03,121.73,121.54,1158900,6035557.0,-0.18,-0.001479
75,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-08,121.54,121.11,121.05,121.11,121.09,186200,1675834.0,-0.45,-0.003702
76,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-09,121.09,120.6,120.6,121.1,120.62,32000,297122.0,-0.47,-0.003881
77,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-10,120.62,120.15,120.09,120.62,120.16,46600,281235.0,-0.46,-0.003814
78,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-11,120.16,119.64,119.62,120.16,119.64,23900,576817.0,-0.52,-0.004328
79,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-12,119.64,119.2,119.15,119.65,119.21,39900,301333.0,-0.43,-0.003594
80,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-15,119.21,118.73,118.72,119.22,118.77,30100,386981.0,-0.44,-0.003691
81,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-16,118.77,118.36,118.34,118.77,118.34,10500,177216.0,-0.43,-0.00362
82,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-17,118.34,117.92,117.89,118.34,117.9,20100,259495.0,-0.44,-0.003718
83,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-18,117.9,117.45,117.45,117.93,117.45,17800,133927.0,-0.45,-0.003817
84,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-19,117.45,117.08,117.05,117.5,117.08,64600,424675.0,-0.37,-0.00315
85,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-22,117.08,116.63,116.58,117.08,116.63,43000,321322.0,-0.45,-0.003844
86,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-23,116.63,116.21,116.15,116.63,116.19,28200,264379.0,-0.44,-0.003773
87,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-24,116.19,115.7,115.7,116.19,115.79,14800,121786.0,-0.4,-0.003443
88,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-25,115.79,115.38,115.33,115.79,115.36,149500,998928.0,-0.43,-0.003714
89,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-26,115.36,116.31,114.52,116.31,115.56,1335400,5806770.0,0.2,0.001734
90,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-29,115.56,114.86,114.75,116.29,114.75,841100,3610730.0,-0.81,-0.007009
91,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-04-30,114.75,113.89,113.89,114.87,113.94,485000,2734172.0,-0.81,-0.007059
92,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-02,113.94,113.04,113.03,113.2,113.16,146500,1124048.0,-0.78,-0.006846
93,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-03,113.16,112.46,112.3,113.17,112.41,423000,2386862.0,-0.75,-0.006628
94,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-06,112.41,111.65,111.57,112.41,111.61,276400,1423590.0,-0.8,-0.007117
95,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-07,111.61,110.8,110.8,110.9,110.82,187500,907005.0,-0.79,-0.007078
96,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-08,110.82,110.16,110.0,110.82,110.03,42300,375190.0,-0.79,-0.007129
97,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-09,110.03,109.36,109.29,110.12,109.29,226600,1215566.0,-0.74,-0.006725
98,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-10,109.29,108.61,108.53,109.4,108.53,24900,313181.0,-0.76,-0.006954
99,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-13,108.53,107.88,107.74,107.88,107.84,23500,182296.0,-0.69,-0.006358
100,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-14,107.84,107.21,107.06,107.84,107.19,26700,185380.0,-0.65,-0.006027
101,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-15,107.19,106.56,106.42,106.6,106.57,39000,307736.0,-0.62,-0.005784
102,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-16,106.57,105.83,105.69,105.86,105.77,310800,1445855.0,-0.8,-0.007507
103,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-17,105.77,105.12,104.96,106.75,106.75,2019200,7633140.0,0.98,0.009265
104,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-20,106.75,107.76,106.71,107.82,107.82,86300,924212.0,1.07,0.010023
105,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-21,107.82,108.89,108.62,108.89,108.81,77100,1309557.0,0.99,0.009182
106,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-22,108.81,109.71,108.11,109.82,108.25,1867700,7967008.0,-0.56,-0.005147
107,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-23,108.25,107.52,107.35,109.16,109.08,560900,2770507.0,0.83,0.007667
108,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-24,109.08,110.07,109.82,110.08,110.08,102400,661006.0,1.0,0.009168
109,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-27,110.08,111.05,109.47,111.07,110.66,861900,3827789.0,0.58,0.005269
110,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-28,110.66,111.61,111.36,111.68,111.68,163000,970461.0,1.02,0.009217
111,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-29,111.68,112.75,111.67,112.75,112.75,53000,1320629.0,1.07,0.009581
112,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-30,112.75,113.74,112.77,113.82,113.82,38800,753456.0,1.07,0.00949
113,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-05-31,113.82,114.83,113.84,114.83,114.83,121100,1470487.0,1.01,0.008874
114,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-03,114.83,115.9,114.89,115.97,115.97,95400,1643078.0,1.14,0.009928
115,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-04,115.97,117.12,116.83,117.12,117.12,360300,2018633.0,1.15,0.009916
116,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-05,117.12,118.17,117.14,118.17,118.17,30800,279283.0,1.05,0.008965
117,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-06,118.17,119.26,118.17,119.35,119.35,26600,160508.0,1.18,0.009986
118,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-07,119.35,120.46,119.35,120.47,120.47,10000,83206.0,1.12,0.009384
119,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-10,120.47,121.65,120.47,121.67,121.67,40000,458929.0,1.2,0.009961
120,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-11,121.67,122.89,121.67,122.89,122.89,54300,375012.0,1.22,0.010027
121,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-12,122.89,123.9,122.89,124.11,124.11,137200,735371.0,1.22,0.009928
122,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-13,124.11,125.33,123.65,125.34,125.34,2086800,11563763.0,1.23,0.009911
123,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-14,125.34,124.47,124.47,126.34,124.53,663300,3541098.0,-0.81,-0.006462
124,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-17,124.53,125.63,123.54,125.77,125.77,693300,4056679.0,1.24,0.009957
125,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-18,125.77,127.03,126.67,127.03,127.03,203000,1015149.0,1.26,0.010018
126,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-19,127.03,128.12,127.03,128.29,128.29,148100,744123.0,1.26,0.009919
127,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-20,128.29,129.55,129.21,129.57,129.57,229900,1321261.0,1.28,0.009977
128,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-21,129.57,130.72,128.81,130.86,130.86,1361300,7746480.0,1.29,0.009956
129,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-24,130.86,132.1,131.8,132.17,132.17,196000,1657788.0,1.31,0.010011
130,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-25,132.17,133.48,132.17,133.49,133.49,162400,1296047.0,1.32,0.009987
131,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-26,133.49,134.83,133.49,134.83,134.83,340900,2149983.0,1.34,0.010038
132,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-27,134.83,136.04,134.83,136.19,136.19,449700,2521206.0,1.36,0.010087
133,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-06-28,136.19,137.41,136.19,137.56,137.56,493500,3032950.0,1.37,0.010059
134,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-01,137.56,136.64,136.56,138.62,136.85,2294000,12469884.0,-0.71,-0.005161
135,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-02,136.85,135.91,135.69,135.96,135.96,283800,3794100.0,-0.89,-0.006503
136,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-03,135.96,135.28,134.98,135.96,135.27,271500,1818504.0,-0.69,-0.005075
137,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-04,135.27,136.63,134.19,136.63,136.63,1339400,8095138.0,1.36,0.010054
138,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-05,136.63,136.01,135.9,137.68,135.96,1454000,9394861.0,-0.67,-0.004904
139,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-08,135.96,135.26,134.93,135.28,135.28,587400,2925933.0,-0.68,-0.005001
140,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-09,135.28,136.56,134.31,136.57,134.64,844200,4174836.0,-0.64,-0.004731
141,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-10,134.64,134.4,133.72,135.6,133.99,602300,2894591.0,-0.65,-0.004828
142,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-11,133.99,133.22,133.13,133.99,133.38,507300,2417896.0,-0.61,-0.004553
143,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-12,133.38,132.8,132.42,133.38,132.8,314400,1484090.0,-0.58,-0.004348
144,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-15,132.8,133.9,131.87,134.1,133.14,1193800,5534900.0,0.34,0.00256
145,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-16,133.14,134.39,133.14,134.47,134.47,279600,1328502.0,1.33,0.009989
146,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-17,134.47,135.81,135.39,135.81,135.81,66000,397524.0,1.34,0.009965
147,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-18,135.81,137.17,135.81,137.17,137.17,84700,464416.0,1.36,0.010014
148,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-19,137.17,137.66,136.66,138.54,136.7,1082300,5242826.0,-0.47,-0.003426
149,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-22,136.7,138.07,136.7,138.07,138.07,276400,1423205.0,1.37,0.010022
150,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-23,138.07,139.35,138.07,139.39,139.39,724100,3548584.0,1.32,0.00956
151,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-24,139.39,140.66,138.69,140.74,140.68,598800,2901485.0,1.29,0.009255
152,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-25,140.68,140.2,139.99,141.01,140.19,839000,4080885.0,-0.49,-0.003483
153,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-26,140.19,140.11,139.27,141.46,140.66,927900,4520783.0,0.47,0.003353
154,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-29,140.66,141.22,140.81,141.72,141.52,477100,2350293.0,0.86,0.006114
155,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-30,141.52,142.39,141.39,142.45,142.39,560100,2718049.0,0.87,0.006148
156,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-07-31,142.39,143.72,142.39,143.8,143.8,405100,1993205.0,1.41,0.009902
157,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-01,143.8,145.12,143.8,145.24,145.24,473100,2310502.0,1.44,0.010014
158,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-02,145.24,146.49,145.44,146.68,146.68,1174400,5825142.0,1.44,0.009915
159,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-05,146.68,148.06,146.68,148.15,148.15,512600,2593974.0,1.47,0.010022
160,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-06,148.15,149.62,148.15,149.62,149.62,200100,1065505.0,1.47,0.009922
161,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-07,149.62,150.93,149.62,151.12,151.12,110700,580236.0,1.5,0.010025
162,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-08,151.12,152.57,151.12,152.61,152.61,195100,1045377.0,1.49,0.00986
163,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-09,152.61,153.9,152.61,154.1,154.1,371500,1990447.0,1.49,0.009763
164,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-12,154.1,155.34,154.1,155.54,155.54,391900,2154199.0,1.44,0.009345
165,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-13,155.54,156.87,155.54,157.07,157.07,2003900,10529728.0,1.53,0.009837
166,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-14,157.07,158.3,158.11,158.63,158.63,548000,2929235.0,1.56,0.009932
167,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-15,158.63,159.92,158.63,160.21,160.21,153700,850781.0,1.58,0.00996
168,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-16,160.21,161.56,160.21,161.6,161.6,98400,581335.0,1.39,0.008676
169,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-19,161.6,163.21,161.6,163.21,163.21,98500,614977.0,1.61,0.009963
170,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-20,163.21,164.74,163.21,164.84,164.84,57300,388263.0,1.63,0.009987
171,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-21,164.84,166.49,164.84,166.49,166.49,341100,2106363.0,1.65,0.01001
172,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-22,166.49,167.81,166.49,168.16,168.16,129600,845656.0,1.67,0.010031
173,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-23,168.16,169.81,168.16,169.81,169.81,60500,502645.0,1.65,0.009812
174,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-26,169.81,171.51,169.81,171.51,171.51,64300,518093.0,1.7,0.010011
175,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-27,171.51,173.06,171.51,173.19,173.19,79600,520954.0,1.68,0.009795
176,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-28,173.19,174.82,173.19,174.92,174.92,80400,511434.0,1.73,0.009989
177,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-29,174.92,176.53,174.92,176.66,176.66,260800,1629096.0,1.74,0.009947
178,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-08-30,176.66,178.2,176.66,178.43,178.43,675900,4219163.0,1.77,0.010019
179,000001.ZICN,000001,上海证券交易所,上证综指,XSHG,1991-09-02,178.43,180.08,178.43,180.22,180.22,140800,886865.0,1.79,0.010032
