,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,negMarketValue,dealAmount,turnoverRate,accumAdjFactor,turnoverValue,marketValue,isOpen
2004,600519.XSHG,600519,贵州茅台,XSHG,2010-03-22,101.315,158.76,101.621,101.851,100.626,100.83,3062426,1.491204e+11,,0.0024,0.6381649375,364454784,149120400000,1
2005,600519.XSHG,600519,贵州茅台,XSHG,2010-03-23,100.83,158.0,100.709,101.136,100.141,100.371,2439710,1.48440864e+11,,0.0019,0.6381649375,288785280,148440864000,1
2006,600519.XSHG,600519,贵州茅台,XSHG,2010-03-24,100.371,157.28,100.562,101.966,100.543,101.564,2685380,1.5020577e+11,,0.0021,0.6381649375,320611712,150205770000,1
2007,600519.XSHG,600519,贵州茅台,XSHG,2010-03-25,101.564,159.15,101.404,101.404,100.702,100.766,1306190,1.4902602e+11,,0.001,0.6381649375,155141072,149026020000,1
2008,600519.XSHG,600519,贵州茅台,XSHG,2010-03-26,100.766,157.9,100.939,102.668,100.881,101.889,2732193,1.50687108e+11,,0.0022,0.6381649375,328239744,150687108000,1
2009,600519.XSHG,600519,贵州茅台,XSHG,2010-03-29,101.889,159.66,101.915,103.364,101.475,103.204,4189380,1.52631336e+11,,0.0033,0.6381649375,505626400,152631336000,1
2010,600519.XSHG,600519,贵州茅台,XSHG,2010-03-30,103.204,161.72,103.23,103.357,101.787,102.113,2530511,1.51017438e+11,,0.002,0.6381649375,304981152,151017438000,1
2011,600519.XSHG,600519,贵州茅台,XSHG,2010-03-31,102.113,160.01,102.087,103.14,101.149,101.315,1983877,1.49837688e+11,,0.0016,0.6381649375,237596432,149837688000,1
2012,600519.XSHG,600519,贵州茅台,XSHG,2010-04-01,101.315,158.76,101.328,102.425,101.315,102.145,3191848,1.51064628e+11,,0.0025,0.6381649375,383228768,151064628000,1
2013,600519.XSHG,600519,贵州茅台,XSHG,2010-04-02,102.145,160.06,100.83,100.83,96.746,97.403,20534894,1.44052194e+11,,0.0163,0.6381649375,2359758850,144052194000,1
2014,600519.XSHG,600519,贵州茅台,XSHG,2010-04-06,97.403,152.63,96.937,97.633,96.554,96.899,7070659,1.43306592e+11,,0.0056,0.6381649375,806704580,143306592000,1
2015,600519.XSHG,600519,贵州茅台,XSHG,2010-04-07,96.899,151.84,96.918,97.544,96.503,97.084,5465230,1.43580294e+11,,0.0044,0.6381649375,623779260,143580294000,1
2016,600519.XSHG,600519,贵州茅台,XSHG,2010-04-08,97.084,152.13,97.103,97.11,95.725,96.05,4381810,1.42051338e+11,,0.0035,0.6381649375,497205376,142051338000,1
2017,600519.XSHG,600519,贵州茅台,XSHG,2010-04-09,96.05,150.51,95.731,96.108,94.314,95.176,7243060,1.40758332e+11,,0.0058,0.6381649375,809627260,140758332000,1
2018,600519.XSHG,600519,贵州茅台,XSHG,2010-04-12,95.176,149.14,95.214,95.584,93.67,93.995,5126244,1.39012302e+11,,0.0041,0.6381649375,568871620,139012302000,1
2019,600519.XSHG,600519,贵州茅台,XSHG,2010-04-13,93.995,147.29,94.066,96.357,93.746,95.648,7228031,1.41456744e+11,,0.0058,0.6381649375,807780220,141456744000,1
2020,600519.XSHG,600519,贵州茅台,XSHG,2010-04-14,95.648,149.88,96.28,96.28,94.614,96.057,6171639,1.42060776e+11,,0.0049,0.6381649375,693802750,142060776000,1
2021,600519.XSHG,600519,贵州茅台,XSHG,2010-04-15,96.057,150.52,96.14,96.14,93.81,94.117,5406163,1.39191624e+11,,0.0043,0.6381649375,602138300,139191624000,1
2022,600519.XSHG,600519,贵州茅台,XSHG,2010-04-16,94.117,147.48,94.11,95.412,93.683,94.436,3912549,1.39663524e+11,,0.0031,0.6381649375,434500512,139663524000,1
2023,600519.XSHG,600519,贵州茅台,XSHG,2010-04-19,94.436,147.98,94.455,95.438,93.076,93.274,5501314,1.37945808e+11,,0.0044,0.6381649375,609860420,137945808000,1
2024,600519.XSHG,600519,贵州茅台,XSHG,2010-04-20,93.274,146.16,93.172,93.172,89.42,91.589,6573440,1.35454176e+11,,0.0052,0.6381649375,704502590,135454176000,1
2025,600519.XSHG,600519,贵州茅台,XSHG,2010-04-21,91.589,143.52,91.577,94.582,90.434,94.461,8433997,1.39701276e+11,,0.0067,0.6381649375,922573380,139701276000,1
2026,600519.XSHG,600519,贵州茅台,XSHG,2010-04-22,94.461,148.02,94.034,95.246,93.191,94.806,4933212,1.40210928e+11,,0.0039,0.6381649375,549560380,140210928000,1
2027,600519.XSHG,600519,贵州茅台,XSHG,2010-04-23,94.806,148.56,94.448,95.469,91.321,91.787,8876032,1.35746754e+11,,0.0071,0.6381649375,972162180,135746754000,1
2028,600519.XSHG,600519,贵州茅台,XSHG,2010-04-26,91.787,143.83,88.705,89.075,87.365,87.384,14246509,1.29234534e+11,,0.0113,0.6381649375,1480340480,129234534000,1
2029,600519.XSHG,600519,贵州茅台,XSHG,2010-04-27,87.384,136.93,87.358,87.358,84.684,84.844,7751009,1.2547821e+11,,0.0062,0.6381649375,781868480,125478210000,1
2030,600519.XSHG,600519,贵州茅台,XSHG,2010-04-28,84.844,132.95,84.238,85.131,83.6,84.321,3498857,1.24704294e+11,,0.0028,0.6381649375,347144544,124704294000,1
2031,600519.XSHG,600519,贵州茅台,XSHG,2010-04-29,84.321,132.13,84.595,86.318,84.595,85.674,4592110,1.2670515e+11,,0.0037,0.6381649375,464124480,126705150000,1
2032,600519.XSHG,600519,贵州茅台,XSHG,2010-04-30,85.674,134.25,83.874,83.874,81.526,82.342,11388928,1.21778514e+11,,0.0091,0.6381649375,1102902780,121778514000,1
2033,600519.XSHG,600519,贵州茅台,XSHG,2010-05-04,82.342,129.03,81.679,82.681,80.977,82.094,3191094,1.21410432e+11,,0.0025,0.6381649375,308504576,121410432000,1
2034,600519.XSHG,600519,贵州茅台,XSHG,2010-05-05,82.094,128.64,81.557,83.753,81.238,83.466,4503942,1.23439602e+11,,0.0036,0.6381649375,440483232,123439602000,1
2035,600519.XSHG,600519,贵州茅台,XSHG,2010-05-06,83.466,130.79,83.6,83.6,81.238,81.27,3758789,1.2019293e+11,,0.003,0.6381649375,364015616,120192930000,1
2036,600519.XSHG,600519,贵州茅台,XSHG,2010-05-07,81.27,127.35,80.409,83.198,80.09,82.968,4160009,1.22703438e+11,,0.0033,0.6381649375,401357088,122703438000,1
2037,600519.XSHG,600519,贵州茅台,XSHG,2010-05-10,82.968,130.01,84.238,86.79,84.238,85.221,8810232,1.26035052e+11,,0.007,0.6381649375,888886080,126035052000,1
2038,600519.XSHG,600519,贵州茅台,XSHG,2010-05-11,85.221,133.54,86.529,86.79,84.767,85.297,4476474,1.26148308e+11,,0.0036,0.6381649375,450668320,126148308000,1
2039,600519.XSHG,600519,贵州茅台,XSHG,2010-05-12,85.297,133.66,85.061,85.514,82.961,84.991,2880709,1.25695284e+11,,0.0023,0.6381649375,285567360,125695284000,1
