date,open,high,low,close,volume
1995-07-06,638.03,650.71,631.24,637.77,2040922
1995-07-07,637.48,666.85,636.84,666.78,3066108
1995-07-10,669.06,669.06,660.05,666.24,3409459
1995-07-11,668.77,669.77,648.62,649.19,2245976
1995-07-12,645.85,652.84,645.83,648.91,1134289
1995-07-13,649.53,656.15,649.43,656.15,1588228
1995-07-14,658.92,662.55,652.36,652.8,1766402
1995-07-17,651.95,700.77,651.67,695.45,4618829
1995-07-18,693.97,715.47,686.91,715.47,6692290
1995-07-19,717.47,723.68,688.93,690.98,6698345
1995-07-20,686.56,696.93,681.37,690.3,2763215
1995-07-21,694.1,699.19,686.64,693.56,2876029
1995-07-24,699.84,716.22,699.84,709.92,8588448
1995-07-25,709.72,712.28,699.6,703.58,4677425
1995-07-26,703.29,713.04,690.36,691.12,3705401
1995-07-27,686.9,697.72,686.76,697.72,2246993
1995-07-28,699.85,702.97,692.88,695.42,3230925
1995-07-31,699.61,702.44,692.48,695.55,2324125
1995-08-01,697.22,718.24,688.65,715.4,3194201
1995-08-02,721.15,733.86,699.45,699.99,4544828
1995-08-03,699.41,706.65,698.59,703.44,1817123
1995-08-04,707.19,712.54,706.55,709.88,2570341
1995-08-07,708.27,718.54,707.37,718.08,2689043
1995-08-08,724.79,728.51,709.24,712.53,3566226
1995-08-09,711.8,717.55,704.87,717.46,3623220
1995-08-10,718.75,741.32,714.62,735.15,8558366
1995-08-11,736.64,749.53,734.52,744.99,9059357
1995-08-14,759.12,788.16,752.98,776.13,11835226
1995-08-15,773.74,773.74,749.54,751.48,7278627
1995-08-16,752.41,767.71,752.39,767.66,7800190
1995-08-17,775.8,783.22,763.25,769.45,6967108
1995-08-18,772.57,773.23,753.28,757.43,4953518
1995-08-21,752.06,755.44,735.12,739.06,4113199
1995-08-22,738.94,742.92,734.41,739.86,2430887
1995-08-23,741.72,744.39,724.69,729.89,2515786
1995-08-24,728.76,735.42,718.05,733.85,2596307
1995-08-25,733.19,734.51,723.9,727.58,2207277
1995-08-28,724.1,728.68,722.53,725.62,1478849
1995-08-29,728.11,741.65,719.87,722.08,2568240
1995-08-30,721.75,725.87,714.04,715.73,1793817
1995-08-31,715.56,723.87,711.11,723.87,1882342
1995-09-01,726.05,728.85,720.99,728.84,2036533
1995-09-04,731.42,737.94,728.99,737.89,2865883
1995-09-05,743.21,751.58,736.22,739.53,2698624
1995-09-06,738.99,754.2,738.27,753.75,3817502
1995-09-07,758.29,766.03,753.01,753.84,6190180
1995-09-08,753.28,758.18,747.06,751.08,3051478
1995-09-11,756.68,775.45,755.62,775.45,4213794
1995-09-12,791.36,792.54,760.76,763.69,4611117
1995-09-13,764.91,767.12,755.0,763.18,3426015
1995-09-14,765.14,766.06,754.47,758.13,5448405
1995-09-15,756.65,757.89,749.89,755.93,2691833
1995-09-18,757.99,758.18,751.31,757.4,2418002
1995-09-19,761.17,762.18,735.21,736.74,3154083
1995-09-20,730.28,731.54,721.0,726.14,2027674
1995-09-21,726.32,731.89,726.25,731.17,1367015
1995-09-22,732.07,733.81,727.37,730.01,1074830
1995-09-25,730.01,730.01,717.43,723.35,1210792
1995-09-26,723.22,729.29,721.79,728.86,1022871
1995-09-27,727.47,728.21,707.61,708.46,2608655
1995-09-28,705.02,711.19,699.1,711.19,2068937
1995-09-29,711.91,722.43,711.91,722.43,1922061
1995-10-04,724.04,725.2,716.07,717.79,1222045
1995-10-05,718.0,724.92,715.64,724.88,1020401
1995-10-06,724.88,729.54,718.93,719.96,2323431
1995-10-09,717.99,717.99,704.41,706.29,2345760
1995-10-10,704.55,720.43,703.34,708.63,3995194
1995-10-11,705.56,710.89,700.69,710.89,4139230
1995-10-12,713.25,714.86,703.8,704.4,5487184
1995-10-13,702.49,711.53,693.86,702.98,3929210
1995-10-16,702.13,706.4,696.79,701.34,2591953
1995-10-17,700.86,705.6,698.48,702.4,1888299
1995-10-18,705.72,716.83,705.72,716.83,4273054
1995-10-19,719.76,720.75,700.83,702.79,4527197
1995-10-20,700.33,726.29,697.56,726.29,3221212
1995-10-23,729.76,729.97,718.44,723.09,3877994
1995-10-24,724.79,727.4,720.23,723.57,3116097
1995-10-25,765.21,765.48,740.74,760.41,8046441
1995-10-26,757.11,759.73,731.14,731.47,6377618
1995-10-27,730.96,735.06,721.47,722.37,3579319
1995-10-30,722.86,724.57,719.24,722.78,2513254
1995-10-31,723.43,726.49,715.4,717.32,2733567
1995-11-01,716.46,727.5,712.27,723.39,3035687
1995-11-02,723.96,728.35,719.14,721.7,2050365
1995-11-03,720.77,727.79,720.77,727.78,3155308
1995-11-06,729.04,736.15,728.99,736.15,2477455
1995-11-07,736.9,736.91,728.05,729.69,2034498
1995-11-08,725.33,725.33,708.58,711.61,2553375
1995-11-09,708.58,714.53,700.82,711.2,2051134
1995-11-10,710.75,712.19,708.0,708.76,1328636
1995-11-13,705.89,705.92,686.43,688.7,1681681
1995-11-14,687.06,691.25,684.47,688.87,1290281
1995-11-15,688.5,692.2,680.68,692.2,1705474
1995-11-16,690.11,691.09,681.25,682.44,2658306
1995-11-17,680.08,682.23,675.37,676.19,1233322
1995-11-20,671.8,677.11,668.63,674.74,828513
1995-11-21,675.18,678.86,675.18,678.42,1173928
1995-11-22,678.64,679.34,662.86,663.32,914955
1995-11-23,662.61,664.86,657.64,658.37,1017387
1995-11-24,656.96,662.05,654.09,659.37,763563
1995-11-27,658.08,658.32,644.56,645.03,856620
1995-11-28,643.73,652.57,638.31,652.57,959655
1995-11-29,652.1,652.1,640.55,641.59,732428
1995-11-30,639.51,652.62,632.03,641.14,923616
1995-12-01,631.55,639.49,624.93,633.81,921951
1995-12-04,632.72,635.73,632.24,634.92,412218
1995-12-05,636.43,638.76,635.59,637.22,460212
1995-12-06,637.3,637.32,627.85,628.43,641821
1995-12-07,628.63,632.37,627.06,631.84,500832
1995-12-08,631.95,643.36,631.84,636.78,1458221
1995-12-11,636.82,639.29,618.08,619.26,1137729
1995-12-12,616.34,633.93,605.09,629.45,1476493
1995-12-13,629.84,631.02,613.19,613.8,1433506
1995-12-14,613.07,617.86,611.49,614.75,766437
1995-12-15,612.6,612.61,601.02,603.89,993696
1995-12-18,600.65,600.65,591.51,592.14,809700
1995-12-19,592.72,596.35,590.9,592.06,639003
1995-12-20,593.51,601.1,593.51,601.04,665901
1995-12-21,601.91,606.69,597.23,597.43,957680
1995-12-22,596.26,599.71,591.37,594.24,696867
1995-12-25,590.76,590.76,579.26,580.03,709792
1995-12-26,578.79,580.38,571.43,572.22,548952
1995-12-27,571.68,573.87,562.33,570.4,809123
1995-12-28,568.77,569.19,555.66,556.82,809372
1995-12-29,555.74,561.61,552.84,555.29,822337
1996-01-02,550.26,550.26,537.38,537.87,482478
1996-01-03,535.23,542.74,530.79,542.42,556192
1996-01-04,541.94,558.94,539.76,558.76,1105913
1996-01-05,559.03,561.36,536.12,536.37,1386371
1996-01-08,533.33,540.04,527.91,539.17,696207
1996-01-09,541.35,559.64,540.99,558.62,1894742
1996-01-10,552.3,552.31,540.59,547.62,1531535
1996-01-11,547.46,552.56,543.12,545.64,1157744
1996-01-12,545.23,549.76,541.67,547.11,967429
1996-01-15,545.05,551.91,543.83,551.04,919361
1996-01-16,551.82,554.9,545.49,547.76,852911
1996-01-17,546.21,548.57,535.24,537.31,981153
1996-01-18,533.38,533.41,517.3,517.63,1267549
1996-01-19,515.0,523.59,512.83,523.51,863912
1996-01-22,520.95,521.0,514.16,516.46,682624
1996-01-23,515.48,522.41,515.48,519.6,556340
1996-01-24,519.94,524.33,519.94,522.63,779977
1996-01-25,523.75,538.96,520.74,521.37,2307320
1996-01-26,516.44,527.07,515.37,525.57,967330
1996-01-29,526.2,530.17,525.49,529.14,1098300
1996-01-30,531.3,532.65,525.6,532.57,1153756
1996-01-31,531.46,538.11,530.12,537.35,1964732
1996-02-01,536.24,537.17,532.61,536.68,962217
1996-02-02,535.12,536.04,528.57,536.04,993070
1996-02-05,537.23,537.27,522.48,522.85,1220876
1996-02-06,520.08,522.67,518.18,520.69,776204
1996-02-07,520.37,524.72,519.65,524.3,673555
1996-02-08,523.74,524.65,521.13,521.86,378694
1996-02-09,522.0,525.43,521.11,525.41,329658
1996-02-12,523.57,524.06,523.57,523.85,364642
1996-02-13,525.14,530.75,524.96,529.58,471762
1996-02-14,530.09,534.18,528.71,529.25,497882
1996-02-15,529.32,538.35,528.5,536.98,830979
1996-02-16,537.13,553.83,537.13,552.94,1870610
1996-03-04,583.38,601.98,572.91,601.98,4480923
1996-03-05,600.46,606.51,582.73,587.06,4289672
1996-03-06,582.37,583.33,558.69,559.7,2514257
1996-03-07,558.12,569.33,558.04,569.33,1148420
1996-03-08,566.89,574.78,559.18,573.13,1334412
1996-03-11,574.19,575.47,565.53,568.12,1157246
1996-03-12,566.3,566.3,556.41,563.88,1166225
1996-03-13,562.77,566.13,561.03,563.2,661702
1996-03-14,562.98,564.73,561.5,562.3,592667
1996-03-15,561.44,563.5,557.54,562.39,597795
1996-03-18,561.81,568.02,561.09,567.87,980704
1996-03-19,568.14,571.13,565.34,566.55,763322
1996-03-20,566.28,570.48,566.24,569.67,803071
1996-03-21,570.22,574.01,569.31,569.76,1118479
1996-03-22,569.51,571.33,566.52,570.18,884935
1996-03-25,570.77,572.75,569.37,570.24,962361
1996-03-26,570.25,570.74,562.97,563.52,890455
1996-03-27,562.73,562.98,557.32,562.35,684522
1996-03-28,562.31,562.44,553.89,554.04,1060697
1996-03-29,553.79,557.33,549.72,556.39,1085856
1996-04-01,566.21,573.95,561.95,566.19,1371654
1996-04-02,564.94,564.99,556.91,557.21,676068
1996-04-03,557.56,562.28,556.23,560.98,484239
1996-04-04,561.19,564.47,559.82,563.19,536910
1996-04-05,563.67,584.18,563.67,582.53,1157159
1996-04-08,583.63,587.6,578.32,581.38,1899630
1996-04-09,580.63,580.94,576.61,578.07,859305
1996-04-10,578.37,582.3,577.73,579.82,1004596
1996-04-11,579.51,583.38,576.99,583.38,998554
1996-04-12,584.39,593.73,584.39,586.96,1548458
1996-04-15,585.95,587.92,583.32,584.67,827849
1996-04-16,584.27,591.42,584.22,590.85,1350672
1996-04-17,594.15,597.77,591.89,593.38,1740492
1996-04-18,592.81,600.28,589.8,600.28,1656789
1996-04-19,602.15,618.27,602.15,618.12,4123339
1996-04-22,624.93,627.65,613.94,613.97,5312174
1996-04-23,611.37,623.77,609.89,623.77,2881555
1996-04-24,633.8,664.65,633.8,664.65,7184553
1996-04-25,674.47,686.38,650.82,652.67,6689213
1996-04-26,660.14,714.56,660.14,707.61,10071376
1996-04-29,722.57,739.29,710.0,738.62,8780222
1996-04-30,728.39,738.5,679.45,681.16,7235604
1996-05-02,715.97,721.66,652.76,654.43,5179001
1996-05-03,654.43,660.27,645.01,650.04,2960827
1996-05-06,648.23,672.85,648.23,671.28,5766489
1996-05-07,677.44,682.62,660.02,661.16,4933715
1996-05-08,659.7,666.86,653.12,661.27,3119170
1996-05-09,659.4,669.8,654.82,656.9,2672481
1996-05-10,656.33,661.47,648.0,661.47,2225074
1996-05-13,665.49,672.76,663.68,666.1,3831605
1996-05-14,668.58,672.44,663.34,665.41,2811699
1996-05-15,665.75,682.05,664.99,682.05,2782651
1996-05-16,687.51,698.37,682.27,683.07,5889047
1996-05-17,685.21,712.05,682.41,711.93,4320810
1996-05-20,719.19,725.16,699.37,703.08,6628098
1996-05-21,701.96,707.06,660.93,661.85,4715549
1996-05-22,658.15,672.61,657.43,668.62,3663837
1996-05-23,668.7,670.25,641.57,642.67,3292401
1996-05-24,638.76,644.92,630.42,639.8,2519110
1996-05-27,639.51,642.11,635.02,637.96,1207223
1996-05-28,638.57,647.06,638.18,646.91,1934188
1996-05-29,648.55,652.28,646.84,650.55,1417899
1996-05-30,650.61,650.89,634.02,636.36,1681183
1996-05-31,633.92,653.22,632.22,643.65,2416099
1996-06-03,643.96,652.52,636.46,641.09,3233044
1996-06-04,642.06,656.59,642.0,651.51,3183675
1996-06-05,654.78,696.97,654.04,696.97,5991263
1996-06-06,703.03,715.58,691.49,702.64,7776633
1996-06-07,720.44,739.44,716.54,727.34,10691870
1996-06-10,740.11,764.63,736.99,764.39,10640451
1996-06-11,765.33,765.35,742.4,752.26,7705698
1996-06-12,761.38,774.01,751.34,755.77,8058351
1996-06-13,758.22,769.3,745.53,768.68,6929639
1996-06-14,781.98,790.32,772.39,777.27,10172193
1996-06-17,779.71,780.35,750.04,752.0,6021042
1996-06-18,749.3,793.6,748.56,793.56,5398729
1996-06-19,801.1,814.2,787.37,796.91,7345856
1996-06-20,788.92,802.61,783.47,793.59,3975064
1996-06-21,797.9,806.1,793.42,796.11,3773213
1996-06-24,797.87,799.03,789.09,793.34,3391442
1996-06-25,764.66,788.69,762.13,780.65,3668148
1996-06-26,782.15,802.04,782.15,801.46,3894474
1996-06-27,811.51,819.84,801.74,806.46,5731744
1996-06-28,809.6,811.88,798.04,804.25,4364062
1996-07-01,800.91,801.05,755.32,761.12,6027652
1996-07-02,758.47,766.07,753.64,759.71,3613407
1996-07-03,767.11,786.16,766.43,786.13,5436389
1996-07-04,790.28,794.85,774.07,785.43,6181885
1996-07-05,788.1,797.15,783.86,785.38,7135117
1996-07-08,794.13,807.89,790.09,807.34,7274347
1996-07-09,815.02,822.51,807.43,817.61,7673064
1996-07-10,821.1,825.39,809.35,820.05,6574262
1996-07-11,822.17,822.39,790.57,792.07,5395230
1996-07-12,784.26,796.41,778.87,796.41,3801905
1996-07-15,794.88,796.25,780.15,789.16,3665840
1996-07-16,796.76,823.77,793.69,823.08,5681102
1996-07-17,830.65,841.41,808.5,808.99,7192647
1996-07-18,808.09,819.56,808.09,818.04,3814635
1996-07-19,824.01,857.08,820.66,856.93,8602257
1996-07-22,871.48,887.07,870.22,884.94,10828270
1996-07-23,888.92,889.41,864.51,871.49,6847447
1996-07-24,874.97,894.73,874.97,887.6,7767470
1996-07-25,887.25,894.21,867.09,868.16,8224690
1996-07-26,868.27,872.27,840.21,845.12,6530364
1996-07-29,846.19,855.5,837.2,855.42,4168558
1996-07-30,861.72,865.5,834.87,836.93,4093727
1996-07-31,836.67,841.72,820.85,822.48,3568602
1996-08-01,823.17,843.01,814.89,835.11,3713304
1996-08-02,842.39,850.59,828.66,838.88,3918272
1996-08-05,846.03,853.2,838.6,853.19,3252658
1996-08-06,854.77,862.43,848.36,862.22,3764331
1996-08-07,865.49,873.03,862.61,867.27,5114482
1996-08-08,871.03,877.92,869.55,876.0,4467449
1996-08-09,875.19,880.31,857.74,871.6,5434288
1996-08-12,880.13,894.86,880.13,886.05,5292406
1996-08-13,885.89,887.35,872.4,874.8,3380463
1996-08-14,875.78,879.09,868.74,871.64,3066998
1996-08-15,872.83,878.57,864.77,865.83,3703103
1996-08-16,862.68,862.88,838.42,853.87,3927559
1996-08-19,852.34,852.35,834.85,835.21,2532430
1996-08-20,834.73,837.58,820.77,822.44,2715780
1996-08-21,825.69,842.68,825.61,833.61,3533549
1996-08-22,838.2,842.46,816.05,818.2,3002311
1996-08-23,824.89,824.89,786.44,803.69,3508527
1996-08-26,789.15,800.53,770.85,773.07,2941322
1996-08-27,769.79,787.48,766.7,787.47,2596491
1996-08-28,790.72,806.36,789.06,796.84,3499275
1996-08-29,797.31,797.98,783.96,788.73,3142907
1996-08-30,791.39,809.97,791.39,809.94,4664219
1996-09-02,812.94,813.57,803.13,804.78,3629176
1996-09-03,805.53,818.88,799.01,800.22,3634716
1996-09-04,797.9,813.46,795.07,812.01,3717969
1996-09-05,817.37,838.67,812.93,814.38,7055527
1996-09-06,813.59,818.36,796.17,801.23,3614965
1996-09-09,798.6,799.98,791.63,793.59,3603709
1996-09-10,793.22,793.22,763.15,764.45,3579191
1996-09-11,762.81,773.6,754.59,769.25,2902595
1996-09-12,780.32,784.18,754.11,757.09,4951125
1996-09-13,756.39,779.07,752.68,779.07,3294425
1996-09-16,779.85,784.48,771.8,778.29,3105759
1996-09-17,777.73,785.11,774.15,776.48,2825712
1996-09-18,781.34,782.73,757.94,760.76,2960647
1996-09-19,756.11,769.13,754.28,769.1,2047827
1996-09-20,772.29,805.54,770.04,805.54,3632568
1996-09-23,812.94,852.04,812.31,851.99,8750209
1996-09-24,857.42,865.49,845.39,849.92,7619116
1996-09-25,855.35,858.6,830.25,835.18,5269653
1996-09-26,837.68,857.44,837.68,854.66,5528706
1996-09-27,861.62,875.52,855.75,875.52,6779711
1996-10-03,887.85,891.71,864.67,865.49,5855275
1996-10-04,864.19,869.65,855.79,863.46,3849198
1996-10-07,866.07,869.87,852.83,864.66,4401367
1996-10-08,869.08,882.09,865.42,877.61,5362932
1996-10-09,882.19,883.62,865.57,874.01,5107229
1996-10-10,878.05,904.13,877.34,904.1,9745683
1996-10-11,909.06,912.01,898.72,909.89,11252541
1996-10-14,919.7,943.55,919.7,940.79,12502362
1996-10-15,943.81,944.93,925.66,937.29,8655867
1996-10-16,944.35,953.4,921.14,933.88,8499455
1996-10-17,931.11,952.45,928.08,952.32,8331417
1996-10-18,960.55,968.22,937.77,939.93,9963990
1996-10-21,943.03,964.44,943.03,964.39,7409762
1996-10-22,952.93,978.98,943.02,976.47,10114057
1996-10-23,989.32,1011.13,986.72,1010.83,14262611
1996-10-24,1017.46,1020.97,1004.37,1007.91,11165096
1996-10-25,1006.3,1016.91,994.82,1012.67,11273987
1996-10-28,1001.23,1026.84,1000.07,1022.86,10295494
1996-10-29,1032.61,1038.81,1013.49,1017.52,11142888
1996-10-30,1017.06,1022.02,955.23,958.94,8913422
1996-10-31,972.16,983.23,949.59,976.71,7183930
1996-11-01,935.17,962.11,906.96,930.79,7974747
1996-11-04,931.0,947.88,929.73,945.12,5628502
1996-11-05,947.44,950.36,922.67,928.03,5038555
1996-11-06,925.75,928.47,896.88,915.05,3971998
1996-11-07,919.95,931.6,915.62,928.14,3494761
1996-11-08,927.24,927.39,911.91,919.67,3054420
1996-11-11,923.37,933.97,922.2,933.97,3631432
1996-11-12,937.7,949.25,928.98,943.0,4937158
1996-11-13,945.98,951.09,932.93,940.52,4520260
1996-11-14,944.46,957.61,943.61,953.19,5539152
1996-11-15,951.51,958.62,943.8,950.83,5509858
1996-11-18,952.73,1004.95,948.82,1004.69,8278962
1996-11-19,1019.62,1047.39,1008.23,1015.96,12890007
1996-11-20,1010.81,1018.89,992.27,1014.92,8541935
1996-11-21,1018.05,1025.58,937.84,940.77,8714657
1996-11-22,928.51,952.03,919.61,951.83,6362317
1996-11-25,948.59,976.55,938.81,976.55,6440178
1996-11-26,981.47,985.13,957.81,967.59,6201207
1996-11-27,966.93,987.18,960.46,980.38,5476057
1996-11-28,983.01,1002.54,978.51,992.64,7510755
1996-11-29,997.85,1037.16,997.84,1032.95,13130487
1996-12-02,1056.67,1134.9,1056.67,1134.52,20411528
1996-12-03,1157.12,1177.67,1118.83,1122.99,21485676
1996-12-04,1117.03,1170.6,1115.27,1169.92,14828442
1996-12-05,1199.38,1215.25,1180.21,1212.08,19687106
1996-12-06,1207.3,1220.31,1194.77,1212.89,14430518
1996-12-09,1227.48,1250.56,1227.47,1247.66,15603201
1996-12-10,1244.11,1244.11,1202.28,1230.25,12963366
1996-12-11,1225.38,1258.69,1220.41,1244.9,12680276
1996-12-12,1248.14,1254.3,1167.98,1177.14,11204061
1996-12-13,1164.34,1175.44,1108.29,1110.04,9742486
1996-12-16,1005.01,1005.12,999.63,1000.02,1433003
1996-12-17,907.65,943.37,903.85,905.58,6014684
1996-12-18,872.36,975.96,869.02,972.73,10124334
1996-12-19,971.15,983.24,893.47,902.42,8908300
1996-12-20,881.09,898.92,864.26,885.24,6198930
1996-12-23,900.32,911.59,890.84,902.01,4437240
1996-12-24,907.63,911.12,864.15,865.58,3665224
1996-12-25,870.44,897.45,855.85,895.18,4159185
1996-12-26,904.02,924.33,890.41,924.24,5522191
1996-12-27,925.8,927.1,903.82,922.35,5509004
1996-12-30,929.72,938.55,923.95,934.21,5717506
1996-12-31,935.91,935.97,912.97,917.02,4721433
1997-01-02,914.06,920.19,909.46,919.43,2653037
1997-01-03,921.1,922.39,896.99,899.61,3429165
1997-01-06,890.98,892.02,875.89,876.5,2416088
1997-01-07,872.8,903.0,871.78,898.17,2518248
1997-01-08,899.83,902.52,887.23,896.41,2313690
1997-01-09,897.99,914.33,897.94,906.98,2526501
1997-01-10,908.56,918.51,906.55,918.4,3337217
1997-01-13,923.54,931.44,922.74,929.52,3881413
1997-01-14,929.55,929.59,903.62,907.85,3043939
1997-01-15,905.48,919.42,905.06,916.72,1937957
1997-01-16,917.48,922.1,908.26,915.01,1940147
1997-01-17,916.11,921.14,912.66,919.85,2236668
1997-01-20,922.47,933.36,922.06,933.28,2749331
1997-01-21,937.04,939.02,926.09,929.11,3393618
1997-01-22,929.36,942.73,929.0,942.44,3342414
1997-01-23,945.59,947.54,940.5,945.8,3969012
1997-01-24,945.52,954.3,934.64,953.92,3737870
1997-01-27,957.25,959.87,952.4,959.06,4799149
1997-01-28,957.88,957.88,947.91,956.31,3286744
1997-01-29,955.96,964.02,955.1,962.1,4130859
1997-01-30,960.49,962.97,955.47,960.17,3523831
1997-01-31,960.26,967.9,960.08,964.74,4088016
1997-02-17,969.53,985.21,959.75,982.4,3616966
1997-02-18,980.48,999.23,893.75,894.85,7273849
1997-02-19,911.58,962.69,911.58,962.69,5407282
1997-02-20,870.18,971.51,870.18,965.08,9530846
1997-02-21,967.68,1017.32,967.49,1017.13,13808384
1997-02-24,1028.35,1032.7,1004.62,1009.56,11122758
1997-02-25,1009.05,1028.34,1009.03,1017.96,7125747
1997-02-26,1019.86,1031.51,1015.39,1031.51,6167621
1997-02-27,1035.32,1038.48,1020.34,1025.3,6600775
1997-02-28,1023.37,1040.33,1010.27,1040.27,6698066
1997-03-03,1044.61,1063.05,1043.93,1063.05,9005945
1997-03-04,1063.29,1070.22,1048.44,1068.16,9139791
1997-03-05,1067.58,1072.46,1051.52,1052.15,7887031
1997-03-06,1045.89,1079.13,1044.23,1079.13,8700560
1997-03-07,1083.01,1086.64,1070.86,1077.72,8140573
1997-03-10,1085.91,1100.51,1085.89,1099.68,8631868
1997-03-11,1103.43,1109.95,1092.72,1109.73,8332303
1997-03-12,1112.71,1126.42,1109.47,1126.16,9627853
1997-03-13,1128.71,1131.73,1108.89,1117.28,9139949
1997-03-14,1114.74,1125.82,1092.7,1125.8,8188594
1997-03-17,1138.28,1159.54,1138.28,1158.48,11284870
1997-03-18,1164.96,1177.02,1148.08,1162.63,10507794
1997-03-19,1167.04,1170.4,1156.19,1161.27,8071929
1997-03-20,1162.26,1168.49,1119.67,1120.72,7576374
1997-03-21,1116.72,1167.21,1116.59,1167.17,7383739
1997-03-24,1186.95,1196.64,1181.33,1191.73,10888618
1997-03-25,1198.16,1201.62,1180.88,1197.84,9006469
1997-03-26,1204.21,1215.47,1201.17,1215.31,8872766
1997-03-27,1220.55,1228.24,1202.77,1214.26,9687737
1997-03-28,1213.81,1219.04,1199.53,1202.67,7532681
1997-03-31,1210.02,1234.96,1210.0,1234.62,8505750
1997-04-01,1243.87,1246.31,1234.25,1241.03,8367888
1997-04-02,1246.41,1249.57,1232.31,1233.85,7583241
1997-04-03,1233.82,1246.18,1222.56,1246.03,6891523
1997-04-04,1258.07,1269.73,1251.6,1260.96,10161852
1997-04-07,1259.59,1276.57,1252.75,1276.41,10098885
1997-04-08,1277.06,1278.3,1246.72,1247.26,8053775
1997-04-09,1251.57,1286.91,1251.56,1286.85,9604504
1997-04-10,1293.26,1299.74,1279.49,1281.89,10861329
1997-04-11,1279.34,1283.56,1251.01,1278.53,9223723
1997-04-14,1293.98,1325.67,1293.98,1316.92,14119474
1997-04-15,1318.57,1326.38,1298.18,1324.96,10320303
1997-04-16,1334.31,1338.42,1318.16,1327.78,9697085
1997-04-17,1323.42,1331.17,1319.76,1323.37,7803004
1997-04-18,1325.23,1338.85,1305.95,1338.03,8801098
1997-04-21,1355.56,1365.22,1350.8,1362.08,12377891
1997-04-22,1362.98,1368.88,1354.45,1365.5,10857722
1997-04-23,1370.05,1380.36,1368.65,1378.84,10522662
1997-04-24,1370.17,1386.52,1356.52,1380.28,10035406
1997-04-25,1382.92,1386.27,1363.98,1364.97,10444571
1997-04-28,1372.26,1381.56,1346.26,1352.0,9226121
1997-04-29,1354.0,1376.82,1335.76,1376.77,8349533
1997-04-30,1385.3,1396.48,1376.46,1393.75,8331599
1997-05-05,1398.14,1448.99,1398.05,1448.93,10288347
1997-05-06,1462.03,1483.5,1459.68,1482.99,11585373
1997-05-07,1495.22,1499.62,1464.86,1495.46,11442789
1997-05-08,1496.98,1504.26,1401.59,1405.18,11449654
1997-05-09,1412.9,1469.08,1394.42,1467.23,9601984
1997-05-12,1490.78,1510.18,1486.45,1500.4,13162879
1997-05-13,1501.25,1501.25,1436.21,1464.28,10808461
1997-05-14,1447.61,1447.67,1378.03,1379.22,8075459
1997-05-15,1371.19,1425.3,1360.22,1417.67,6742493
1997-05-16,1309.6,1394.21,1287.07,1315.92,9768284
1997-05-19,1330.79,1350.58,1316.13,1344.61,5613684
1997-05-20,1351.66,1386.37,1351.23,1381.12,5354499
1997-05-21,1386.85,1389.6,1340.29,1354.88,5652777
1997-05-22,1248.97,1300.98,1232.2,1235.22,6673195
1997-05-23,1238.69,1263.52,1225.8,1254.27,5390990
1997-05-26,1268.59,1275.3,1213.24,1251.55,5863918
1997-05-27,1258.38,1281.75,1253.25,1281.74,5377609
1997-05-28,1283.0,1288.74,1265.57,1270.35,4808782
1997-05-29,1267.52,1282.85,1262.57,1263.35,4661898
1997-05-30,1261.29,1285.39,1254.62,1285.18,3937747
1997-06-02,1302.82,1336.42,1302.16,1336.28,6344059
1997-06-03,1341.68,1344.64,1313.46,1338.76,7059196
1997-06-04,1345.38,1363.7,1344.59,1361.19,7167138
1997-06-05,1362.18,1369.51,1346.97,1360.23,6025594
1997-06-06,1271.31,1314.72,1254.27,1275.3,9218915
1997-06-09,1275.25,1282.75,1255.67,1274.92,3482366
1997-06-10,1278.99,1285.04,1239.86,1241.74,2750901
1997-06-11,1239.5,1244.01,1175.71,1220.39,3670099
1997-06-12,1224.47,1229.64,1211.8,1212.77,2912346
1997-06-13,1154.98,1244.24,1154.97,1243.98,4544997
1997-06-16,1255.77,1269.63,1255.77,1261.47,4840552
1997-06-17,1260.41,1263.9,1245.34,1245.93,3604596
1997-06-18,1252.02,1254.9,1230.3,1232.68,3284719
1997-06-19,1233.68,1250.64,1227.25,1230.74,3087207
1997-06-20,1244.0,1292.32,1244.0,1291.2,4840670
1997-06-23,1313.24,1322.98,1265.17,1283.49,6216438
1997-06-24,1287.18,1304.05,1283.72,1303.93,4145512
1997-06-25,1309.34,1311.2,1293.35,1297.59,4441957
1997-06-26,1295.11,1295.15,1280.85,1284.46,4106079
1997-06-27,1287.92,1291.98,1246.93,1250.27,5632511
1997-07-02,1255.91,1261.57,1147.33,1199.06,3923861
1997-07-03,1194.68,1194.68,1149.94,1150.62,3737271
1997-07-04,1138.92,1163.25,1124.78,1159.34,4445420
1997-07-07,1161.71,1163.45,1085.57,1096.82,3526133
1997-07-08,1092.8,1115.43,1066.04,1109.67,3675202
1997-07-09,1113.64,1122.67,1104.09,1120.84,3214466
1997-07-10,1121.26,1137.87,1115.21,1120.15,3354190
1997-07-11,1116.41,1155.06,1114.4,1154.79,3965974
1997-07-14,1163.29,1185.78,1158.45,1185.72,5573165
1997-07-15,1189.47,1201.21,1180.19,1200.11,5727596
1997-07-16,1201.6,1204.86,1184.44,1190.83,5273630
1997-07-17,1188.27,1203.5,1180.93,1197.23,4578718
1997-07-18,1199.4,1210.44,1191.29,1209.86,4765964
1997-07-21,1215.84,1218.48,1188.88,1193.53,4940280
1997-07-22,1189.12,1208.26,1163.47,1208.25,4552630
