id,open,high,low,close,volume,interests,roi,day,rate,warrant
'124182', 85.0, 91.8, 82.49, 91.54, 940.0, u'3.2411', 9.28, 182, 'AA+', 'AA'
'122535', 97.93, 97.94, 97.71, 97.77, 6860.0, u'0.0833', 8.97, 4, 'AA', 'AA'
'122683', 99.43, 99.43, 99.2, 99.39, 329.0, u'2.8136', 8.74, 132, 'AA', 'AA'
'122765', 104.12, 104.63, 104.1, 104.63, 951.0, u'6.4373', 8.64, 264, 'AA', 'AA'
'122746', 100.6, 101.08, 100.22, 100.49, 2077.0, u'4.3835', 8.58, 193, 'AA+', 'AA'
'122776', 100.87, 100.87, 100.87, 100.87, 31.0, u'6.3025', 8.47, 284, 'AA', 'AA'
'122745', 100.3, 101.2, 100.3, 100.76, 8270.0, u'4.2777', 8.32, 193, 'AA+', 'AA'
'124133', 96.5, 96.99, 96.5, 96.9, 316.0, u'5.6811', 8.25, 288, 'AA', 'AA'
'122764', 107.88, 107.88, 103.4, 103.79, 290.0, u'6.3649', 8.23, 264, 'AA', 'AA'
'122729', 102.1, 102.25, 102.07, 102.08, 141.0, u'4.0274', 8.14, 175, 'AA', 'AA'
'124518', 0.0, 0.0, 0.0, 0.0, 0.0, u'4.1989', 8.08, 194, 'AA', 'AA'
'122744', 0.0, 0.0, 0.0, 0.0, 0.0, u'5.8545', 7.97, 255, 'AA', 'AA'
'122662', 103.02, 103.3, 103.02, 103.03, 755.0, u'3.8532', 7.95, 160, 'AA+', 'AA'
'124418', 100.5, 100.5, 100.5, 100.5, 1000.0, u'6.3493', 7.9, 309, 'AA+', 'AA'
'124452', 105.3, 105.3, 105.16, 105.3, 20006.0, u'6.2139', 7.84, 261, 'AA', 'AA'
'124112', 100.99, 100.99, 100.65, 100.7, 6600.0, u'4.7782', 7.82, 236, 'AA', 'AA'
'124999', 109.3, 119.35, 109.3, 109.4, 5687.0, u'7.1959', 7.67, 309, 'AAA', 'AAA'
'122927', 101.91, 101.91, 101.8, 101.8, 23.0, u'5.2679', 7.65, 253, 'AA+', 'AA+'
'122719', 0.0, 0.0, 0.0, 0.0, 0.0, u'3.7512', 7.64, 168, 'AA', 'AA'
'124269', 0.0, 0.0, 0.0, 0.0, 0.0, u'2.4041', 7.63, 130, 'AA', 'AA'
'122643', 103.36, 103.45, 103.11, 103.44, 1072.0, u'2.4248', 7.62, 104, 'AA', 'AA'
'124296', 95.02, 96.9, 95.0, 96.9, 647.0, u'1.7438', 7.62, 95, 'AA', 'AA'
'122928', 102.25, 102.6, 102.02, 102.2, 232.0, u'4.9952', 7.55, 255, 'AA+', 'AA'
'122724', 0.0, 0.0, 0.0, 0.0, 0.0, u'3.8995', 7.51, 174, 'AA', 'AA'
'122781', 108.45, 108.6, 108.45, 108.55, 818.0, u'6.2597', 7.49, 272, 'AA+', 'AA'
'122708', 0.0, 0.0, 0.0, 0.0, 0.0, u'3.8433', 7.48, 168, 'AA', 'AA'
'122582', 99.66, 99.71, 99.66, 99.71, 250.0, u'0.1018', 7.47, 5, 'AA', 'AA'
'122655', 103.8, 104.48, 103.8, 104.48, 10.0, u'2.8756', 7.45, 128, 'AA', 'AA'
'122815', 0.0, 0.0, 0.0, 0.0, 0.0, u'2.5636', 7.45, 137, 'AA', 'AA'
'122714', 103.97, 103.97, 103.97, 103.97, 4.0, u'3.8748', 7.43, 166, 'AA', 'AA'
'124380', 100.19, 100.49, 100.19, 100.45, 508.0, u'6.6370', 7.43, 323, 'AA', 'AA'
'124866', 0.0, 0.0, 0.0, 0.0, 0.0, u'1.2205', 7.42, 55, 'AA', 'AA'
'122841', 98.7, 98.98, 98.7, 98.7, 1861.0, u'4.5699', 7.41, 240, 'AA', 'AA'
'124216', 100.57, 100.6, 100.4, 100.49, 1389.0, u'5.2077', 7.41, 264, 'AA', 'AA'
'122583', 0.0, 0.0, 0.0, 0.0, 0.0, u'4.0664', 7.38, 174, 'AA', 'AA'
'122504', 101.9, 102.0, 101.9, 101.97, 1706.0, u'7.3041', 7.31, 344, 'AA', 'AA'
'122757', 104.8, 104.97, 104.52, 104.97, 228.0, u'5.4005', 7.31, 256, 'AA', 'AA'
'122285', 0.0, 0.0, 0.0, 0.0, 0.0, u'3.6986', 7.29, 180, 'AA', 'AA'
'122693', 0.0, 0.0, 0.0, 0.0, 0.0, u'3.7295', 7.29, 165, 'AA', 'AA'
'124206', 0.0, 0.0, 0.0, 0.0, 0.0, u'3.5470', 7.29, 189, 'AA', 'AA'
'122679', 107.3, 107.5, 107.05, 107.4, 3520.0, u'3.6500', 7.28, 156, 'AA+', 'AA'
'122700', 104.5, 104.51, 104.5, 104.51, 20032.0, u'3.9624', 7.27, 173, 'AA+', 'AA'
'124056', 0.0, 0.0, 0.0, 0.0, 0.0, u'5.7400', 7.18, 287, 'AA', 'AA'
'112059', 0.0, 0.0, 0.0, 0.0, 0.0, u'3.8800', 7.15, 194, 'AA', 'AA'
'111051', 106.216, 106.273, 106.08, 106.2, 309571.0, u'4.7766', 7.14, 197, 'AA', 'AA'
'122695', 104.41, 104.41, 104.41, 104.41, 19.0, u'4.0526', 7.12, 172, 'AA', 'AA'
'122222', 98.5, 98.5, 98.5, 98.5, 3393.0, u'3.2103', 7.11, 215, 'AA+', 'AA'
'124479', 107.8, 107.8, 107.8, 107.8, 28.0, u'5.4981', 7.11, 232, 'AA+', 'AA'
'122530', 0.0, 0.0, 0.0, 0.0, 0.0, u'6.4000', 7.1, 320, 'AA', 'AA'
'122893', 102.01, 102.85, 102.0, 102.5, 160.0, u'7.9838', 7.09, 362, 'AA', 'AA'
'124183', 0.0, 0.0, 0.0, 0.0, 0.0, u'3.6855', 7.09, 193, 'AA', 'AA'
'124487', 107.8, 107.8, 107.8, 107.8, 260.0, u'5.3831', 7.08, 229, 'AA+', 'AA'
'124043', 0.0, 0.0, 0.0, 0.0, 0.0, u'4.7293', 7.07, 274, 'AA', 'AA'
'124070', 0.0, 0.0, 0.0, 0.0, 0.0, u'5.1209', 7.07, 264, 'AA', 'AA'
'122715', 104.9, 104.9, 104.9, 104.9, 1.0, u'3.8433', 7.03, 168, 'AA+', 'AA'
'122818', 106.1, 106.1, 106.1, 106.1, 97.0, u'4.0360', 7.03, 183, 'AA+', 'AA'
'124207', 0.0, 0.0, 0.0, 0.0, 0.0, u'3.0159', 7.03, 172, 'AA', 'AA'
'124114', 0.0, 0.0, 0.0, 0.0, 0.0, u'5.1209', 7.02, 264, 'AA', 'AA'
'124467', 0.0, 0.0, 0.0, 0.0, 0.0, u'5.8219', 7.0, 250, 'AA', 'AA'
'122752', 0.0, 0.0, 0.0, 0.0, 0.0, u'6.3840', 6.99, 292, 'AA+', 'AA'
'111050', 98.0, 98.0, 97.5, 97.5, 20.0, u'3.3633', 6.99, 198, 'AA+', 'AA'
'122702', 103.8, 104.17, 103.8, 104.17, 15.0, u'3.6374', 6.96, 159, 'AA', 'AA'
'122810', 99.8, 100.0, 99.8, 100.0, 120.0, u'2.4669', 6.95, 129, 'AA', 'AA'
'122780', 0.0, 0.0, 0.0, 0.0, 0.0, u'5.7000', 6.92, 285, 'AA+', 'AA'
'124026', 101.35, 101.35, 101.35, 101.35, 100.0, u'5.5815', 6.92, 281, 'AA+', 'AA'
'124377', 101.2, 101.8, 100.8, 101.8, 933.0, u'6.4400', 6.92, 322, 'AA+', 'AA'
'122890', 96.28, 97.0, 96.23, 97.0, 8062.0, u'0.1844', 6.91, 11, 'AA+', 'AA'
'124308', 98.5, 98.5, 98.5, 98.5, 24.0, u'1.3659', 6.91, 76, 'AA', 'AA'
'124278', 0.0, 0.0, 0.0, 0.0, 0.0, u'2.4041', 6.89, 130, 'AA', 'AA'
'122507', 0.0, 0.0, 0.0, 0.0, 0.0, u'6.3860', 6.87, 326, 'AA+', 'AA'
'124029', 0.0, 0.0, 0.0, 0.0, 0.0, u'5.2967', 6.87, 281, 'AA', 'AA'
'122624', 0.0, 0.0, 0.0, 0.0, 0.0, u'1.0685', 6.85, 60, 'AA+', 'AA'
'124116', 101.15, 101.28, 101.15, 101.28, 850.0, u'4.9226', 6.85, 252, 'AA', 'AA'
'124389', 0.0, 0.0, 0.0, 0.0, 0.0, u'6.4268', 6.85, 317, 'AA', 'AA'
'124524', 104.05, 104.05, 104.05, 104.05, 10000.0, u'4.1458', 6.85, 194, 'AA+', 'AA'
'124071', 103.5, 104.98, 103.5, 104.98, 11.0, u'5.4452', 6.84, 265, 'AA+', 'AA'
'124095', 0.0, 0.0, 0.0, 0.0, 0.0, u'5.2323', 6.84, 274, 'AA', 'AA'
'122681', 0.0, 0.0, 0.0, 0.0, 0.0, u'3.3120', 6.83, 146, 'AA', 'AA'
'122596', 0.0, 0.0, 0.0, 0.0, 0.0, u'0.2315', 6.81, 13, 'AA', 'AA'
