id,open,high,low,close,volume,interests,roi,day,rate,warrant
'124182', 90.08, 90.08, 90.08, 90.08, 10.0, u'3.2945', 9.55, 185, 'AA+', 'AA'
'122535', 97.84, 97.92, 97.64, 97.73, 1579.0, u'0.1458', 8.96, 7, 'AA', 'AA'
'122683', 99.33, 99.4, 99.3, 99.33, 413.0, u'2.8775', 8.77, 135, 'AA', 'AA'
'122776', 101.65, 101.65, 101.65, 101.65, 1.0, u'6.3690', 8.5, 287, 'AA', 'AA'
'122765', 0.0, 0.0, 0.0, 0.0, 0.0, u'6.5104', 8.37, 267, 'AA', 'AA'
'122746', 100.77, 101.0, 100.7, 100.99, 2266.0, u'4.4516', 8.34, 196, 'AA+', 'AA'
'122745', 100.99, 100.99, 100.75, 100.9, 237.0, u'4.3442', 8.29, 196, 'AA+', 'AA'
'122764', 0.0, 0.0, 0.0, 0.0, 0.0, u'6.4373', 8.23, 267, 'AA', 'AA'
'124133', 97.69, 97.69, 97.69, 97.69, 67.0, u'5.7403', 8.14, 291, 'AA', 'AA'
'122729', 102.0, 102.05, 102.0, 102.05, 109.0, u'4.0964', 8.07, 178, 'AA', 'AA'
'124418', 100.8, 100.8, 100.8, 100.8, 1000.0, u'6.4110', 7.83, 312, 'AA+', 'AA'
'122662', 0.0, 0.0, 0.0, 0.0, 0.0, u'3.9254', 7.81, 163, 'AA+', 'AA'
'124112', 100.0, 100.6, 100.0, 100.6, 179.0, u'4.8389', 7.8, 239, 'AA', 'AA'
'124517', 0.0, 0.0, 0.0, 0.0, 0.0, u'4.3934', 7.67, 197, 'AA', 'AA'
'124999', 109.39, 109.39, 109.39, 109.39, 500.0, u'7.2658', 7.64, 312, 'AAA', 'AAA'
'122643', 103.4, 103.4, 103.4, 103.4, 50.0, u'2.4947', 7.58, 107, 'AA', 'AA'
'122927', 102.29, 102.3, 102.29, 102.3, 20.0, u'5.3304', 7.56, 256, 'AA+', 'AA+'
'122928', 0.0, 0.0, 0.0, 0.0, 0.0, u'5.0540', 7.54, 258, 'AA+', 'AA'
'122582', 0.0, 0.0, 0.0, 0.0, 0.0, u'0.1628', 7.5, 8, 'AA', 'AA'
'122781', 108.35, 108.39, 108.35, 108.35, 261.0, u'6.3288', 7.46, 275, 'AA+', 'AA'
'122708', 0.0, 0.0, 0.0, 0.0, 0.0, u'3.9119', 7.45, 171, 'AA', 'AA'
'122655', 104.79, 104.79, 104.79, 104.79, 2.0, u'2.9430', 7.37, 131, 'AA', 'AA'
'122714', 104.3, 104.3, 104.3, 104.3, 10.0, u'3.9449', 7.35, 169, 'AA', 'AA'
'124380', 0.0, 0.0, 0.0, 0.0, 0.0, u'6.6986', 7.35, 326, 'AA', 'AA'
'124866', 0.0, 0.0, 0.0, 0.0, 0.0, u'1.2871', 7.34, 58, 'AA', 'AA'
'122731', 0.0, 0.0, 0.0, 0.0, 0.0, u'4.2253', 7.33, 189, 'AA+', 'AA'
'124765', 0.0, 0.0, 0.0, 0.0, 0.0, u'2.3745', 7.33, 107, 'AA', 'AA'
