'122746', 9.81, 157, 13065.0, 'AA+', 'AA'
'122535', 9.64, 333, 4026.0, 'AA', 'AA'
'122745', 9.42, 157, 963.0, 'AA+', 'AA'
'124133', 9.23, 252, 237.0, 'AA', 'AA'
'122776', 8.99, 248, 10464.0, 'AA', 'AA'
'124182', 8.97, 146, 73.0, 'AA+', 'AA'
'122764', 8.83, 228, 4348.0, 'AA', 'AA'
'122765', 8.77, 228, 559.0, 'AA', 'AA'
'122729', 8.74, 139, 1342.0, 'AA', 'AA'
'122683', 8.71, 96, 1025.0, 'AA', 'AA'
'122803', 8.28, 241, 184.0, 'AA', 'AA'
'124296', 8.25, 59, 55.0, 'AA', 'AA'
'122662', 8.23, 124, 178.0, 'AA+', 'AA'
'124418', 8.17, 273, 4500.0, 'AA+', 'AA'
'122744', 8.09, 219, 2429.0, 'AA', 'AA'
'124112', 8.06, 200, 1619.0, 'AA', 'AA'
'124517', 7.97, 158, 1.0, 'AA', 'AA'
'122719', 7.93, 132, 6000.0, 'AA', 'AA'
'122643', 7.87, 68, 1485.0, 'AA', 'AA'
'122927', 7.86, 217, 181.0, 'AA+', 'AA+'
'122714', 7.83, 130, 170.0, 'AA', 'AA'
'124417', 7.83, 267, 19.0, 'AA', 'AA'
'122708', 7.82, 132, 215.0, 'AA', 'AA'
'122779', 7.8, 261, 24.0, 'AA', 'AA'
'122928', 7.79, 219, 22.0, 'AA+', 'AA'
'111050', 7.79, 162, 3360.0, 'AA+', 'AA'
'124169', 7.78, 153, 1000.0, 'AA', 'AA'
'122781', 7.77, 236, 3606.0, 'AA+', 'AA'
'124792', 7.76, 62, 15000.0, 'AA', 'AA'
'124999', 7.74, 273, 32.0, 'AAA', 'AAA'
'122651', 7.72, 95, 815.0, 'AA', 'AA'
'124206', 7.67, 153, 609.0, 'AA', 'AA'
'124216', 7.67, 228, 132.0, 'AA', 'AA'
'124742', 7.67, 82, 10.0, 'AA', 'AA'
'122582', 7.66, 334, 8013.0, 'AA', 'AA'
'124056', 7.64, 251, 25.0, 'AA', 'AA'
'124404', 7.64, 273, 80.0, 'AA', 'AA'
'122679', 7.62, 120, 2526.0, 'AA+', 'AA'
'122757', 7.61, 220, 66813.0, 'AA', 'AA'
'122700', 7.6, 137, 582.0, 'AA+', 'AA'
'122850', 7.54, 149, 19000.0, 'AA+', 'AA'
'122504', 7.5, 308, 180.0, 'AA', 'AA'
'122625', 7.48, 27, 11476.0, 'AA+', 'AA'
'122890', 7.45, 340, 6073.0, 'AA+', 'AA'
'122920', 7.42, 170, 62.0, 'AA+', 'AA'
'122222', 7.41, 179, 710.0, 'AA+', 'AA'
'122715', 7.41, 132, 159.0, 'AA+', 'AA'
'111060', 7.41, 142, 40.0, 'AA+', 'AA'
'124161', 7.39, 175, 7423.0, 'AA+', 'AA+'
'124746', 7.38, 74, 10.0, 'AA', 'AA'
'124427', 7.37, 258, 3000.0, 'AA+', 'AA'
'122775', 7.36, 232, 900.0, 'AA', 'AA'
'122818', 7.36, 147, 11095.0, 'AA+', 'AA'
'122780', 7.33, 249, 10.0, 'AA+', 'AA'
'122794', 7.3, 264, 200.0, 'AA', 'AA'
'122940', 7.3, 302, 162.0, 'AA+', 'AA'
'111051', 7.3, 161, 41025.0, 'AA', 'AA'
'124043', 7.27, 238, 40934.0, 'AA', 'AA'
'124487', 7.27, 193, 180.0, 'AA+', 'AA'
'122841', 7.26, 204, 5.0, 'AA', 'AA'
'124193', 7.25, 145, 24.0, 'AA', 'AA'
'124026', 7.23, 245, 2.0, 'AA+', 'AA'
'124524', 7.21, 158, 4494.0, 'AA+', 'AA'
'124308', 7.2, 40, 21.0, 'AA', 'AA'
'124629', 7.19, 112, 698.0, 'AA+', 'AA'
'124313', 7.18, 39, 101.0, 'AA', 'AA'
'122530', 7.17, 284, 2.0, 'AA', 'AA'
'122652', 7.17, 67, 6999.0, 'AA', 'AA'
'122755', 7.17, 135, 1012.0, 'AA', 'AA'
'124590', 7.17, 132, 10.0, 'AA+', 'AA+'
'122798', 7.13, 37, 958.0, 'AA', 'AA'
'124438', 7.13, 244, 626.0, 'AA+', 'AA'
'124374', 7.12, 286, 3509.0, 'AA', 'AA'
'124071', 7.1, 229, 5087.0, 'AA+', 'AA'
'122931', 7.09, 265, 1176.0, 'AA+', 'AA'
'124000', 7.08, 308, 7000.0, 'AA', 'AA'
'122649', 7.02, 114, 100.0, 'AA+', 'AA'
'122507', 7.01, 290, 35.0, 'AA+', 'AA'
'122661', 7.01, 129, 6.0, 'AA', 'AA'
'122857', 7.01, 225, 1162.0, 'AA', 'AA'
'122718', 6.99, 128, 687.0, 'AA+', 'AA'
'111063', 6.99, 148, 71370.0, 'AA', 'AA'
'122549', 6.95, 307, 4399.0, 'AA+', 'AA'
'124055', 6.91, 251, 1002.0, 'AA+', 'AA+'
'122654', 6.89, 94, 69.0, 'AA+', 'AA+'
'122828', 6.89, 151, 1230.0, 'AA+', 'AA'
'124080', 6.86, 264, 5555.0, 'AA+', 'AA'
'124098', 6.86, 216, 922.0, 'AA+', 'AA'
'122707', 6.84, 124, 580.0, 'AA+', 'AA'
'122845', 6.84, 183, 29500.0, 'AA+', 'AA+'
'122585', 6.83, 336, 10000.0, 'AA', 'AA'
'124093', 6.83, 244, 2203.0, 'AA+', 'AA'
'122672', 6.82, 93, 4000.0, 'AA', 'AA'
'122589', 6.81, 343, 1.0, 'AA+', 'AA'
'122855', 6.81, 198, 1501.0, 'AA', 'AA'
'124230', 6.79, 244, 100.0, 'AA', 'AA'
'124398', 6.78, 286, 5000.0, 'AA', 'AA'
'122743', 6.77, 163, 3685.0, 'AA+', 'AA+'
'122648', 6.74, 131, 1051.0, 'AA+', 'AA'
'122965', 6.74, 105, 934.0, 'AA', 'AA'
'122599', 6.72, 361, 69.0, 'AA+', 'AA'
'122863', 6.72, 213, 2.0, 'AA', 'AA'
'124103', 6.72, 201, 300.0, 'AA+', 'AA'
'124107', 6.72, 210, 1500.0, 'AA', 'AA'
'122566', 6.71, 322, 139.0, 'AA+', 'AA'
'124263', 6.71, 109, 1724.0, 'AA+', 'AA'
'124393', 6.7, 284, 93.0, 'AA', 'AA'
'122563', 6.69, 328, 6360.0, 'AA+', 'AA'
'122881', 6.68, 218, 500.0, 'AA', 'AA'
'122836', 6.66, 150, 80.0, 'AA', 'AA'
'122593', 6.65, 350, 18563.0, 'AA+', 'AA'
'122859', 6.65, 225, 101.0, 'AA+', 'AA+'
'124422', 6.62, 265, 3823.0, 'AA', 'AA'
'122838', 6.61, 38, 13998.0, 'AA+', 'AA+'
'122916', 6.6, 142, 885.0, 'AA+', 'AA'
'122804', 6.59, 51, 216.0, 'AA', 'AA'
'124435', 6.59, 246, 1.0, 'AA+', 'AA+'
'124563', 6.59, 147, 5.0, 'AAA', 'AA'
'124096', 6.56, 215, 3014.0, 'AA', 'AA'
'122680', 6.55, 107, 26294.0, 'AA+', 'AA+'
'111062', 6.54, 326, 800.0, 'AA+', 'AA+'
'122939', 6.53, 274, 3.0, 'AA+', 'AA'
'122768', 6.51, 226, 637.0, 'AA+', 'AA'
'122831', 6.51, 137, 20.0, 'AA+', 'AA'
'122709', 6.5, 125, 522.0, 'AA+', 'AA+'
'122922', 6.5, 185, 5482.0, 'AA+', 'AA'
'124167', 6.49, 178, 1.0, 'AA', 'AA'
'124171', 6.49, 153, 47488.0, 'AA', 'AA'
'124159', 6.48, 186, 11065.0, 'AA+', 'AA'
'122607', 6.46, 95, 750.0, 'AAA', 'AAA'
'122701', 6.46, 122, 104.0, 'AA+', 'AA+'
'124138', 6.46, 96, 311.0, 'AA+', 'AA+'
'122925', 6.45, 244, 18892.0, 'AA+', 'AA'
'122956', 6.44, 55, 11904.0, 'AA+', 'AA+'
'124059', 6.44, 229, 30000.0, 'AA+', 'AA+'
'111052', 6.44, 139, 342069.0, 'AA', 'AA'
'122840', 6.43, 157, 10354.0, 'AA+', 'AA'
'122930', 6.43, 225, 340.0, 'AA+', 'AA'
'124240', 6.43, 131, 100.0, 'AA', 'AA'
'122911', 6.42, 84, 8000.0, 'AA+', 'AA+'
'124430', 6.41, 141, 50.0, 'AAA', 'AA+'
'122825', 6.4, 128, 1000.0, 'AA+', 'AA'
'122854', 6.4, 128, 3244.0, 'AA', 'AA'
'124610', 6.4, 145, 5000.0, 'AA+', 'AA+'
'122897', 6.39, 71, 9400.0, 'AA', 'AA'
'122921', 6.39, 189, 5106.0, 'AA+', 'AA'
'122991', 6.38, 216, 30.0, 'AA+', 'AA+'
'122564', 6.37, 319, 325.0, 'AA', 'AA'
'124148', 6.36, 182, 180.0, 'AA+', 'AA'
'122819', 6.35, 95, 88.0, 'AA+', 'AA+'
'122670', 6.3, 82, 500.0, 'AA+', 'AA+'
'122892', 6.28, 331, 487.0, 'AA', 'AA'
'122964', 6.28, 85, 537.0, 'AA+', 'AA+'
'124318', 6.28, 17, 19000.0, 'AA', 'AA'
'124363', 6.28, 308, 10000.0, 'AA+', 'AA+'
'120602', 6.27, 123, 15.0, 'AAA', 'AAA'
'122984', 6.27, 149, 11076.0, 'AA+', 'AA'
'122846', 6.23, 157, 21.0, 'AAA', 'AAA'
'122842', 6.22, 204, 995.0, 'AA', 'AA'
'112065', 6.22, 137, 30.0, 'AA+', 'AA+'
'122932', 6.17, 246, 10057.0, 'AA+', 'AA'
'122805', 6.16, 58, 1000.0, 'AA', 'AA'
'122802', 6.14, 46, 20.0, 'AA+', 'AA'
'122865', 6.14, 304, 277.0, 'AA+', 'AA'
'122961', 6.13, 65, 500.0, 'AA+', 'AAA'
'122641', 6.12, 51, 24623.0, 'AA+', 'AA'
'122902', 6.08, 72, 305.0, 'AA+', 'AA'
'122686', 6.01, 121, 5230.0, 'AA+', 'AA+'
