secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap,Unnamed: 0
002773.XSHE,002773,康弘药业,XSHE,2015-06-26,13.62,13.62,16.34,19.61,16.34,19.61,29100.0,564926.0,64.0,0.0006,0.5006728172,894216000.0,8738216000.0,0.4398,31.9517,32.0489,5.4898,1.0,19.413,
002773.XSHE,002773,康弘药业,XSHE,2015-06-29,19.61,19.61,21.57,21.57,21.57,21.57,22100.0,476697.0,47.0,0.0005,0.5006728172,983592000.0,9611592000.0,0.0999,35.1453,35.2521,6.0385,1.0,21.57,
002773.XSHE,002773,康弘药业,XSHE,2015-06-30,21.57,21.57,23.73,23.73,23.73,23.73,21200.0,503076.0,47.0,0.0005,0.5006728172,1082088000.0,10574088000.0,0.1001,33.5468,41.2966,4.729,1.0,23.73,
002773.XSHE,002773,康弘药业,XSHE,2015-07-01,23.73,23.73,26.1,26.1,26.1,26.1,10800.0,281880.0,24.0,0.0002,0.5006728172,1190160000.0,11630160000.0,0.0999,36.8972,45.42100000000001,5.2014,1.0,26.1,
002773.XSHE,002773,康弘药业,XSHE,2015-07-02,26.1,26.1,28.71,28.71,28.71,28.71,51800.0,1487178.0,127.0,0.0011,0.5006728172,1309176000.0,12793176000.0,0.1,40.587,49.9631,5.7215,1.0,28.71,
002773.XSHE,002773,康弘药业,XSHE,2015-07-03,28.71,28.71,31.58,31.58,31.58,31.58,506474.0,15994448.92,1152.0,0.0111,0.5006728172,1440048000.0,14072048000.0,0.1,44.6443,54.9577,6.2934,1.0,31.58,
002773.XSHE,002773,康弘药业,XSHE,2015-07-06,31.58,31.58,34.74,34.74,34.74,34.74,594026.0,20636463.24,966.0,0.013,0.5006728172,1584144000.0,15480144000.0,0.1001,49.1115,60.4569,6.9232,1.0,34.74,
002773.XSHE,002773,康弘药业,XSHE,2015-07-07,34.74,34.74,38.21,38.21,33.25,37.56,32062909.0,1176980679.25,75344.0,0.7031,0.5006728172,1712736000.0,16736736000.0,0.0812,53.0981,65.3645,7.4852,1.0,36.708,
002773.XSHE,002773,康弘药业,XSHE,2015-07-08,37.56,37.56,33.8,36.8,33.8,35.3,13665509.0,473105340.55,20005.0,0.2997,0.5006728172,1609680000.0,15729680000.0,-0.0602,49.9032,61.4315,7.0348,1.0,34.62,
002773.XSHE,002773,康弘药业,XSHE,2015-07-09,35.3,35.3,35.0,38.83,35.0,38.83,4056956.0,153899025.8,5752.0,0.08900000000000001,0.5006728172,1770648000.0,17302648000.0,0.1,54.8935,67.5746,7.7383,1.0,37.935,
002773.XSHE,002773,康弘药业,XSHE,2015-07-10,38.83,38.83,42.71,42.71,42.71,42.71,80038.0,3418422.98,183.0,0.0018,0.5006728172,1947576000.0,19031576000.0,0.0999,60.3786,74.3268,8.5115,1.0,42.71,
002773.XSHE,002773,康弘药业,XSHE,2015-07-13,42.71,42.71,46.98,46.98,46.98,46.98,87469.0,4109293.62,108.0,0.0019,0.5006728172,2142288000.0,20934288000.0,0.1,66.415,81.7578,9.3624,1.0,46.98,
002773.XSHE,002773,康弘药业,XSHE,2015-07-14,46.98,46.98,51.68,51.68,51.68,51.68,685581.0,35430826.08,320.0,0.015,0.5006728172,2356608000.0,23028608000.0,0.1,73.0594,89.93700000000004,10.2991,1.0,51.68,
002773.XSHE,002773,康弘药业,XSHE,2015-07-15,51.68,51.68,56.85,56.85,55.0,56.73,10567600.0,599723140.49,13714.0,0.2317,0.5006728172,2586888000.0,25278888000.0,0.0977,80.1985,98.7254,11.3055,1.0,56.75100000000001,
002773.XSHE,002773,康弘药业,XSHE,2015-07-16,56.73,56.73,51.06,62.0,51.06,59.4,13272561.0,744178823.75,14311.0,0.2911,0.5006728172,2708640000.0,26468640000.0,0.0471,83.973,103.3719,11.8376,1.0,56.069,
002773.XSHE,002773,康弘药业,XSHE,2015-07-17,59.4,59.4,58.0,61.7,53.46,56.8,10300220.0,589561228.15,17307.0,0.2259,0.5006728172,2590080000.0,25310080000.0,-0.0438,80.2975,98.8472,11.3194,1.0,57.238,
002773.XSHE,002773,康弘药业,XSHE,2015-07-20,56.8,56.8,53.99,56.85,53.0,53.97,6594483.0,360751588.48,13123.0,0.1446,0.5006728172,2461032000.0,24049032000.0,-0.0498,76.2967,93.9223,10.7554,1.0,54.705,
002773.XSHE,002773,康弘药业,XSHE,2015-07-21,53.97,53.97,52.1,55.7,51.68,54.57,4143797.0,225106256.17,7917.0,0.0909,0.5006728172,2488392000.0,24316392000.0,0.0111,77.1449,94.9664,10.875,1.0,54.324,
002773.XSHE,002773,康弘药业,XSHE,2015-07-22,54.57,54.57,54.01,60.03,53.68,60.03,7329843.0,420469056.45,11037.0,0.1607,0.5006728172,2737368000.0,26749368000.0,0.1001,84.8637,104.4683,11.9631,1.0,57.364,
002773.XSHE,002773,康弘药业,XSHE,2015-07-23,60.03,60.03,59.2,66.03,54.5,66.03,4508246.0,273671548.62,6388.0,0.0989,0.5006728172,3010968000.0,29422968000.0,0.1,93.3458,114.9099,13.1588,1.0,60.705,
002773.XSHE,002773,康弘药业,XSHE,2015-07-24,66.03,66.03,69.77,72.63,66.99,68.81,6926704.0,491117408.29,12687.0,0.1519,0.5006728172,3137736000.0,30661736000.0,0.0421,97.2758,119.7478,13.7128,1.0,70.902,
002773.XSHE,002773,康弘药业,XSHE,2015-07-27,68.81,68.81,66.01,72.59,61.93,61.93,5830488.0,392922235.38,12116.0,0.1279,0.5006728172,2824008000.0,27596008000.0,-0.1,87.5497,107.7748,12.3418,1.0,67.391,
002773.XSHE,002773,康弘药业,XSHE,2015-07-28,61.93,61.93,55.74,64.0,55.74,58.3,6656144.0,383759878.56,10763.0,0.146,0.5006728172,2658480000.0,25978480000.0,-0.0586,82.41799999999998,101.4576,11.6183,1.0,57.655,
002773.XSHE,002773,康弘药业,XSHE,2015-07-29,58.3,58.3,58.99,62.5,52.47,61.98,6982674.0,402218019.25,12962.0,0.1531,0.5006728172,2826288000.0,27618288000.0,0.0631,87.6204,107.8618,12.3517,1.0,57.602,
002773.XSHE,002773,康弘药业,XSHE,2015-07-30,61.98,61.98,61.49,68.18,59.5,64.58,8226650.0,538806277.29,15578.0,0.1804,0.5006728172,2944848000.0,28776848000.0,0.0419,91.2959,112.3865,12.8699,1.0,65.495,
002773.XSHE,002773,康弘药业,XSHE,2015-07-31,64.58,64.58,64.56,70.05,62.88,66.87,5211350.0,345443557.8,12054.0,0.1143,0.5006728172,3049272000.0,29797272000.0,0.0355,94.5333,116.3717,13.3262,1.0,66.28699999999999,
002773.XSHE,002773,康弘药业,XSHE,2015-08-03,66.87,66.87,66.5,67.0,61.2,61.97,4514866.0,289762893.27,9016.0,0.099,0.5006728172,2825832000.0,27613832000.0,-0.0733,87.6062,107.8444,12.3497,1.0,64.18,
002773.XSHE,002773,康弘药业,XSHE,2015-08-04,61.97,61.97,62.08,65.1,60.0,63.88,3618224.0,228010041.25,7846.0,0.0793,0.5006728172,2912928000.0,28464928000.0,0.0308,90.3064,111.1683,12.7304,1.0,63.017,
002773.XSHE,002773,康弘药业,XSHE,2015-08-05,63.88,63.88,62.2,67.0,61.16,64.06,4028569.0,260499687.7,9313.0,0.0883,0.5006728172,2921136000.0,28545136000.0,0.0028,90.5608,111.4816,12.7662,1.0,64.663,
002773.XSHE,002773,康弘药业,XSHE,2015-08-06,64.06,64.06,62.69,64.1,61.18,61.52,2893645.0,180486087.16,6521.0,0.0635,0.5006728172,2805312000.0,27413312000.0,-0.0397,86.9701,107.0613,12.26,1.0,62.37300000000001,
002773.XSHE,002773,康弘药业,XSHE,2015-08-07,61.52,61.52,61.16,67.6,61.16,66.9,4413088.0,289719826.65,10302.0,0.0968,0.5006728172,3050640000.0,29810640000.0,0.0875,94.5757,116.4239,13.3322,1.0,65.65,
002773.XSHE,002773,康弘药业,XSHE,2015-08-10,66.9,66.9,66.79,73.0,66.79,71.16,4586433.0,321081704.2,8445.0,0.1006,0.5006728172,3244896000.0,31708896000.0,0.0637,100.598,123.8375,14.1812,1.0,70.007,
002773.XSHE,002773,康弘药业,XSHE,2015-08-11,71.16,71.16,70.64,75.37,68.11,71.99,4171912.0,299493075.54,8704.0,0.0915,0.5006728172,3282744000.0,32078744000.0,0.0117,101.7714,125.2819,14.3466,1.0,71.788,
002773.XSHE,002773,康弘药业,XSHE,2015-08-12,71.99,71.99,71.2,77.0,69.89,74.8,3723914.0,276396471.47,8536.0,0.0817,0.5006728172,3410880000.0,33330880000.0,0.039,105.7438,130.172,14.9066,1.0,74.222,
002773.XSHE,002773,康弘药业,XSHE,2015-08-13,74.8,74.8,75.5,77.0,71.12,74.05,3254026.0,240014130.51,7270.0,0.0714,0.5006728172,3376680000.0,32996680000.0,-0.01,104.6836,128.8668,14.7571,1.0,73.759,
002773.XSHE,002773,康弘药业,XSHE,2015-08-14,74.05,74.05,73.7,75.2,71.88,73.99,2711138.0,199108097.51,5474.0,0.0595,0.5006728172,3373944000.0,32969944000.0,-0.0008,104.5987,128.7624,14.7451,1.0,73.441,
002773.XSHE,002773,康弘药业,XSHE,2015-08-17,73.99,73.99,74.49,77.44,72.56,74.25,2719861.0,203278113.24,5338.0,0.0596,0.5006728172,3385800000.0,33085800000.0,0.0035,104.9663,129.2149,14.797,1.0,74.738,
002773.XSHE,002773,康弘药业,XSHE,2015-08-18,74.25,74.25,73.12,73.88,67.7,68.0,3400710.0,240356739.04,5722.0,0.0746,0.5006728172,3100800000.0,30300800000.0,-0.0842,96.1308,118.3382,13.5514,1.0,70.678,
002773.XSHE,002773,康弘药业,XSHE,2015-08-19,68.0,68.0,66.66,71.8,66.0,71.29,3707556.0,254007719.52,5452.0,0.0813,0.5006728172,3250824000.0,31766824000.0,0.0484,100.7818,124.0637,14.2071,1.0,68.51100000000001,
002773.XSHE,002773,康弘药业,XSHE,2015-08-20,71.29,71.29,70.97,73.56,68.0,69.0,2032172.0,144174822.74,4010.0,0.0446,0.5006728172,3146400000.0,30746400000.0,-0.0321,97.5444,120.0785,13.7507,1.0,70.946,
002773.XSHE,002773,康弘药业,XSHE,2015-08-21,69.0,69.0,67.66,69.75,66.0,66.6,1883135.0,126552780.8,3666.0,0.0413,0.5006728172,3036960000.0,29676960000.0,-0.0348,94.1516,115.9018,13.2724,1.0,67.203,
002773.XSHE,002773,康弘药业,XSHE,2015-08-24,66.6,66.6,60.7,62.5,59.94,59.94,2220480.0,133423958.2,2737.0,0.0487,0.5006728172,2733264000.0,26709264000.0,-0.1,84.7364,104.3117,11.9452,1.0,60.088,
002773.XSHE,002773,康弘药业,XSHE,2015-08-25,59.94,59.94,55.0,59.94,53.95,53.95,5448837.0,300755460.98,5711.0,0.1195,0.5006728172,2460120000.0,24040120000.0,-0.0999,76.2684,93.8874,10.7515,1.0,55.19600000000001,
002773.XSHE,002773,康弘药业,XSHE,2015-08-26,53.95,53.95,54.5,59.35,51.0,57.28,3536521.0,200301040.99,6755.0,0.0776,0.5006728172,2611968000.0,25523968000.0,0.0617,80.976,99.6825,11.4151,1.0,56.63800000000001,
002773.XSHE,002773,康弘药业,XSHE,2015-08-27,57.28,57.28,58.9,61.69,56.03,58.66,3093679.0,182282501.61,5432.0,0.0678,0.5006728172,2674896000.0,26138896000.0,0.0241,82.9269,102.0841,11.6901,1.0,58.92100000000001,
002773.XSHE,002773,康弘药业,XSHE,2015-08-28,58.66,58.66,59.28,61.3,57.0,60.2,2538687.0,150084021.35,5269.0,0.0557,0.5006728172,2745120000.0,26825120000.0,0.0263,85.104,104.7641,11.997,1.0,59.119,
002773.XSHE,002773,康弘药业,XSHE,2015-08-31,60.2,60.2,60.17,60.17,54.18,54.18,2151280.0,121883385.11,4628.0,0.0472,0.5006728172,2470608000.0,24142608000.0,-0.1,76.5936,94.2877,10.7973,1.0,56.65600000000001,
