secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
603127.XSHG,603127,昭衍新药,XSHG,2018-11-12,45.43,45.43,45.89,46.85,44.98,46.57,896819,41366850,2811,0.0208,0.5066410899,2005606905,5355303179,0.0251,54.089,70.1905,8.952,1,46.126
603127.XSHG,603127,昭衍新药,XSHG,2018-11-13,46.57,46.57,46.0,48.96,45.51,48.0,1201434,57022024,3475,0.0279,0.5066410899,2067192000,5519745600,0.0307,55.7498,72.3458,9.2269,1,47.462
603127.XSHG,603127,昭衍新药,XSHG,2018-11-14,48.0,48.0,47.55,49.18,47.47,48.3,860713,41563104,2796,0.02,0.5066410899,2080111950,5554244010,0.0063,56.0983,72.7979,9.2845,1,48.289
603127.XSHG,603127,昭衍新药,XSHG,2018-11-15,48.3,48.3,48.3,51.0,47.61,51.0,1103179,54359582,2989,0.0256,0.5066410899,2196391500,5864729700,0.0559,59.2342,76.8674,9.8036,1,49.275
603127.XSHG,603127,昭衍新药,XSHG,2018-11-16,51.0,51.0,51.06,51.48,49.8,50.11,1065927,54081202,2782,0.0248,0.5066410899,2158062315,5762384417,-0.0175,58.2005,75.526,9.6325,1,50.736
603127.XSHG,603127,昭衍新药,XSHG,2018-11-19,50.11,50.11,50.3,50.85,48.66,49.79,605163,30032090,1787,0.0141,0.5066410899,2144281035,5725586113,-0.0064,57.8288,75.0437,9.571,1,49.626
603127.XSHG,603127,昭衍新药,XSHG,2018-11-20,49.79,49.79,49.5,50.43,48.86,49.69,552935,27331496,2072,0.0128,0.5066410899,2139974385,5714086643,-0.002,57.7127,74.893,9.5517,1,49.43
603127.XSHG,603127,昭衍新药,XSHG,2018-11-21,49.69,49.69,49.3,50.38,48.91,50.0,527553,26165285,1726,0.0122,0.5066410899,2153325000,5749735000,0.0062,58.0727,75.3602,9.6113,1,49.597
603127.XSHG,603127,昭衍新药,XSHG,2018-11-22,50.0,50.0,50.0,51.29,49.5,50.93,353669,17777282,1135,0.0082,0.5066410899,2193376845,5856680071,0.0186,59.1529,76.7619,9.7901,1,50.265
603127.XSHG,603127,昭衍新药,XSHG,2018-11-23,50.93,50.93,50.73,50.9,47.71,48.53,553080,27241589,1356,0.0128,0.5066410899,2090017245,5580692791,-0.0471,56.3654,73.1446,9.3288,1,49.254
603127.XSHG,603127,昭衍新药,XSHG,2018-11-26,48.53,48.53,48.5,49.15,47.26,48.01,406360,19474513,1050,0.0094,0.5066410899,2067622665,5520895547,-0.0107,55.7615,72.3609,9.2288,1,47.924
603127.XSHG,603127,昭衍新药,XSHG,2018-11-27,48.01,48.01,48.5,48.7,47.62,48.01,322006,15462946,899,0.0075,0.5066410899,2067622665,5520895547,0.0,55.7615,72.3609,9.2288,1,48.021
603127.XSHG,603127,昭衍新药,XSHG,2018-11-28,48.01,48.01,48.02,49.69,48.01,49.57,625064,30555497,1684,0.0145,0.5066410899,2134806405,5700287279,0.0325,57.5733,74.7121,9.5287,1,48.884
603127.XSHG,603127,昭衍新药,XSHG,2018-11-29,49.57,49.57,49.98,50.4,48.16,48.19,508505,24990173,1547,0.0118,0.5066410899,2075374635,5541594593,-0.0278,55.9705,72.6321,9.2634,1,49.144
603127.XSHG,603127,昭衍新药,XSHG,2018-11-30,48.19,48.19,48.0,48.85,46.96,48.8,638620,30418096,2212,0.0148,0.5066410899,2101645200,5611741360,0.0127,56.679,73.5515,9.3807,1,47.631
603127.XSHG,603127,昭衍新药,XSHG,2018-12-03,48.8,48.8,49.59,51.28,49.19,50.96,922117,46639998,2347,0.0214,0.5066410899,2194668840,5860129912,0.0443,59.1877,76.8071,9.7959,1,50.579
603127.XSHG,603127,昭衍新药,XSHG,2018-12-04,50.96,50.96,50.59,51.23,50.39,50.9,651079,33129763,1909,0.0151,0.5066410899,2192084850,5853230230,-0.0012,59.1181,76.7167,9.7843,1,50.884
603127.XSHG,603127,昭衍新药,XSHG,2018-12-05,50.9,50.9,50.45,53.29,50.13,52.65,1067138,55516771,2682,0.0248,0.5066410899,2267451225,6054470955,0.0344,61.1506,79.3543,10.1207,1,52.024
603127.XSHG,603127,昭衍新药,XSHG,2018-12-06,52.65,52.65,52.24,54.33,50.4,50.5,1304620,68208720,3268,0.0303,0.5066410899,2174858250,5807232350,-0.0408,58.6535,76.1138,9.7074,1,52.282
603127.XSHG,603127,昭衍新药,XSHG,2018-12-07,50.5,50.5,50.6,52.49,48.88,51.1,1223660,62018901,3258,0.0284,0.5066410899,2200698150,5876229170,0.0119,59.3503,77.0181,9.8228,1,50.683
603127.XSHG,603127,昭衍新药,XSHG,2018-12-10,51.1,51.1,51.0,53.28,50.3,53.0,1042257,54158220,2742,0.0242,0.5066410899,2282524500,6094719100,0.0372,61.5571,79.8818,10.188,1,51.962
603127.XSHG,603127,昭衍新药,XSHG,2018-12-11,53.0,53.0,52.8,53.9,51.7,53.0,696992,36692170,2349,0.0162,0.5066410899,2282524500,6094719100,0.0,61.5571,79.8818,10.188,1,52.644
603127.XSHG,603127,昭衍新药,XSHG,2018-12-12,53.0,53.0,52.98,53.16,51.13,51.3,540695,28064446,1709,0.0126,0.5066410899,2209311450,5899228110,-0.0321,59.5826,77.3196,9.8612,1,51.904
603127.XSHG,603127,昭衍新药,XSHG,2018-12-13,51.3,51.3,51.35,52.85,51.35,51.5,729279,37850048,1511,0.0169,0.5066410899,2217924750,5922227050,0.0039,59.8149,77.621,9.8997,1,51.901
603127.XSHG,603127,昭衍新药,XSHG,2018-12-14,51.5,51.5,51.01,51.8,50.5,50.6,473683,24243990,1472,0.011,0.5066410899,2179164900,5818731820,-0.0175,58.7696,76.2645,9.7267,1,51.182
603127.XSHG,603127,昭衍新药,XSHG,2018-12-17,50.6,50.6,49.62,50.17,47.63,48.7,998112,48601687,2798,0.0232,0.5066410899,2097338550,5600241890,-0.0375,56.5629,73.4008,9.3614,1,48.694
603127.XSHG,603127,昭衍新药,XSHG,2018-12-18,48.7,48.7,48.7,49.31,47.89,48.42,540340,26292742,2244,0.0125,0.5066410899,2085279930,5568043374,-0.0057,56.2376,72.9788,9.3076,1,48.66
603127.XSHG,603127,昭衍新药,XSHG,2018-12-19,48.42,48.42,48.95,48.95,45.13,45.4,1078420,50209209,3327,0.025,0.5066410899,1955219100,5220759380,-0.0624,52.7301,68.427,8.7271,1,46.558
603127.XSHG,603127,昭衍新药,XSHG,2018-12-20,45.4,45.4,45.52,46.41,45.09,45.35,998623,45583860,3273,0.0232,0.5066410899,1953065775,5215009645,-0.0011,52.672,68.3517,8.7175,1,45.647
603127.XSHG,603127,昭衍新药,XSHG,2018-12-21,45.35,45.35,45.08,45.76,43.44,44.8,684541,30538702,2601,0.0159,0.5066410899,1929379200,5151762560,-0.0121,52.0332,67.5227,8.6117,1,44.612
603127.XSHG,603127,昭衍新药,XSHG,2018-12-24,44.8,44.8,44.5,46.52,44.15,46.0,738394,33885396,2427,0.0171,0.5066410899,1981059000,5289756200,0.0268,53.4269,69.3314,8.8424,1,45.891
603127.XSHG,603127,昭衍新药,XSHG,2018-12-25,46.0,46.0,45.51,47.94,45.22,47.7,816874,38175004,2644,0.019,0.5066410899,2054272050,5485247190,0.037,55.4014,71.8936,9.1692,1,46.733
603127.XSHG,603127,昭衍新药,XSHG,2018-12-26,47.7,47.7,47.0,48.45,46.8,47.38,490285,23316311,1952,0.0114,0.5066410899,2040490770,5448448886,-0.0067,55.0297,71.4113,9.1077,1,47.557
603127.XSHG,603127,昭衍新药,XSHG,2018-12-27,47.38,47.38,47.88,48.47,47.22,47.66,594526,28393650,1739,0.0138,0.5066410899,2052549390,5480647402,0.0059,55.3549,71.8333,9.1615,1,47.758
603127.XSHG,603127,昭衍新药,XSHG,2018-12-28,47.66,47.66,47.87,48.84,47.53,47.6,887468,42924804,2235,0.0206,0.5066410899,2049965400,5473747720,-0.0013,55.2853,71.7429,9.15,1,48.368
603127.XSHG,603127,昭衍新药,XSHG,2019-01-02,47.6,47.6,47.68,48.16,46.4,47.07,582363,27479879,2152,0.0135,0.5066410899,2027140155,5412800529,-0.0111,54.6697,70.9441,9.0481,1,47.187
603127.XSHG,603127,昭衍新药,XSHG,2019-01-03,47.07,47.07,46.8,48.6,46.6,47.39,543860,25924209,1989,0.0126,0.5066410899,2040921435,5449598833,0.0068,55.0414,71.4264,9.1096,1,47.667
603127.XSHG,603127,昭衍新药,XSHG,2019-01-04,47.39,47.39,46.81,49.18,45.34,48.28,722860,34620256,2353,0.0168,0.5066410899,2079250620,5551944116,0.0188,56.075,72.7678,9.2807,1,47.893
603127.XSHG,603127,昭衍新药,XSHG,2019-01-07,48.28,48.28,48.48,49.0,47.9,48.44,434830,21076918,1453,0.0101,0.5066410899,2086141260,5570343268,0.0033,56.2609,73.0089,9.3115,1,48.472
603127.XSHG,603127,昭衍新药,XSHG,2019-01-08,48.44,48.44,48.08,48.43,47.31,47.97,429660,20535551,1579,0.01,0.5066410899,2065900005,5516295759,-0.0097,55.715,72.3006,9.2211,1,47.795
603127.XSHG,603127,昭衍新药,XSHG,2019-01-09,47.97,47.97,48.01,49.34,47.68,48.03,710534,34387363,2063,0.0165,0.5066410899,2068483995,5523195441,0.0013,55.7847,72.391,9.2326,1,48.397
603127.XSHG,603127,昭衍新药,XSHG,2019-01-10,48.03,48.03,48.0,48.03,46.04,46.59,873762,40798811,2466,0.0203,0.5066410899,2006468235,5357603073,-0.03,54.1122,70.2206,8.9558,1,46.693
603127.XSHG,603127,昭衍新药,XSHG,2019-01-11,46.59,46.59,46.7,47.8,46.41,47.57,488344,23135588,2159,0.0113,0.5066410899,2048673405,5470297879,0.021,55.2504,71.6977,9.1442,1,47.376
603127.XSHG,603127,昭衍新药,XSHG,2019-01-14,47.57,47.57,47.9,47.91,47.5,47.75,379442,18101666,1638,0.0088,0.5066410899,2056425375,5490996925,0.0038,55.4595,71.969,9.1788,1,47.706
603127.XSHG,603127,昭衍新药,XSHG,2019-01-15,47.75,47.75,47.76,49.56,47.03,49.09,829796,40247953,2943,0.0193,0.5066410899,2114134485,5645089823,0.0281,57.0158,73.9886,9.4364,1,48.503
603127.XSHG,603127,昭衍新药,XSHG,2019-01-16,49.09,49.09,48.65,49.36,48.65,49.18,333025,16336658,1272,0.0077,0.5066410899,2118010470,5655439346,0.0018,57.1204,74.1243,9.4537,1,49.055
603127.XSHG,603127,昭衍新药,XSHG,2019-01-17,49.18,49.18,49.36,49.37,47.88,48.24,294860,14291422,1358,0.0068,0.5066410899,2077527960,5547344328,-0.0191,56.0286,72.7075,9.273,1,48.469
603127.XSHG,603127,昭衍新药,XSHG,2019-01-18,48.24,48.24,48.01,50.64,48.0,50.61,716162,35468021,2007,0.0166,0.5066410899,2179595565,5819881767,0.0491,58.7812,76.2796,9.7286,1,49.525
603127.XSHG,603127,昭衍新药,XSHG,2019-01-21,50.61,50.61,50.45,51.99,49.97,50.5,721904,36536859,2287,0.0168,0.5066410899,2174858250,5807232350,-0.0022,58.6535,76.1138,9.7074,1,50.612
603127.XSHG,603127,昭衍新药,XSHG,2019-01-22,50.5,50.5,50.39,51.48,49.16,49.85,487644,24313513,1745,0.0113,0.5066410899,2146865025,5732485795,-0.0129,57.8985,75.1341,9.5825,1,49.859
603127.XSHG,603127,昭衍新药,XSHG,2019-01-23,49.85,49.85,49.79,49.94,49.12,49.4,179605,8878101,706,0.0042,0.5066410899,2127485100,5680738180,-0.009,57.3759,74.4559,9.496,1,49.431
603127.XSHG,603127,昭衍新药,XSHG,2019-01-24,49.4,49.4,49.63,50.81,49.31,50.4,437223,21968588,1375,0.0102,0.5066410899,2170551600,5795732880,0.0202,58.5373,75.9631,9.6882,1,50.246
603127.XSHG,603127,昭衍新药,XSHG,2019-01-25,50.4,50.4,50.41,52.99,50.36,52.2,1255967,65520813,2943,0.0292,0.5066410899,2248071300,6002723340,0.0357,60.6279,78.676,10.0342,1,52.168
603127.XSHG,603127,昭衍新药,XSHG,2019-01-28,52.2,52.2,52.0,53.49,51.34,51.9,737014,38579894,2105,0.0171,0.5066410899,2235151350,5968224930,-0.0057,60.2795,78.2239,9.9766,1,52.346
603127.XSHG,603127,昭衍新药,XSHG,2019-01-29,51.9,51.9,51.45,52.89,51.31,52.1,526697,27473675,2212,0.0122,0.5066410899,2243764650,5991223870,0.0039,60.5118,78.5253,10.015,1,52.162
603127.XSHG,603127,昭衍新药,XSHG,2019-01-30,52.1,52.1,51.64,52.09,51.03,51.35,380616,19585738,1465,0.0088,0.5066410899,2211464775,5904977845,-0.0144,59.6407,77.3949,9.8708,1,51.458
603127.XSHG,603127,昭衍新药,XSHG,2019-01-31,51.35,51.35,51.77,53.58,51.0,52.4,920405,48419305,2521,0.0214,0.5066410899,2256684600,6025722280,0.0204,60.8602,78.9775,10.0727,1,52.607
603127.XSHG,603127,昭衍新药,XSHG,2019-02-01,52.4,52.4,52.48,53.34,51.8,53.0,478059,25267997,1711,0.0111,0.5066410899,2282524500,6094719100,0.0115,61.5571,79.8818,10.188,1,52.855
603127.XSHG,603127,昭衍新药,XSHG,2019-02-11,53.0,53.0,53.21,55.05,53.21,53.85,846726,45727831,2021,0.0197,0.5066410899,2319131025,6192464595,0.016,62.5444,81.1629,10.3514,1,54.005
603127.XSHG,603127,昭衍新药,XSHG,2019-02-12,53.85,53.85,54.6,57.0,53.7,54.07,1580685,86807191,3418,0.0367,0.5066410899,2328605655,6217763429,0.0041,62.7999,81.4945,10.3937,1,54.917
603127.XSHG,603127,昭衍新药,XSHG,2019-02-13,54.07,54.07,54.1,55.2,53.6,54.14,1108723,60050500,2981,0.0257,0.5066410899,2331620310,6225813058,0.0013,62.8812,81.6,10.4071,1,54.162
603127.XSHG,603127,昭衍新药,XSHG,2019-02-14,54.14,54.14,54.25,56.16,53.53,56.1,1341812,73571481,3033,0.0312,0.5066410899,2416030650,6451202670,0.0362,65.1576,84.5541,10.7839,1,54.83
603127.XSHG,603127,昭衍新药,XSHG,2019-02-15,56.1,56.1,55.6,57.5,55.2,56.58,1171149,66029531,3018,0.0272,0.5066410899,2436702570,6506400126,0.0086,65.7151,85.2776,10.8762,1,56.38
603127.XSHG,603127,昭衍新药,XSHG,2019-02-18,56.58,56.58,56.81,60.38,56.36,59.6,1201857,70763493,2543,0.0215,0.5066410899,3326246200,6853678160,0.0534,69.2227,89.8293,11.4567,1,58.878
603127.XSHG,603127,昭衍新药,XSHG,2019-02-19,59.6,59.6,59.7,61.19,58.3,59.65,1206605,71916560,2410,0.0216,0.5066410899,3329036675,6859427890,0.0008,69.2808,89.9047,11.4663,1,59.602
603127.XSHG,603127,昭衍新药,XSHG,2019-02-20,59.65,59.65,59.4,60.66,58.15,58.84,815064,48266540,2546,0.0146,0.5066410899,3283830980,6766282264,-0.0136,68.34,88.6839,11.3106,1,59.218
603127.XSHG,603127,昭衍新药,XSHG,2019-02-21,58.84,58.84,58.95,60.28,58.0,58.44,837065,49572960,2585,0.015,0.5066410899,3261507180,6720284424,-0.0068,67.8754,88.081,11.2337,1,59.222
603127.XSHG,603127,昭衍新药,XSHG,2019-02-22,58.44,58.44,58.63,60.4,58.23,59.88,642008,38157183,1700,0.0115,0.5066410899,3341872860,6885876648,0.0246,69.5479,90.2514,11.5105,1,59.434
603127.XSHG,603127,昭衍新药,XSHG,2019-02-25,59.88,59.88,60.73,63.47,60.28,63.0,1340637,83858686,3118,0.024,0.5066410899,3515998500,7244659800,0.0521,73.1717,94.9538,12.1103,1,62.551
603127.XSHG,603127,昭衍新药,XSHG,2019-02-26,63.0,63.0,62.49,64.75,62.33,63.78,1256077,80005740,3003,0.0225,0.5066410899,3559529910,7334355588,0.0124,67.6986,67.6986,11.2608,1,63.695
603127.XSHG,603127,昭衍新药,XSHG,2019-02-27,63.78,63.78,63.03,63.8,61.42,62.52,1120399,70025374,3204,0.0201,0.5066410899,3489209940,7189462392,-0.0198,66.3612,66.3612,11.0383,1,62.5
603127.XSHG,603127,昭衍新药,XSHG,2019-02-28,62.52,62.52,62.7,65.0,61.51,63.23,1214840,76940089,4172,0.0218,0.5066410899,3528834685,7271108558,0.0114,67.1148,67.1148,11.1637,1,63.334
603127.XSHG,603127,昭衍新药,XSHG,2019-03-01,63.23,63.23,63.81,65.3,61.73,64.1,1929112,122384572,4952,0.0346,0.5066410899,3577388950,7371153860,0.0138,68.0383,68.0383,11.3173,1,63.441
603127.XSHG,603127,昭衍新药,XSHG,2019-03-04,64.1,64.1,65.1,70.1,63.0,67.01,2660845,178035750,5965,0.0477,0.5066410899,3739794595,7705788146,0.0454,71.1271,71.1271,11.831,1,66.909
603127.XSHG,603127,昭衍新药,XSHG,2019-03-05,67.01,67.01,66.06,72.63,65.21,70.24,1947734,132543125,4463,0.0349,0.5066410899,3920059280,8077220704,0.0482,74.5555,74.5555,12.4013,1,68.05
603127.XSHG,603127,昭衍新药,XSHG,2019-03-06,70.24,70.24,68.54,69.41,67.29,69.01,1814768,124170079,4826,0.0325,0.5066410899,3851413595,7935777346,-0.0175,73.25,73.25,12.1842,1,68.422
603127.XSHG,603127,昭衍新药,XSHG,2019-03-07,69.01,69.01,68.51,68.95,63.63,66.42,2629365,172381508,6733,0.0471,0.5066410899,3706866990,7637941332,-0.0375,70.5008,70.5008,11.7269,1,65.56
603127.XSHG,603127,昭衍新药,XSHG,2019-03-08,66.42,66.42,64.5,68.3,63.7,67.59,1693575,112462339,3998,0.0303,0.5066410899,3772164105,7772485014,0.0176,71.7427,71.7427,11.9334,1,66.405
603127.XSHG,603127,昭衍新药,XSHG,2019-03-11,67.59,67.59,68.5,73.5,68.05,72.0,1959045,138685070,5041,0.0351,0.5066410899,4018284000,8279611200,0.0652,76.4237,76.4237,12.7121,1,70.792
603127.XSHG,603127,昭衍新药,XSHG,2019-03-12,72.0,72.0,71.81,72.97,71.3,72.02,1199631,86517683,2654,0.0215,0.5066410899,4019400190,8281911092,0.0003,76.4449,76.4449,12.7156,1,72.12
603127.XSHG,603127,昭衍新药,XSHG,2019-03-13,72.02,72.02,72.01,75.4,68.71,69.92,1742453,126346043,4341,0.0312,0.5066410899,3902200240,8040422432,-0.0292,74.2159,74.2159,12.3448,1,72.51
603127.XSHG,603127,昭衍新药,XSHG,2019-03-14,69.92,69.92,70.21,73.0,68.94,70.99,1435519,101977260,4030,0.0257,0.5066410899,3961916405,8163466654,0.0153,75.3516,75.3516,12.5337,1,71.039
603127.XSHG,603127,昭衍新药,XSHG,2019-03-15,70.99,70.99,72.65,74.9,70.5,73.3,1736113,126439710,4892,0.0311,0.5066410899,4090836350,8429104180,0.0325,77.8035,77.8035,12.9416,1,72.829
603127.XSHG,603127,昭衍新药,XSHG,2019-03-18,73.3,73.3,73.4,79.44,73.02,79.0,1759196,135627577,5414,0.0315,0.5066410899,4408950500,9084573400,0.0778,83.8537,83.8537,13.948,1,77.096
603127.XSHG,603127,昭衍新药,XSHG,2019-03-19,79.0,79.0,78.21,79.94,75.38,76.75,1944410,149329472,6386,0.0348,0.5066410899,4283379125,8825835550,-0.0285,81.4655,81.4655,13.5507,1,76.799
603127.XSHG,603127,昭衍新药,XSHG,2019-03-20,76.75,76.75,76.06,77.47,73.61,75.75,1479976,111888249,4011,0.0265,0.5066410899,4227569625,8710840950,-0.013,80.4041,80.4041,13.3741,1,75.601
603127.XSHG,603127,昭衍新药,XSHG,2019-03-21,75.75,75.75,76.0,77.59,74.11,76.8,1245453,94463841,4073,0.0223,0.5066410899,4286169600,8831585280,0.0139,81.5186,81.5186,13.5595,1,75.847
603127.XSHG,603127,昭衍新药,XSHG,2019-03-22,76.8,76.8,76.58,76.58,74.33,75.7,1214591,91404362,3325,0.0218,0.5066410899,4224779150,8705091220,-0.0143,80.351,80.351,13.3653,1,75.255
603127.XSHG,603127,昭衍新药,XSHG,2019-03-25,75.7,75.7,73.01,75.0,72.1,72.97,1238660,91000128,4541,0.0222,0.5066410899,4072419215,8391155962,-0.0361,77.4533,77.4533,12.8833,1,73.467
603127.XSHG,603127,昭衍新药,XSHG,2019-03-26,72.97,72.97,72.51,73.73,68.04,69.13,2459589,172825951,6535,0.0441,0.5066410899,3858110735,7949576698,-0.0526,73.3773,73.3773,12.2053,1,70.266
603127.XSHG,603127,昭衍新药,XSHG,2019-03-27,69.13,69.13,69.84,70.86,68.46,70.1,2079979,144698530,6177,0.0373,0.5066410899,3912245950,8061121460,0.014,74.4069,74.4069,12.3766,1,69.567
603127.XSHG,603127,昭衍新药,XSHG,2019-03-28,70.1,70.1,70.05,70.05,67.21,68.0,1915112,130758192,5671,0.0343,0.5066410899,3795046000,7819632800,-0.03,72.1779,72.1779,12.0058,1,68.277
603127.XSHG,603127,昭衍新药,XSHG,2019-03-29,68.0,68.0,68.55,72.5,68.21,72.03,2194758,154773718,6565,0.0393,0.5066410899,4019958285,8283061038,0.0593,76.4555,76.4555,12.7174,1,70.52
603127.XSHG,603127,昭衍新药,XSHG,2019-04-01,72.03,72.03,72.02,73.02,67.23,68.88,8455053,581389382,22105,0.1515,0.5066410899,3844158360,7920828048,-0.0437,73.112,73.112,12.1612,1,68.762
603127.XSHG,603127,昭衍新药,XSHG,2019-04-02,68.88,68.88,68.8,68.8,66.45,67.72,3785604,255532825,10704,0.0678,0.5066410899,3779419340,7787434312,-0.0168,71.8807,71.8807,11.9564,1,67.501
603127.XSHG,603127,昭衍新药,XSHG,2019-04-03,67.72,67.72,67.39,68.28,67.11,68.28,2222251,150878196,6223,0.0398,0.5066410899,3810672660,7851831288,0.0083,72.4751,72.4751,12.0553,1,67.894
603127.XSHG,603127,昭衍新药,XSHG,2019-04-04,68.28,68.28,68.56,68.56,67.55,68.3,1979040,134559636,4143,0.0355,0.5066410899,3811788850,7854131180,0.0003,72.4963,72.4963,12.0588,1,67.992
603127.XSHG,603127,昭衍新药,XSHG,2019-04-08,68.3,68.3,68.6,68.75,67.5,68.73,1936534,132180057,5225,0.0347,0.5066410899,3835786935,7903578858,0.0063,72.9528,72.9528,12.1347,1,68.256
603127.XSHG,603127,昭衍新药,XSHG,2019-04-09,68.73,68.73,69.0,69.48,68.01,68.5,1693361,116143741,5421,0.0303,0.5066410899,3822950750,7877130100,-0.0033,72.7086,72.7086,12.0941,1,68.588
603127.XSHG,603127,昭衍新药,XSHG,2019-04-10,48.71,68.5,48.71,51.2,48.33,49.38,2122745,105597570,5082,0.0272,0.7124176025,3858217416,7949804712,0.0138,73.3794,73.3794,12.2057,1,49.746
603127.XSHG,603127,昭衍新药,XSHG,2019-04-11,49.38,49.38,48.01,48.5,45.07,45.81,3741584,172958959,8876,0.0479,0.7124176025,3579281892,7375061844,-0.0723,68.0744,68.0744,11.3233,1,46.226
603127.XSHG,603127,昭衍新药,XSHG,2019-04-12,45.81,45.81,45.28,46.51,45.28,45.78,1391067,63970840,3484,0.0178,0.7124176025,3576937896,7370232072,-0.0007,68.0298,68.0298,11.3158,1,45.987
603127.XSHG,603127,昭衍新药,XSHG,2019-04-15,45.78,45.78,46.09,47.3,45.69,45.88,1977044,92042264,4401,0.0253,0.7124176025,3584751216,7386331312,0.0022,68.1784,68.1784,11.3406,1,46.555
603127.XSHG,603127,昭衍新药,XSHG,2019-04-16,45.88,45.88,45.78,46.58,45.51,46.58,1182553,54509793,2966,0.0151,0.7124176025,3639444456,7499025992,0.0153,69.2186,69.2186,11.5136,1,46.095
603127.XSHG,603127,昭衍新药,XSHG,2019-04-17,46.58,46.58,46.37,46.8,46.09,46.3,962199,44682896,2689,0.0123,0.7124176025,3617567160,7453948120,-0.006,68.8025,68.8025,11.4444,1,46.438
603127.XSHG,603127,昭衍新药,XSHG,2019-04-18,46.3,46.3,46.25,47.48,46.25,47.29,1433860,67470905,3834,0.0184,0.7124176025,3694919028,7613330596,0.0214,70.2737,70.2737,11.6891,1,47.055
603127.XSHG,603127,昭衍新药,XSHG,2019-04-19,47.29,47.29,47.29,49.11,47.13,48.94,2736129,133018104,6396,0.035,0.7124176025,3823838808,7878968056,0.0349,72.7256,72.7256,12.0969,1,48.615
603127.XSHG,603127,昭衍新药,XSHG,2019-04-22,48.94,48.94,48.94,49.9,47.7,48.53,1519214,73801225,4173,0.0194,0.7124176025,3791804196,7812961172,-0.0084,72.1163,72.1163,11.9956,1,48.579
603127.XSHG,603127,昭衍新药,XSHG,2019-04-23,48.53,48.53,48.5,49.42,48.07,48.7,1156593,56269001,3024,0.0148,0.7124176025,3805086840,7840329880,0.0035,72.3689,72.3689,12.0376,1,48.651
603127.XSHG,603127,昭衍新药,XSHG,2019-04-24,48.7,48.7,48.43,48.98,47.7,48.73,1266406,61324077,2958,0.0162,0.7124176025,3807430836,7845159652,0.0006,70.2927,162.9027,12.4649,1,48.424
603127.XSHG,603127,昭衍新药,XSHG,2019-04-25,48.73,48.73,48.76,49.0,47.81,48.0,1055761,51164296,2966,0.0135,0.7124176025,3750393600,7727635200,-0.015,69.2397,160.4623,12.2782,1,48.462
603127.XSHG,603127,昭衍新药,XSHG,2019-04-26,48.0,48.0,47.2,48.27,45.88,46.63,1430648,67048853,3297,0.0183,0.7124176025,3643351116,7507075612,-0.0285,67.2635,155.8824,11.9278,1,46.866
603127.XSHG,603127,昭衍新药,XSHG,2019-04-29,46.63,46.63,46.57,47.8,45.15,46.84,1414596,65880118,4339,0.018,0.7124176025,3671693920,7540884016,0.0045,67.5664,156.5845,11.9815,1,46.572
603127.XSHG,603127,昭衍新药,XSHG,2019-04-30,46.84,46.84,46.1,47.88,44.85,46.4,2078528,96140254,5257,0.0265,0.7124176025,3637203200,7470047360,-0.0094,66.9317,155.1135,11.8689,1,46.254
603127.XSHG,603127,昭衍新药,XSHG,2019-05-06,46.4,46.4,45.0,45.96,42.57,43.27,1404036,62353240,3847,0.0179,0.7124176025,3391848760,6966141148,-0.0675,62.4167,144.6501,11.0683,1,44.41
603127.XSHG,603127,昭衍新药,XSHG,2019-05-07,43.27,43.27,43.33,45.08,43.33,44.58,1064932,47416370,3047,0.0136,0.7124176025,3494537040,7177041192,0.0303,64.3063,149.0294,11.4034,1,44.525
603127.XSHG,603127,昭衍新药,XSHG,2019-05-08,44.58,44.58,44.05,45.2,43.8,44.2,875792,39079069,2036,0.0112,0.7124176025,3464749600,7115864080,-0.0085,63.7582,147.759,11.3062,1,44.621
603127.XSHG,603127,昭衍新药,XSHG,2019-05-09,44.2,44.2,44.1,44.56,43.67,43.84,688528,30390810,1768,0.0088,0.7124176025,3436529920,7057906816,-0.0081,63.2389,146.5556,11.2141,1,44.139
603127.XSHG,603127,昭衍新药,XSHG,2019-05-10,43.84,43.84,43.98,45.08,43.05,45.05,1188070,52750164,2636,0.0152,0.7124176025,3531379400,7252707620,0.0276,64.9843,150.6005,11.5236,1,44.4
603127.XSHG,603127,昭衍新药,XSHG,2019-05-13,45.05,45.05,44.7,45.1,44.2,44.38,741908,33086707,1841,0.0095,0.7124176025,3478859440,7144842712,-0.0149,64.0178,148.3608,11.3522,1,44.597
603127.XSHG,603127,昭衍新药,XSHG,2019-05-14,44.38,44.38,44.05,46.33,44.05,45.8,1355943,61651788,3354,0.0173,0.7124176025,3590170400,7373451920,0.032,66.0662,153.1078,11.7155,1,45.468
603127.XSHG,603127,昭衍新药,XSHG,2019-05-15,45.8,45.8,45.81,47.58,45.81,46.73,1250725,58532069,3215,0.016,0.7124176025,3663071240,7523174852,0.0203,67.4077,156.2167,11.9533,1,46.799
603127.XSHG,603127,昭衍新药,XSHG,2019-05-16,46.73,46.73,46.98,47.5,46.59,47.03,853671,40181449,2382,0.0109,0.7124176025,3686587640,7571472572,0.0064,67.8405,157.2196,12.0301,1,47.069
