secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap,Unnamed: 0
603826.XSHG,603826,坤彩科技,XSHG,2017-04-14,6.79,6.79,9.78,9.78,9.78,9.78,26387.0,258065.0,33.0,0.0003,0.7579872608,880200000.0,3520800000.0,0.4404,32.3757,32.3757,7.135,1.0,9.78,
603826.XSHG,603826,坤彩科技,XSHG,2017-04-17,9.78,9.78,10.76,10.76,10.76,10.76,8200.0,88232.0,10.0,0.0001,0.7579872608,968400000.0,3873600000.0,0.1002,35.6199,35.6199,7.8499,1.0,10.76,
603826.XSHG,603826,坤彩科技,XSHG,2017-04-18,10.76,10.76,11.84,11.84,11.84,11.84,12900.0,152736.0,20.0,0.0001,0.7579872608,1065600000.0,4262400000.0,0.1004,39.1951,39.1951,8.6379,1.0,11.84,
603826.XSHG,603826,坤彩科技,XSHG,2017-04-19,11.84,11.84,13.02,13.02,13.02,13.02,41298.0,537700.0,49.0,0.0005,0.7579872608,1171800000.0,4687200000.0,0.0997,43.1014,43.1014,9.4987,1.0,13.02,
603826.XSHG,603826,坤彩科技,XSHG,2017-04-20,13.02,13.02,14.32,14.32,14.32,14.32,32457.0,464784.0,49.0,0.0004,0.7579872608,1288800000.0,5155200000.0,0.0998,47.4049,47.4049,10.4471,1.0,14.32,
603826.XSHG,603826,坤彩科技,XSHG,2017-04-21,14.32,14.32,15.75,15.75,15.75,15.75,82921.0,1306006.0,126.0,0.0009,0.7579872608,1417500000.0,5670000000.0,0.0999,52.1388,52.1388,11.4904,1.0,15.75,
603826.XSHG,603826,坤彩科技,XSHG,2017-04-24,15.75,15.75,17.33,17.33,17.33,17.33,3347486.0,58011932.0,4113.0,0.0372,0.7579872608,1559700000.0,6238800000.0,0.1003,57.3692,57.3692,12.6431,1.0,17.33,
603826.XSHG,603826,坤彩科技,XSHG,2017-04-25,17.33,17.33,17.55,19.02,17.55,18.8,46747508.0,859003689.0,81986.0,0.5194,0.7579872608,1692000000.0,6768000000.0,0.0848,62.2355,62.2355,13.7155,1.0,18.375,
603826.XSHG,603826,坤彩科技,XSHG,2017-04-26,18.8,18.8,17.69,18.93,17.18,18.87,37912708.0,680888502.0,50386.0,0.4213,0.7579872608,1698300000.0,6793200000.0,0.0037,57.9764,64.67399999999999,13.0715,1.0,17.959,
603826.XSHG,603826,坤彩科技,XSHG,2017-04-27,18.87,18.87,18.54,20.76,18.52,20.76,36627689.0,739173859.0,41211.0,0.407,0.7579872608,1868400000.0,7473600000.0,0.1002,63.7833,71.1516,14.3807,1.0,20.181,
603826.XSHG,603826,坤彩科技,XSHG,2017-04-28,20.76,20.76,22.84,22.84,22.18,22.84,37744823.0,859801794.0,29048.0,0.4194,0.7579872608,2055600000.0,8222400000.0,0.1002,70.1739,78.2805,15.8216,1.0,22.779,
603826.XSHG,603826,坤彩科技,XSHG,2017-05-02,22.84,22.84,22.0,23.8,20.56,23.35,48680327.0,1087816977.0,58068.0,0.5409,0.7579872608,2101500000.0,8406000000.0,0.0223,71.7409,80.0285,16.1748,1.0,22.346,
603826.XSHG,603826,坤彩科技,XSHG,2017-05-03,23.35,23.35,25.0,25.69,24.9,25.69,15318782.0,392495123.0,10776.0,0.1702,0.7579872608,2312100000.0,9248400000.0,0.1002,78.9303,88.0484,17.7958,1.0,25.622,
603826.XSHG,603826,坤彩科技,XSHG,2017-05-04,25.69,25.69,25.69,28.26,24.5,28.26,51689532.0,1371653207.0,71602.0,0.5743,0.7579872608,2543400000.0,10173600000.0,0.1,86.8264,96.8567,19.5761,1.0,26.536,
603826.XSHG,603826,坤彩科技,XSHG,2017-05-05,28.26,28.26,27.01,28.48,25.43,25.43,45728899.0,1229210117.0,72665.0,0.5081,0.7579872608,2288700000.0,9154800000.0,-0.1001,78.1315,87.1573,17.6157,1.0,26.88,
603826.XSHG,603826,坤彩科技,XSHG,2017-05-08,25.43,25.43,26.15,26.18,23.15,24.94,40609186.0,996726570.0,56028.0,0.4512,0.7579872608,2244600000.0,8978400000.0,-0.0193,76.626,85.4779,17.2763,1.0,24.544,
603826.XSHG,603826,坤彩科技,XSHG,2017-05-09,24.94,24.94,23.9,24.89,23.5,24.72,33085496.0,803134106.0,44562.0,0.3676,0.7579872608,2224800000.0,8899200000.0,-0.0088,75.9501,84.7239,17.1239,1.0,24.275,
603826.XSHG,603826,坤彩科技,XSHG,2017-05-10,24.72,24.72,24.35,26.68,24.35,25.06,43034798.0,1106547181.0,66878.0,0.4782,0.7579872608,2255400000.0,9021600000.0,0.0138,76.9947,85.8892,17.3594,1.0,25.713,
