secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap,Unnamed: 0
603338.XSHG,603338,浙江鼎力,XSHG,2015-03-25,29.56,29.56,42.57,42.57,42.57,42.57,20700.0,881199.0,24.0,0.0013,0.1427691877,691762500.0,2767050000.0,0.4401,30.0883,30.0883,7.596,1.0,42.57,
603338.XSHG,603338,浙江鼎力,XSHG,2015-03-26,42.57,42.57,46.83,46.83,46.83,46.83,7500.0,351225.0,12.0,0.0005,0.1427691877,760987500.0,3043950000.0,0.1001,33.0992,33.0992,8.3561,1.0,46.83,
603338.XSHG,603338,浙江鼎力,XSHG,2015-03-27,46.83,46.83,51.51,51.51,51.51,51.51,22100.0,1138371.0,33.0,0.0014,0.1427691877,837037500.0,3348150000.0,0.0999,36.407,36.407,9.1912,1.0,51.51,
603338.XSHG,603338,浙江鼎力,XSHG,2015-03-30,51.51,51.51,56.66,56.66,56.66,56.66,35200.0,1994432.0,70.0,0.0022,0.1427691877,920725000.0,3682900000.0,0.1,40.047,40.047,10.1101,1.0,56.66,
603338.XSHG,603338,浙江鼎力,XSHG,2015-03-31,56.66,56.66,62.33,62.33,58.95,60.53,7385867.0,446639593.0,16135.0,0.4545,0.1427691877,983612500.0,3934450000.0,0.0683,41.7061,42.4616,4.8015,1.0,60.472,
603338.XSHG,603338,浙江鼎力,XSHG,2015-04-01,60.53,60.53,59.9,61.5,59.11,60.57,4032710.0,242546542.0,8974.0,0.2482,0.1427691877,984262500.0,3937050000.0,0.0007,41.7336,42.4897,4.8047,1.0,60.145,
603338.XSHG,603338,浙江鼎力,XSHG,2015-04-02,60.57,60.57,60.7,66.0,60.46,64.57,4404862.0,277878143.0,9858.0,0.2711,0.1427691877,1049262500.0,4197050000.0,0.066,44.4897,45.2956,5.122000000000001,1.0,63.084,
603338.XSHG,603338,浙江鼎力,XSHG,2015-04-03,64.57,64.57,63.04,69.99,62.35,67.95,3470916.0,227710263.0,8038.0,0.2136,0.1427691877,1104187500.0,4416750000.0,0.0523,46.8186,47.6667,5.3901,1.0,65.605,
603338.XSHG,603338,浙江鼎力,XSHG,2015-04-07,67.95,67.95,67.72,71.17,67.0,69.54,2850821.0,199042093.0,6356.0,0.1754,0.1427691877,1130025000.0,4520100000.0,0.0234,47.9141,48.7821,5.5163,1.0,69.819,
603338.XSHG,603338,浙江鼎力,XSHG,2015-04-08,69.54,69.54,69.21,71.0,65.85,67.38,3104979.0,209778316.0,7213.0,0.1911,0.1427691877,1094925000.0,4379700000.0,-0.0311,46.4258,47.2668,5.3449,1.0,67.562,
603338.XSHG,603338,浙江鼎力,XSHG,2015-04-09,67.38,67.38,67.2,69.98,64.03,69.29,2998948.0,201573839.0,6862.0,0.1846,0.1427691877,1125962500.0,4503850000.0,0.0283,47.7419,48.6067,5.4964,1.0,67.215,
603338.XSHG,603338,浙江鼎力,XSHG,2015-04-10,69.29,69.29,68.45,69.99,67.8,69.25,1826424.0,126592791.0,4056.0,0.1124,0.1427691877,1125312500.0,4501250000.0,-0.0006,47.7143,48.5786,5.4933,1.0,69.312,
603338.XSHG,603338,浙江鼎力,XSHG,2015-04-13,69.25,69.25,69.1,71.59,68.68,70.39,2261232.0,159508492.0,5034.0,0.1392,0.1427691877,1143837500.0,4575350000.0,0.0165,48.4998,49.3784,5.5837,1.0,70.541,
