secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap,Unnamed: 0
603019.XSHG,603019,中科曙光,XSHG,2014-11-06,5.29,5.29,7.62,7.62,7.62,7.62,64400.0,490728.0,69.0,0.0009,0.25184702870000003,571500000.0,2286000000.0,0.4405,21.3395,57.897,3.0634,1.0,7.62,
603019.XSHG,603019,中科曙光,XSHG,2014-11-07,7.62,7.62,8.38,8.38,8.38,8.38,10722.0,89850.0,16.0,0.0001,0.25184702870000003,628500000.0,2514000000.0,0.0997,23.4678,63.6715,3.3689,1.0,8.38,
603019.XSHG,603019,中科曙光,XSHG,2014-11-10,8.38,8.38,9.22,9.22,9.22,9.22,15600.0,143832.0,17.0,0.0002,0.25184702870000003,691500000.0,2766000000.0,0.1002,25.8202,70.0539,3.7066,1.0,9.22,
603019.XSHG,603019,中科曙光,XSHG,2014-11-11,9.22,9.22,10.14,10.14,10.14,10.14,20500.0,207870.0,26.0,0.0003,0.25184702870000003,760500000.0,3042000000.0,0.0998,28.3966,77.0441,4.0765,1.0,10.14,
603019.XSHG,603019,中科曙光,XSHG,2014-11-12,10.14,10.14,11.15,11.15,11.15,11.15,21900.0,244185.0,30.0,0.0003,0.25184702870000003,836250000.0,3345000000.0,0.0996,31.2251,84.7181,4.4825,1.0,11.15,
603019.XSHG,603019,中科曙光,XSHG,2014-11-13,11.15,11.15,12.27,12.27,12.27,12.27,35300.0,433131.0,51.0,0.0005,0.25184702870000003,920250000.0,3681000000.0,0.1004,34.3616,93.2279,4.9328,1.0,12.27,
603019.XSHG,603019,中科曙光,XSHG,2014-11-14,12.27,12.27,13.5,13.5,13.5,13.5,42600.0,575100.0,62.0,0.0006,0.25184702870000003,1012500000.0,4050000000.0,0.1002,37.8062,102.5735,5.4273,1.0,13.5,
603019.XSHG,603019,中科曙光,XSHG,2014-11-17,13.5,13.5,14.85,14.85,14.85,14.85,81400.0,1208790.0,113.0,0.0011,0.25184702870000003,1113750000.0,4455000000.0,0.1,41.5868,112.8308,5.97,1.0,14.85,
603019.XSHG,603019,中科曙光,XSHG,2014-11-18,14.85,14.85,16.34,16.34,16.34,16.34,153500.0,2508190.0,229.0,0.002,0.25184702870000003,1225500000.0,4902000000.0,0.1003,45.7595,124.1519,6.569,1.0,16.34,
603019.XSHG,603019,中科曙光,XSHG,2014-11-19,16.34,16.34,17.97,17.97,17.97,17.97,191100.0,3434067.0,274.0,0.0025,0.25184702870000003,1347750000.0,5391000000.0,0.0998,50.3242,136.5367,7.2243,1.0,17.97,
603019.XSHG,603019,中科曙光,XSHG,2014-11-20,17.97,17.97,19.77,19.77,19.77,19.77,181896.0,3596084.0,261.0,0.0024,0.25184702870000003,1482750000.0,5931000000.0,0.1002,55.365,150.2131,7.9479,1.0,19.77,
