secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
688399.XSHG,688399,硕世生物,XSHG,2019-12-19,62.7,62.7,61.0,61.0,58.39,58.67,3297083,196242459,5154,0.2472,0.9872368574,782569795,3439235400,-0.0643,46.3141,51.8247,9.199,1,59.52
688399.XSHG,688399,硕世生物,XSHG,2019-12-20,58.67,58.67,58.7,60.17,58.55,58.67,1969051,116765902,3562,0.1476,0.9872368574,782569795,3439235400,0.0,46.3141,51.8247,9.199,1,59.301
688399.XSHG,688399,硕世生物,XSHG,2019-12-23,58.67,58.67,58.94,59.47,57.28,58.58,1921164,112063843,3340,0.144,0.9872368574,781369330,3433959600,-0.0015,46.243,51.7452,9.1849,1,58.331
688399.XSHG,688399,硕世生物,XSHG,2019-12-24,58.58,58.58,58.72,59.23,58.3,58.77,1404599,82499017,2028,0.1053,0.9872368574,783903645,3445097400,0.0032,46.393,51.913,9.2146,1,58.735
688399.XSHG,688399,硕世生物,XSHG,2019-12-25,58.77,58.77,58.89,59.3,58.55,58.86,1458011,85929383,2447,0.1093,0.9872368574,785104110,3450373200,0.0015,46.4641,51.9925,9.2288,1,58.936
688399.XSHG,688399,硕世生物,XSHG,2019-12-26,58.86,58.86,59.02,60.25,58.88,59.4,1694564,100957027,2970,0.127,0.9872368574,792306900,3482028000,0.0092,46.8903,52.4695,9.3134,1,59.577
688399.XSHG,688399,硕世生物,XSHG,2019-12-27,59.4,59.4,59.99,59.99,56.98,56.98,2433808,142290976,4056,0.1825,0.9872368574,760027730,3340167600,-0.0407,44.98,50.3318,8.934,1,58.464
688399.XSHG,688399,硕世生物,XSHG,2019-12-30,56.98,56.98,56.2,56.6,55.55,56.38,1224909,68675609,2142,0.0918,0.9872368574,752024630,3304995600,-0.0105,44.5064,49.8018,8.8399,1,56.066
688399.XSHG,688399,硕世生物,XSHG,2019-12-31,56.38,56.38,56.4,59.17,56.38,57.9,1853994,107580729,3445,0.139,0.9872368574,772299150,3394098000,0.027,45.7062,51.1445,9.0782,1,58.026
688399.XSHG,688399,硕世生物,XSHG,2020-01-02,57.9,57.9,57.84,58.28,57.1,57.88,1524403,87912419,2522,0.1143,0.9872368574,772032380,3392925600,-0.0003,45.6905,51.1268,9.0751,1,57.67
688399.XSHG,688399,硕世生物,XSHG,2020-01-03,57.88,57.88,58.0,58.64,57.65,58.2,1120284,65173721,1943,0.084,0.9872368574,776300700,3411684000,0.0055,45.9431,51.4095,9.1253,1,58.176
688399.XSHG,688399,硕世生物,XSHG,2020-01-06,58.2,58.2,57.98,59.26,57.7,58.68,1176290,69088884,1974,0.0882,0.9872368574,782703180,3439821600,0.0082,46.322,51.8335,9.2005,1,58.735
688399.XSHG,688399,硕世生物,XSHG,2020-01-07,58.68,58.68,58.6,59.47,58.27,59.46,1212631,71498851,2197,0.0909,0.9872368574,793107210,3485545200,0.0133,46.9377,52.5225,9.3228,1,58.962
688399.XSHG,688399,硕世生物,XSHG,2020-01-08,59.46,59.46,59.19,60.19,58.8,59.01,1297046,77126552,2527,0.0972,0.9872368574,787104885,3459166200,-0.0076,46.5825,52.125,9.2523,1,59.463
688399.XSHG,688399,硕世生物,XSHG,2020-01-09,59.01,59.01,59.49,61.79,59.41,60.48,1661670,100579181,3003,0.1246,0.9872368574,806712480,3545337600,0.0249,47.7429,53.4235,9.4828,1,60.529
688399.XSHG,688399,硕世生物,XSHG,2020-01-10,60.48,60.48,60.8,61.8,60.13,61.14,1373984,83575557,2333,0.103,0.9872368574,815515890,3584026800,0.0109,48.2639,54.0065,9.5862,1,60.827
688399.XSHG,688399,硕世生物,XSHG,2020-01-13,61.14,61.14,61.3,61.3,59.81,60.98,1293588,78397394,2126,0.097,0.9872368574,813381730,3574647600,-0.0026,48.1376,53.8651,9.5612,1,60.605
688399.XSHG,688399,硕世生物,XSHG,2020-01-14,60.98,60.98,61.76,67.0,60.7,63.1,2175538,137121777,4002,0.1631,0.9872368574,841659350,3698922000,0.0348,49.8111,55.7378,9.8936,1,63.029
688399.XSHG,688399,硕世生物,XSHG,2020-01-15,63.1,63.1,62.99,64.98,62.22,62.84,1889550,119824660,3100,0.1417,0.9872368574,838191340,3683680800,-0.0041,49.6059,55.5081,9.8528,1,63.414
688399.XSHG,688399,硕世生物,XSHG,2020-01-16,62.84,62.84,62.23,63.96,61.88,63.45,1558195,98232126,3027,0.1168,0.9872368574,846327825,3719439000,0.0097,50.0874,56.0469,9.9484,1,63.042
688399.XSHG,688399,硕世生物,XSHG,2020-01-17,63.45,63.45,63.66,66.36,63.66,65.5,2411447,157334623,4262,0.1808,0.9872368574,873671750,3839610000,0.0323,51.7057,57.8578,10.2699,1,65.245
688399.XSHG,688399,硕世生物,XSHG,2020-01-20,65.5,65.5,78.6,78.6,78.6,78.6,938697,73781584,1079,0.0704,0.9872368574,1048406100,4607532000,0.2,62.0468,69.4293,12.3238,1,78.6
688399.XSHG,688399,硕世生物,XSHG,2020-01-21,78.6,78.6,86.01,94.32,85.0,94.0,7142695,654551095,9736,0.5355,0.9872368574,1253819000,5510280000,0.1959,74.2036,83.0325,14.7384,1,91.639
688399.XSHG,688399,硕世生物,XSHG,2020-01-22,94.0,94.0,93.0,93.0,81.05,89.0,5770673,503220975,8950,0.4326,0.9872368574,1187126500,5217180000,-0.0532,70.2566,78.6159,13.9545,1,87.203
688399.XSHG,688399,硕世生物,XSHG,2020-01-23,89.0,89.0,88.73,101.0,85.76,97.9,6237650,590947777,10738,0.4676,0.9872368574,1305839150,5738898000,0.1,77.2822,86.4775,15.3499,1,94.739
688399.XSHG,688399,硕世生物,XSHG,2020-02-03,97.9,97.9,100.0,117.48,98.97,117.48,4486875,500968726,7858,0.3364,0.9872368574,1567006980,6886677600,0.2,92.7387,103.773,18.4199,1,111.652
688399.XSHG,688399,硕世生物,XSHG,2020-02-04,117.48,117.48,121.0,130.0,100.0,115.11,6289846,722970338,12742,0.4716,0.9872368574,1535394735,6747748200,-0.0202,90.8678,101.6795,18.0483,1,114.942
688399.XSHG,688399,硕世生物,XSHG,2020-02-05,115.11,115.11,110.0,121.5,107.66,116.6,5414537,622756097,11842,0.4059,0.9872368574,1555269100,6835092000,0.0129,92.044,102.9957,18.2819,1,115.016
688399.XSHG,688399,硕世生物,XSHG,2020-02-06,116.6,116.6,113.01,117.6,106.06,107.42,4786473,536139625,10456,0.3588,0.9872368574,1432821670,6296960400,-0.0787,84.7973,94.8867,16.8426,1,112.011
688399.XSHG,688399,硕世生物,XSHG,2020-02-07,107.42,107.42,107.43,110.0,97.9,101.34,4231600,435344733,9460,0.3172,0.9872368574,1351723590,5940550800,-0.0566,79.9978,89.5161,15.8893,1,102.879
688399.XSHG,688399,硕世生物,XSHG,2020-02-10,101.34,101.34,102.2,103.66,92.0,95.48,3231542,312154788,6823,0.2423,0.9872368574,1273559980,5597037600,-0.0578,75.3719,84.3398,14.9705,1,96.596
688399.XSHG,688399,硕世生物,XSHG,2020-02-11,95.48,95.48,94.0,97.8,88.69,94.1,2917368,270863423,6319,0.2187,0.9872368574,1255152850,5516142000,-0.0145,74.2825,83.1209,14.7541,1,92.845
688399.XSHG,688399,硕世生物,XSHG,2020-02-12,94.1,94.1,93.48,96.38,91.69,94.94,2252058,212290623,4955,0.1688,0.9872368574,1266357190,5565382800,0.0089,74.9456,83.8628,14.8858,1,94.265
688399.XSHG,688399,硕世生物,XSHG,2020-02-13,94.94,94.94,96.06,102.08,92.58,99.4,3668503,357559660,8006,0.275,0.9872368574,1325846900,5826828000,0.047,78.4663,87.8025,15.5851,1,97.467
688399.XSHG,688399,硕世生物,XSHG,2020-02-14,99.4,99.4,97.5,100.0,90.88,91.9,2648070,252699397,6104,0.1985,0.9872368574,1225808150,5387178000,-0.0755,72.5458,81.1775,14.4092,1,95.428
688399.XSHG,688399,硕世生物,XSHG,2020-02-17,91.9,91.9,92.44,95.5,90.31,92.5,1716924,159502099,4026,0.1287,0.9872368574,1233811250,5422350000,0.0065,73.0195,81.7075,14.5032,1,92.9
688399.XSHG,688399,硕世生物,XSHG,2020-02-18,92.5,92.5,94.55,96.96,93.2,95.36,2035061,194109858,4579,0.1526,0.9872368574,1271959360,5590003200,0.0309,75.2772,84.2338,14.9517,1,95.383
688399.XSHG,688399,硕世生物,XSHG,2020-02-19,95.36,95.36,95.3,95.3,89.67,89.8,2097705,191765662,4934,0.1573,0.9872368574,1197797300,5264076000,-0.0583,70.8881,79.3226,14.0799,1,91.417
688399.XSHG,688399,硕世生物,XSHG,2020-02-20,89.8,89.8,90.7,91.27,85.5,86.0,1918150,167389729,4482,0.1438,0.9872368574,1147111000,5041320000,-0.0423,67.8884,75.9659,13.4841,1,87.266
688399.XSHG,688399,硕世生物,XSHG,2020-02-21,86.0,86.0,85.2,87.7,84.8,85.64,1501422,129192031,3351,0.1126,0.9872368574,1142309140,5020216800,-0.0042,67.6042,75.6479,13.4276,1,86.046
688399.XSHG,688399,硕世生物,XSHG,2020-02-24,85.64,85.64,86.58,91.8,86.56,89.62,2323568,208739416,4961,0.1742,0.9872368574,1195396370,5253524400,0.0465,70.746,79.1636,14.0517,1,89.836
688399.XSHG,688399,硕世生物,XSHG,2020-02-25,89.62,89.62,90.7,96.55,90.07,93.6,2722993,254613570,6012,0.2041,0.9872368574,1248483600,5486832000,0.0444,73.8878,82.6792,14.6757,1,93.505
688399.XSHG,688399,硕世生物,XSHG,2020-02-26,93.6,93.6,96.44,96.45,88.56,88.99,2067652,190809264,4453,0.155,0.9872368574,1186993115,5216593800,-0.0493,70.2487,78.6071,13.9529,1,92.283
688399.XSHG,688399,硕世生物,XSHG,2020-02-27,88.99,88.99,90.0,91.0,86.02,86.88,1180464,103433153,2686,0.0885,0.9872368574,1158848880,5092905600,-0.0237,68.583,76.7432,13.6221,1,87.621
688399.XSHG,688399,硕世生物,XSHG,2020-02-28,86.88,86.88,88.88,97.0,88.56,95.5,3412020,320956942,7538,0.2558,0.9872368574,1273826750,5598210000,0.0992,75.3877,84.3575,14.9736,1,94.067
688399.XSHG,688399,硕世生物,XSHG,2020-03-02,95.5,95.5,95.1,95.8,86.43,93.43,2305859,212633002,5092,0.1729,0.9872368574,1246216055,5476866600,-0.0217,73.7536,82.529,14.649,1,92.214
688399.XSHG,688399,硕世生物,XSHG,2020-03-03,93.43,93.43,93.8,96.88,90.48,93.6,2362485,220497128,5396,0.1771,0.9872368574,1248483600,5486832000,0.0018,73.8878,82.6792,14.6757,1,93.333
688399.XSHG,688399,硕世生物,XSHG,2020-03-04,93.6,93.6,92.5,94.98,89.23,90.99,1556002,141998485,3701,0.1167,0.9872368574,1213670115,5333833800,-0.0279,71.8275,80.3737,14.2665,1,91.259
688399.XSHG,688399,硕世生物,XSHG,2020-03-05,90.99,90.99,91.97,91.99,88.12,89.25,1258772,112483939,2893,0.0944,0.9872368574,1190461125,5231835000,-0.0191,70.4539,78.8367,13.9937,1,89.36
688399.XSHG,688399,硕世生物,XSHG,2020-03-06,89.25,89.25,89.6,92.0,88.81,89.75,1566270,142168004,3138,0.1174,0.9872368574,1197130375,5261145000,0.0056,70.8486,79.2784,14.0721,1,90.769
688399.XSHG,688399,硕世生物,XSHG,2020-03-09,89.75,89.75,89.4,89.4,82.8,82.83,2037699,172979718,4288,0.1528,0.9872368574,1104827955,4855494600,-0.0771,65.386,73.1658,12.9871,1,84.89
688399.XSHG,688399,硕世生物,XSHG,2020-03-10,82.83,82.83,83.99,83.99,77.45,80.5,1701786,135717507,3498,0.1276,0.9872368574,1073749250,4718910000,-0.0281,63.5467,71.1076,12.6217,1,79.75
688399.XSHG,688399,硕世生物,XSHG,2020-03-11,80.5,80.5,81.88,82.77,80.44,80.91,1098809,89615298,2337,0.0824,0.9872368574,1079218035,4742944200,0.0051,63.8703,71.4698,12.686,1,81.557
688399.XSHG,688399,硕世生物,XSHG,2020-03-12,80.91,80.91,83.0,88.58,81.08,87.0,2682649,229325863,5260,0.2011,0.9872368574,1160449500,5099940000,0.0753,68.6778,76.8492,13.6409,1,85.485
688399.XSHG,688399,硕世生物,XSHG,2020-03-13,87.0,87.0,82.0,86.88,80.06,84.0,2110750,176256837,4158,0.1582,0.9872368574,1120434000,4924080000,-0.0345,66.3096,74.1993,13.1705,1,83.504
688399.XSHG,688399,硕世生物,XSHG,2020-03-16,84.0,84.0,85.5,87.9,81.59,81.59,1734632,148262421,3499,0.13,0.9872368574,1088288215,4782805800,-0.0287,64.4071,72.0705,12.7926,1,85.472
688399.XSHG,688399,硕世生物,XSHG,2020-03-17,81.59,81.59,81.04,81.83,72.8,76.87,1843213,140725440,3645,0.1382,0.9872368574,1025330495,4506119400,-0.0579,60.6812,67.9012,12.0526,1,76.348
688399.XSHG,688399,硕世生物,XSHG,2020-03-18,76.87,76.87,76.61,78.0,74.4,76.0,1242904,94803264,2471,0.0932,0.9872368574,1013726000,4455120000,-0.0113,59.9944,67.1327,11.9162,1,76.276
688399.XSHG,688399,硕世生物,XSHG,2020-03-19,76.0,76.0,75.35,76.5,72.31,73.45,1003809,74272978,2157,0.0753,0.9872368574,979712825,4305639000,-0.0336,57.9814,64.8802,11.5163,1,73.991
688399.XSHG,688399,硕世生物,XSHG,2020-03-20,73.45,73.45,75.0,79.75,75.0,77.35,1521633,117892746,3216,0.1141,0.9872368574,1031732975,4534257000,0.0531,61.0601,68.3252,12.1278,1,77.478
688399.XSHG,688399,硕世生物,XSHG,2020-03-23,77.35,77.35,77.5,80.79,76.4,76.4,1589233,125205484,2887,0.1191,0.9872368574,1019061400,4478568000,-0.0123,60.3101,67.486,11.9789,1,78.784
688399.XSHG,688399,硕世生物,XSHG,2020-03-24,76.4,76.4,76.5,78.0,73.18,75.98,1362519,102593425,2230,0.1021,0.9872368574,1013459230,4453947600,-0.0055,59.9786,67.115,11.913,1,75.297
688399.XSHG,688399,硕世生物,XSHG,2020-03-25,75.98,75.98,76.69,80.98,76.69,79.98,1450615,114632736,2900,0.1088,0.9872368574,1066813230,4688427600,0.0526,63.1362,70.6483,12.5402,1,79.024
688399.XSHG,688399,硕世生物,XSHG,2020-03-26,79.98,79.98,79.5,85.63,78.66,83.3,1774506,147793834,3868,0.133,0.9872368574,1111097050,4883046000,0.0415,65.757,73.5809,13.0607,1,83.287
688399.XSHG,688399,硕世生物,XSHG,2020-03-27,83.3,83.3,85.58,85.58,80.11,80.11,1173373,96235231,2369,0.088,0.9872368574,1068547235,4696048200,-0.0383,63.2388,70.7631,12.5606,1,82.016
688399.XSHG,688399,硕世生物,XSHG,2020-03-30,80.11,80.11,79.0,81.85,76.68,77.35,973918,76620320,2085,0.073,0.9872368574,1031732975,4534257000,-0.0345,61.0601,68.3252,12.1278,1,78.672
688399.XSHG,688399,硕世生物,XSHG,2020-03-31,77.35,77.35,77.97,78.0,74.26,74.89,856393,64950204,1952,0.0642,0.9872368574,998920265,4390051800,-0.0318,59.1181,66.1522,11.7421,1,75.842
688399.XSHG,688399,硕世生物,XSHG,2020-04-01,74.89,74.89,74.35,75.87,72.86,73.19,797772,59189645,1755,0.0598,0.9872368574,976244815,4290397800,-0.0227,57.7762,64.6505,11.4756,1,74.194
688399.XSHG,688399,硕世生物,XSHG,2020-04-02,73.19,73.19,72.19,74.1,71.03,74.06,757329,54863557,1749,0.0568,0.9872368574,987849310,4341397200,0.0119,58.4629,65.419,11.612,1,72.443
688399.XSHG,688399,硕世生物,XSHG,2020-04-03,74.06,74.06,73.87,75.79,72.73,73.74,714897,53112282,1744,0.0536,0.9872368574,983580990,4322638800,-0.0043,58.2103,65.1364,11.5618,1,74.294
688399.XSHG,688399,硕世生物,XSHG,2020-04-07,73.74,73.74,75.0,78.2,74.68,76.43,1023853,77985515,2241,0.0768,0.9872368574,1019461555,4480326600,0.0365,60.3338,67.5125,11.9836,1,76.169
688399.XSHG,688399,硕世生物,XSHG,2020-04-08,76.43,76.43,76.21,77.73,75.06,76.4,771720,59207834,1496,0.0579,0.9872368574,1019061400,4478568000,-0.0004,60.3101,67.486,11.9789,1,76.722
688399.XSHG,688399,硕世生物,XSHG,2020-04-09,76.4,76.4,75.71,78.25,75.71,77.7,865934,66693136,1866,0.0649,0.9872368574,1036401450,4554774000,0.017,61.3364,68.6343,12.1827,1,77.019
688399.XSHG,688399,硕世生物,XSHG,2020-04-10,77.7,77.7,78.31,81.48,77.83,79.79,1207391,96372762,2565,0.0905,0.9872368574,1064278915,4677289800,0.0269,62.9862,70.4805,12.5104,1,79.819
688399.XSHG,688399,硕世生物,XSHG,2020-04-13,79.79,79.79,79.82,81.88,77.68,80.53,840465,67537644,1696,0.063,0.9872368574,1074149405,4720668600,0.0093,63.5704,71.1341,12.6264,1,80.357
688399.XSHG,688399,硕世生物,XSHG,2020-04-14,80.53,80.53,79.61,81.18,78.33,79.89,670082,53287100,1555,0.0502,0.9872368574,1065612765,4683151800,-0.0079,63.0651,70.5688,12.5261,1,79.523
688399.XSHG,688399,硕世生物,XSHG,2020-04-15,79.89,79.89,80.75,84.34,80.3,82.0,1047432,86375132,2343,0.0785,0.9872368574,1093757000,4806840000,0.0264,64.7308,72.4326,12.8569,1,82.464
688399.XSHG,688399,硕世生物,XSHG,2020-04-16,82.0,82.0,83.4,96.0,82.44,94.9,3126083,281509552,6411,0.2344,0.9872368574,1265823650,5563038000,0.1573,74.914,83.8275,14.8795,1,90.052
688399.XSHG,688399,硕世生物,XSHG,2020-04-17,94.9,94.9,95.95,95.95,88.88,92.0,2404701,220811322,5053,0.1803,0.9872368574,1227142000,5393040000,-0.0306,72.6248,81.2659,14.4248,1,91.825
688399.XSHG,688399,硕世生物,XSHG,2020-04-20,92.0,92.0,95.79,109.97,95.2,108.73,3463690,359027412,7272,0.2597,0.9872368574,1450295105,6373752600,0.1818,36.6498,15.382,5.6687,1,103.655
688399.XSHG,688399,硕世生物,XSHG,2020-04-21,108.73,108.73,108.0,118.2,102.0,114.44,3308183,358078257,6997,0.248,0.9872368574,1526457940,6708472800,0.0525,38.5745,16.1898,5.9664,1,108.24
688399.XSHG,688399,硕世生物,XSHG,2020-04-22,114.44,114.44,108.0,118.5,107.49,109.09,2158417,243295928,4990,0.1618,0.9872368574,1455096965,6394855800,-0.0467,36.7711,15.4329,5.6874,1,112.72
688399.XSHG,688399,硕世生物,XSHG,2020-04-23,109.09,109.09,117.03,128.88,117.03,128.88,3623783,451171790,7291,0.2717,0.9872368574,1719065880,7554945600,0.1814,43.4418,18.2326,6.7192,1,124.503
688399.XSHG,688399,硕世生物,XSHG,2020-04-24,128.88,128.88,150.0,153.0,138.08,144.08,4640837,675664251,8574,0.3479,0.9872368574,1921811080,8445969600,0.1179,48.5653,20.383,7.5117,1,145.591
688399.XSHG,688399,硕世生物,XSHG,2020-04-27,144.08,144.08,135.0,140.0,126.0,126.2,3573024,469109227,7492,0.2679,0.9872368574,1683318700,7397844000,-0.1241,42.5384,17.8535,6.5795,1,131.292
688399.XSHG,688399,硕世生物,XSHG,2020-04-28,126.2,126.2,123.2,134.99,121.76,127.6,2602202,335879679,6005,0.1951,0.9872368574,1701992600,7479912000,0.0111,43.0103,18.0516,6.6525,1,129.075
688399.XSHG,688399,硕世生物,XSHG,2020-04-29,127.6,127.6,128.83,131.0,117.78,118.0,2743022,334941200,5833,0.2056,0.9872368574,1573943000,6917160000,-0.0752,39.7744,16.6934,6.152,1,122.107
688399.XSHG,688399,硕世生物,XSHG,2020-04-30,118.0,118.0,118.51,123.33,112.12,120.41,2318553,272839622,5916,0.1738,0.9872368574,1606088785,7058434200,0.0204,40.5868,17.0344,6.2776,1,117.677
688399.XSHG,688399,硕世生物,XSHG,2020-05-06,120.41,120.41,119.5,135.0,118.02,130.2,2453839,313799124,6292,0.184,0.9872368574,1736672700,7632324000,0.0813,43.8867,18.4194,6.788,1,127.881
688399.XSHG,688399,硕世生物,XSHG,2020-05-07,130.2,130.2,130.0,139.97,127.37,131.22,2636721,355641022,6292,0.1977,0.9872368574,1750277970,7692116400,0.0078,44.2305,18.5637,6.8412,1,134.88
688399.XSHG,688399,硕世生物,XSHG,2020-05-08,131.22,131.22,132.49,134.77,129.01,130.2,1471521,192523576,4089,0.1103,0.9872368574,1736672700,7632324000,-0.0078,43.8867,18.4194,6.788,1,130.833
688399.XSHG,688399,硕世生物,XSHG,2020-05-11,130.2,130.2,131.89,149.68,129.5,149.1,2977387,416887274,7189,0.2232,0.9872368574,1988770350,8740242000,0.1452,50.2574,21.0932,7.7734,1,140.018
688399.XSHG,688399,硕世生物,XSHG,2020-05-12,149.1,149.1,149.99,165.5,147.0,155.05,3449305,542925576,8607,0.2586,0.9872368574,2068134425,9089031000,0.0399,52.2629,21.9349,8.0836,1,157.401
688399.XSHG,688399,硕世生物,XSHG,2020-05-13,155.05,155.05,154.0,185.0,150.29,183.9,3422851,557794110,9077,0.2566,0.9872368574,2452950150,10780218000,0.1861,61.9875,26.0163,9.5877,1,162.962
688399.XSHG,688399,硕世生物,XSHG,2020-05-14,183.9,183.9,175.98,192.63,171.12,172.11,3384324,610524800,9468,0.2537,0.9872368574,2295689235,10089088200,-0.0641,58.0134,24.3484,8.973,1,180.398
688399.XSHG,688399,硕世生物,XSHG,2020-05-15,172.11,172.11,173.35,183.28,173.23,176.99,2444425,435271155,6788,0.1833,0.9872368574,2360781115,10375153800,0.0284,59.6583,25.0388,9.2274,1,178.067
688399.XSHG,688399,硕世生物,XSHG,2020-05-18,176.99,176.99,178.39,201.78,172.0,195.6,3030467,573631030,8424,0.2272,0.9872368574,2609010600,11466072000,0.1051,65.9312,27.6715,10.1977,1,189.288
688399.XSHG,688399,硕世生物,XSHG,2020-05-19,195.6,195.6,196.0,199.5,188.16,195.75,2277892,442477624,6193,0.1708,0.9872368574,2611011375,11474865000,0.0008,65.9818,27.6927,10.2055,1,194.249
688399.XSHG,688399,硕世生物,XSHG,2020-05-20,195.75,195.75,193.8,199.88,168.89,173.5,3878276,700958156,10274,0.2908,0.9872368574,2314229750,10170570000,-0.1137,58.4819,24.545,9.0455,1,180.74
688399.XSHG,688399,硕世生物,XSHG,2020-05-21,173.5,173.5,176.7,186.58,172.2,179.9,2808162,507800027,7418,0.2105,0.9872368574,2399596150,10545738000,0.0369,60.6392,25.4504,9.3792,1,180.83
688399.XSHG,688399,硕世生物,XSHG,2020-05-22,179.9,179.9,176.02,178.88,160.18,164.14,2535722,423974677,7044,0.1901,0.9872368574,2189381390,9621886800,-0.0876,55.3269,23.2209,8.5575,1,167.201
688399.XSHG,688399,硕世生物,XSHG,2020-05-25,164.14,164.14,164.14,174.58,163.5,166.8,1886484,320363107,5412,0.1414,0.9872368574,2224861800,9777816000,0.0162,56.2235,23.5972,8.6962,1,169.82
688399.XSHG,688399,硕世生物,XSHG,2020-05-26,166.8,166.8,167.9,172.58,162.22,170.43,1740395,292108794,5202,0.1305,0.9872368574,2273280555,9990606600,0.0218,57.4471,24.1107,8.8854,1,167.841
688399.XSHG,688399,硕世生物,XSHG,2020-05-27,170.43,170.43,169.9,189.77,167.0,177.95,2851625,516006720,8103,0.2138,0.9872368574,2373586075,10431429000,0.0441,59.9819,25.1746,9.2775,1,180.952
688399.XSHG,688399,硕世生物,XSHG,2020-05-28,177.95,177.95,177.0,187.0,165.01,173.45,2444921,426771420,8038,0.1833,0.9872368574,2313562825,10167639000,-0.0253,58.4651,24.538,9.0429,1,174.554
688399.XSHG,688399,硕世生物,XSHG,2020-05-29,173.45,173.45,173.46,185.5,169.58,181.52,2398371,428482485,7561,0.1798,0.9872368574,2421204520,10640702400,0.0465,61.1852,25.6796,9.4636,1,178.656
688399.XSHG,688399,硕世生物,XSHG,2020-06-01,181.52,181.52,184.63,187.77,181.5,185.5,2064029,381371585,5642,0.1547,0.9872368574,2474291750,10874010000,0.0219,62.5268,26.2427,9.6711,1,184.77
688399.XSHG,688399,硕世生物,XSHG,2020-06-02,185.5,185.5,185.58,185.58,176.22,183.8,1885858,340452865,5486,0.1414,0.9872368574,2451616300,10774356000,-0.0092,61.9538,26.0022,9.5825,1,180.529
688399.XSHG,688399,硕世生物,XSHG,2020-06-03,183.8,183.8,181.46,187.0,180.74,181.47,1687717,310771940,4712,0.1265,0.9872368574,2420537595,10637771400,-0.0127,61.1684,25.6725,9.461,1,184.137
688399.XSHG,688399,硕世生物,XSHG,2020-06-04,181.47,181.47,178.37,181.9,172.99,174.53,1347271,237580359,4266,0.101,0.9872368574,2327968405,10230948600,-0.0382,58.8291,24.6907,9.0992,1,176.342
688399.XSHG,688399,硕世生物,XSHG,2020-06-05,174.53,174.53,171.09,176.99,170.55,170.6,1191028,205733195,3893,0.0855,0.9872368574,2375946200,10000572000,-0.0225,57.5044,24.1348,8.8943,1,172.736
688399.XSHG,688399,硕世生物,XSHG,2020-06-08,170.6,170.6,169.4,172.49,165.2,170.93,1184470,200431658,3738,0.085,0.9872368574,2380542110,10019916600,0.0019,57.6156,24.1814,8.9115,1,169.216
688399.XSHG,688399,硕世生物,XSHG,2020-06-09,170.93,170.93,170.77,172.72,166.26,167.1,979444,165167733,3159,0.0703,0.9872368574,2327201700,9795402000,-0.0224,56.3247,23.6396,8.7118,1,168.634
