secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap,Unnamed: 0
002599.XSHE,002599,盛通股份,XSHE,2011-07-15,10.0,10.0,16.5,18.02,16.5,16.67,23172524.0,395263616.0,73116.0,0.8777,0.2869922817,440088000.0,2200440000.0,0.667,47.3726,51.1329,10.0358,1.0,17.057000000000002,
002599.XSHE,002599,盛通股份,XSHE,2011-07-18,16.67,16.67,16.5,17.7,16.36,17.02,13172568.0,224848480.0,20776.0,0.499,0.2869922817,449328000.0,2246640000.0,0.021,48.3673,52.2065,10.2465,1.0,17.069000000000006,
002599.XSHE,002599,盛通股份,XSHE,2011-07-19,17.02,17.02,16.64,16.88,15.8,15.9,7937713.0,128332280.0,12347.0,0.3007,0.2869922817,419760000.0,2098800000.0,-0.0658,45.1845,48.771,9.5722,1.0,16.167,
002599.XSHE,002599,盛通股份,XSHE,2011-07-20,15.9,15.9,15.96,16.48,15.96,16.3,5117919.0,82860480.0,7354.0,0.1939,0.2869922817,430320000.0,2151600000.0,0.0252,46.3212,49.99800000000001,9.8131,1.0,16.19,
002599.XSHE,002599,盛通股份,XSHE,2011-07-21,16.3,16.3,16.2,16.31,15.82,15.93,3648987.0,58321756.0,5444.0,0.1382,0.2869922817,420552000.0,2102760000.0,-0.0227,45.2697,48.863,9.5903,1.0,15.982999999999999,
002599.XSHE,002599,盛通股份,XSHE,2011-07-22,15.93,15.93,15.95,16.14,15.92,15.98,2537564.0,40680268.0,3315.0,0.0961,0.2869922817,421872000.0,2109360000.0,0.0031,45.4118,49.0164,9.6204,1.0,16.031,
002599.XSHE,002599,盛通股份,XSHE,2011-07-25,15.98,15.98,16.01,16.8,15.84,16.55,8452469.0,138133744.0,10428.0,0.3202,0.2869922817,436920000.0,2184600000.0,0.0357,47.0316,50.7648,9.9636,1.0,16.342,
002599.XSHE,002599,盛通股份,XSHE,2011-07-26,16.55,16.55,16.38,17.29,16.11,17.07,9363657.0,157589488.0,12015.0,0.3547,0.2869922817,450648000.0,2253240000.0,0.0314,48.5094,52.3598,10.2766,1.0,16.83,
002599.XSHE,002599,盛通股份,XSHE,2011-07-27,17.07,17.07,16.83,17.35,16.7,17.18,8164217.0,139268288.0,9923.0,0.3093,0.2869922817,453552000.0,2267760000.0,0.0064,48.821999999999996,52.6973,10.3428,1.0,17.058,
002599.XSHE,002599,盛通股份,XSHE,2011-07-28,17.18,17.18,16.94,17.09,16.3,16.73,5889083.0,98312792.0,7632.0,0.2231,0.2869922817,441672000.0,2208360000.0,-0.0262,47.5432,51.3169,10.0719,1.0,16.694000000000006,
002599.XSHE,002599,盛通股份,XSHE,2011-07-29,16.73,16.73,16.6,18.02,16.41,17.61,10734634.0,185510768.0,13409.0,0.4066,0.2869922817,464904000.0,2324520000.0,0.0526,50.0439,54.0162,10.6017,1.0,17.282,
002599.XSHE,002599,盛通股份,XSHE,2011-08-01,17.61,17.61,17.32,18.35,17.2,17.79,9727574.0,172738192.0,11472.0,0.3685,0.2869922817,469656000.0,2348280000.0,0.0102,50.5554,54.5683,10.7101,1.0,17.758,
002599.XSHE,002599,盛通股份,XSHE,2011-08-02,17.79,17.79,17.46,17.85,16.92,17.6,6095275.0,106462128.0,7886.0,0.2309,0.2869922817,464640000.0,2323200000.0,-0.0107,50.0155,53.9855,10.5957,1.0,17.465999999999998,
