secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap,Unnamed: 0
688111.XSHG,688111,金山办公,XSHG,2019-11-18,45.86,45.86,140.0,145.51,125.0,126.35,42314660.0,5755768919.0,76939.0,0.635,0.9989329576,8420241970.0,58247350000.0,1.7551,190.7195,213.7137,41.2944,1.0,136.023,
688111.XSHG,688111,金山办公,XSHG,2019-11-19,126.35,126.35,133.0,138.32,128.01,136.01,13576176.0,1801211981.0,17844.0,0.2037,0.9989329576,9064005622.0,62700610000.0,0.0765,205.3009,230.0531,44.4516,1.0,132.674,
688111.XSHG,688111,金山办公,XSHG,2019-11-20,136.01,136.01,136.0,149.0,135.01,147.2,9634684.0,1377918411.0,12121.0,0.1446,0.9989329576,9809731840.0,67859200000.0,0.0823,222.1917,248.9803,48.1087,1.0,143.016,
688111.XSHG,688111,金山办公,XSHG,2019-11-21,147.2,147.2,143.08,145.58,136.69,141.93,7719363.0,1091114745.0,8461.0,0.1158,0.9989329576,9458527446.0,65429730000.0,-0.0358,214.2368,240.0664,46.3864,1.0,141.34799999999996,
688111.XSHG,688111,金山办公,XSHG,2019-11-22,141.93,141.93,139.49,143.0,132.0,133.48,7130685.0,976878968.0,6804.0,0.107,0.9989329576,8895400856.0,61534280000.0,-0.0595,201.482,225.7737,43.6247,1.0,136.997,
688111.XSHG,688111,金山办公,XSHG,2019-11-25,133.48,133.48,134.27,136.5,128.0,133.96,5208118.0,695849640.0,5346.0,0.0782,0.9989329576,8927389112.0,61755560000.0,0.0036,202.2065,226.5856,43.7816,1.0,133.609,
688111.XSHG,688111,金山办公,XSHG,2019-11-26,133.96,133.96,132.99,134.26,128.8,133.8,3045689.0,401620317.0,3691.0,0.0457,0.9989329576,8916726360.0,61681800000.0,-0.0012,201.965,226.315,43.7293,1.0,131.865,
688111.XSHG,688111,金山办公,XSHG,2019-11-27,133.8,133.8,133.99,137.77,131.87,134.3,2240352.0,301295331.0,2973.0,0.0336,0.9989329576,8950047460.0,61912300000.0,0.0037,202.7197,227.1607,43.8927,1.0,134.486,
688111.XSHG,688111,金山办公,XSHG,2019-11-28,134.3,134.3,134.01,138.11,131.33,133.68,2999643.0,402878725.0,4533.0,0.045,0.9989329576,8908729296.0,61626480000.0,-0.0046,201.7838,226.112,43.6901,1.0,134.309,
688111.XSHG,688111,金山办公,XSHG,2019-11-29,133.68,133.68,133.22,140.0,133.22,136.5,3486749.0,477503309.0,5170.0,0.0523,0.9989329576,9096660300.0,62926500000.0,0.0211,206.0405,230.8819,44.6117,1.0,136.94799999999998,
