secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap,Unnamed: 0
603613.XSHG,603613,国联股份,XSHG,2019-07-30,15.13,15.13,18.16,21.79,18.16,21.79,41283.0,896653.0,58.0,0.0012,0.6889235376999999,767225900.0,3068358850.0,0.4402,32.6903,32.6903,7.0247,1.0,21.72,
603613.XSHG,603613,国联股份,XSHG,2019-07-31,21.79,21.79,23.97,23.97,23.97,23.97,13656.0,327334.0,25.0,0.0004,0.6889235376999999,843983700.0,3375335550.0,0.1,35.9609,35.9609,7.7274,1.0,23.97,
603613.XSHG,603613,国联股份,XSHG,2019-08-01,23.97,23.97,26.37,26.37,26.37,26.37,25813.0,680689.0,46.0,0.0007,0.6889235376999999,928487700.0,3713291550.0,0.1001,39.5614,39.5614,8.5011,1.0,26.37,
603613.XSHG,603613,国联股份,XSHG,2019-08-02,26.37,26.37,29.01,29.01,29.01,29.01,89108.0,2585023.0,140.0,0.0025,0.6889235376999999,1021442100.0,4085043150.0,0.1001,43.5221,43.5221,9.3522,1.0,29.01,
603613.XSHG,603613,国联股份,XSHG,2019-08-05,29.01,29.01,31.91,31.91,31.91,31.91,148362.0,4734231.0,237.0,0.0042,0.6889235376999999,1123551100.0,4493406650.0,0.1,47.8728,47.8728,10.2871,1.0,31.91,
603613.XSHG,603613,国联股份,XSHG,2019-08-06,31.91,31.91,35.1,35.1,35.1,35.1,347353.0,12192090.0,523.0,0.0099,0.6889235376999999,1235871000.0,4942606500.0,0.1,52.6586,52.6586,11.3155,1.0,35.1,
603613.XSHG,603613,国联股份,XSHG,2019-08-07,35.1,35.1,38.61,38.61,38.61,38.61,176060.0,6797677.0,298.0,0.005,0.6889235376999999,1359458100.0,5436867150.0,0.1,57.9244,57.9244,12.4471,1.0,38.61,
603613.XSHG,603613,国联股份,XSHG,2019-08-08,38.61,38.61,42.47,42.47,42.47,42.47,2565975.0,108976958.0,3307.0,0.0729,0.6889235376999999,1495368700.0,5980413050.0,0.1,63.7154,63.7154,13.6915,1.0,42.47,
603613.XSHG,603613,国联股份,XSHG,2019-08-09,42.47,42.47,45.05,46.72,41.72,41.9,25903041.0,1168888889.0,52101.0,0.7357,0.6889235376999999,1475299000.0,5900148500.0,-0.0134,62.8602,62.8602,13.5077,1.0,45.12600000000001,
603613.XSHG,603613,国联股份,XSHG,2019-08-12,41.9,41.9,40.0,40.65,37.71,38.08,16597225.0,641701592.0,27347.0,0.4714,0.6889235376999999,1340796800.0,5362235200.0,-0.0912,57.1293,57.1293,12.2762,1.0,38.663,
603613.XSHG,603613,国联股份,XSHG,2019-08-13,38.08,38.08,37.93,38.38,36.8,37.99,11014883.0,415102976.0,19158.0,0.3128,0.6889235376999999,1337627900.0,5349561850.0,-0.0024,56.9943,56.9943,12.2472,1.0,37.686,
